,ts,id,T,P
0,26884,BARO0,2184,97735
1,26884,BARO1,2150,97786
2,26884,BARO2,2118,97879
3,26894,BARO0,2185,97731
4,26894,BARO1,2150,97794
5,26894,BARO2,2117,97877
6,26904,BARO0,2185,97737
7,26904,BARO1,2150,97787
8,26904,BARO2,2118,97873
9,26914,BARO0,2185,97735
10,26914,BARO1,2150,97786
11,26914,BARO2,2118,97874
12,26924,BARO0,2185,97734
13,26924,BARO1,2150,97786
14,26924,BARO2,2118,97883
15,26934,BARO0,2185,97742
16,26934,BARO1,2150,97783
17,26934,BARO2,2118,97880
18,26944,BARO0,2185,97735
19,26944,BARO1,2151,97790
20,26944,BARO2,2118,97869
21,26954,BARO0,2185,97734
22,26954,BARO1,2150,97779
23,26954,BARO2,2118,97872
24,26964,BARO0,2185,97739
25,26964,BARO1,2150,97790
26,26964,BARO2,2118,97883
27,26974,BARO0,2185,97733
28,26974,BARO1,2150,97783
29,26974,BARO2,2118,97879
30,26984,BARO0,2185,97738
31,26984,BARO1,2150,97789
32,26984,BARO2,2118,97875
33,26994,BARO0,2185,97737
34,26994,BARO1,2151,97788
35,26994,BARO2,2118,97876
36,27004,BARO0,2185,97731
37,27004,BARO1,2151,97787
38,27004,BARO2,2118,97874
39,27014,BARO0,2185,97733
40,27014,BARO1,2150,97791
41,27014,BARO2,2118,97880
42,27024,BARO0,2185,97734
43,27024,BARO1,2151,97792
44,27024,BARO2,2118,97884
45,27034,BARO0,2185,97736
46,27034,BARO1,2151,97791
47,27034,BARO2,2119,97875
48,27044,BARO0,2185,97733
49,27044,BARO1,2151,97788
50,27044,BARO2,2119,97882
51,27054,BARO0,2185,97733
52,27054,BARO1,2151,97785
53,27054,BARO2,2118,97880
54,27064,BARO0,2185,97733
55,27064,BARO1,2151,97785
56,27064,BARO2,2118,97881
57,27074,BARO0,2185,97734
58,27074,BARO1,2151,97787
59,27074,BARO2,2118,97876
60,27084,BARO0,2185,97729
61,27084,BARO1,2151,97782
62,27084,BARO2,2118,97876
63,27094,BARO0,2185,97722
64,27094,BARO1,2151,97784
65,27094,BARO2,2118,97865
66,27104,BARO0,2185,97729
67,27104,BARO1,2151,97769
68,27104,BARO2,2118,97859
69,27114,BARO0,2185,97727
70,27114,BARO1,2151,97779
71,27114,BARO2,2118,97867
72,27124,BARO0,2185,97746
73,27124,BARO1,2151,97793
74,27124,BARO2,2118,97876
75,27134,BARO0,2185,97727
76,27134,BARO1,2151,97771
77,27134,BARO2,2118,97866
78,27144,BARO0,2185,97719
79,27144,BARO1,2151,97763
80,27144,BARO2,2119,97852
81,27154,BARO0,2185,97711
82,27154,BARO1,2151,97751
83,27154,BARO2,2118,97856
84,27164,BARO0,2185,97710
85,27164,BARO1,2151,97776
86,27164,BARO2,2118,97847
87,27174,BARO0,2185,97705
88,27174,BARO1,2151,97770
89,27174,BARO2,2119,97843
90,27184,BARO0,2185,97699
91,27184,BARO1,2151,97742
92,27184,BARO2,2119,97836
93,27194,BARO0,2185,97697
94,27194,BARO1,2151,97742
95,27194,BARO2,2118,97835
96,27204,BARO0,2185,97677
97,27204,BARO1,2151,97718
98,27204,BARO2,2118,97823
99,27214,BARO0,2185,97707
100,27214,BARO1,2151,97757
101,27214,BARO2,2119,97824
102,27224,BARO0,2185,97615
103,27224,BARO1,2151,97717
104,27224,BARO2,2118,97757
105,27234,BARO0,2185,97655
106,27234,BARO1,2151,97744
107,27234,BARO2,2118,97801
108,27244,BARO0,2185,97677
109,27244,BARO1,2151,97749
110,27244,BARO2,2119,97803
111,27254,BARO0,2185,97673
112,27254,BARO1,2151,97751
113,27254,BARO2,2118,97813
114,27264,BARO0,2184,97676
115,27264,BARO1,2152,97746
116,27264,BARO2,2118,97811
117,27274,BARO0,2185,97661
118,27274,BARO1,2152,97751
119,27274,BARO2,2119,97805
120,27284,BARO0,2185,97684
121,27284,BARO1,2151,97750
122,27284,BARO2,2119,97815
123,27294,BARO0,2185,97694
124,27294,BARO1,2152,97759
125,27294,BARO2,2119,97829
126,27304,BARO0,2184,97687
127,27304,BARO1,2152,97764
128,27304,BARO2,2119,97820
129,27314,BARO0,2185,97688
130,27314,BARO1,2152,97757
131,27314,BARO2,2119,97822
132,27324,BARO0,2185,97686
133,27324,BARO1,2152,97750
134,27324,BARO2,2119,97824
135,27334,BARO0,2185,97679
136,27334,BARO1,2152,97752
137,27334,BARO2,2119,97816
138,27344,BARO0,2185,97684
139,27344,BARO1,2152,97749
140,27344,BARO2,2119,97816
141,27354,BARO0,2185,97664
142,27354,BARO1,2152,97746
143,27354,BARO2,2118,97814
144,27364,BARO0,2185,97670
145,27364,BARO1,2152,97750
146,27364,BARO2,2119,97808
147,27374,BARO0,2185,97679
148,27374,BARO1,2152,97738
149,27374,BARO2,2119,97796
150,27384,BARO0,2184,97668
151,27384,BARO1,2152,97741
152,27384,BARO2,2119,97801
153,27394,BARO0,2185,97668
154,27394,BARO1,2152,97738
155,27394,BARO2,2119,97795
156,27404,BARO0,2185,97658
157,27404,BARO1,2152,97731
158,27404,BARO2,2119,97795
159,27414,BARO0,2185,97665
160,27414,BARO1,2152,97742
161,27414,BARO2,2118,97807
162,27424,BARO0,2185,97659
163,27424,BARO1,2152,97735
164,27424,BARO2,2119,97800
165,27434,BARO0,2184,97662
166,27434,BARO1,2152,97731
167,27434,BARO2,2119,97801
168,27444,BARO0,2185,97662
169,27444,BARO1,2152,97737
170,27444,BARO2,2119,97802
171,27454,BARO0,2184,97669
172,27454,BARO1,2152,97745
173,27454,BARO2,2119,97805
174,27464,BARO0,2184,97664
175,27464,BARO1,2152,97736
176,27464,BARO2,2119,97803
177,27474,BARO0,2184,97665
