,ts,filtered_altitude_AGL,filtered_acceleration
0,26885,0.11626206338405609,0.0
1,26895,0.17175078392028809,0.09168148040771484
2,26905,0.2008163034915924,0.10084915161132812
3,26915,0.22988180816173553,0.09168148040771484
4,26925,0.288012832403183,0.10084915161132812
5,26935,0.288012832403183,0.09168148040771484
6,26945,0.288012832403183,0.09626483917236328
7,26955,0.288012832403183,0.09626483917236328
8,26965,0.37520939111709595,0.05042457580566406
9,26975,0.288012832403183,0.09626483917236328
10,26985,0.37520939111709595,0.05042457580566406
11,26995,0.37520939111709595,0.05042457580566406
12,27005,0.25894731283187866,0.05042457580566406
13,27015,0.25894731283187866,0.03667259216308594
14,27025,0.25894731283187866,0.03667259216308594
15,27035,0.25894731283187866,0.03667259216308594
16,27045,0.22988180816173553,0.03667259216308594
17,27055,0.22988180816173553,0.03667259216308594
18,27065,0.22988180816173553,0.03667259216308594
19,27075,0.22988180816173553,0.041255950927734375
20,27085,0.25894731283187866,0.041255950927734375
21,27095,0.3170783519744873,0.041255950927734375
22,27105,0.3170783519744873,0.041255950927734375
23,27115,0.34350156784057617,0.0550079345703125
24,27125,0.37520939111709595,0.0550079345703125
25,27135,0.37520939111709595,0.0641775131225586
26,27145,0.6605799198150635,0.09168148040771484
27,27155,1.0648547410964966,0.21086788177490234
28,27165,1.1203434467315674,0.24295711517333984
29,27175,1.32380211353302,0.6830310821533203
30,27185,1.52461838722229,2.3562326431274414
31,27195,2.1851983070373535,4.941671371459961
32,27205,2.214263677597046,8.46226978302002
33,27215,2.6449620723724365,12.253329277038574
34,27225,2.6449620723724365,16.003131866455078
35,27235,3.5063581466674805,17.75885009765625
36,27245,3.8234364986419678,19.404544830322266
37,27255,3.910633087158203,21.733272552490234
38,27265,4.972845554351807,22.888469696044922
39,27275,5.089107513427734,23.333126068115234
40,27285,5.202727317810059,23.91989517211914
41,27295,5.202727317810059,23.984073638916016
42,27305,5.089107513427734,24.382888793945312
43,27315,5.089107513427734,24.382888793945312
44,27325,4.972845554351807,24.52041244506836
45,27335,4.6293439865112305,24.52041244506836
46,27345,4.6293439865112305,24.382888793945312
47,27355,4.6293439865112305,24.52041244506836
48,27365,4.6293439865112305,24.52041244506836
49,27375,4.6293439865112305,24.538745880126953
50,27385,4.6293439865112305,24.538745880126953
51,27395,4.684832572937012,24.538745880126953
52,27405,5.23179292678833,24.538745880126953
53,27415,5.348054885864258,24.33704376220703
54,27425,5.636067867279053,24.24078369140625
55,27435,5.6624908447265625,24.190357208251953
56,27445,5.749687671661377,24.080333709716797
57,27455,6.008634567260742,24.011577606201172
58,27465,6.008634567260742,23.27353286743164
59,27475,6.008634567260742,23.136009216308594
60,27485,6.008634567260742,23.021404266357422
61,27495,6.008634567260742,22.324623107910156
62,27505,6.008634567260742,21.811203002929688
63,27515,6.122254848480225,21.375713348388672
64,27525,6.122254848480225,20.637672424316406
65,27535,6.037700653076172,19.693344116210938
66,27545,6.122254848480225,18.331863403320312
67,27555,6.238516807556152,16.580730438232422
68,27565,6.238516807556152,15.388861656188965
69,27575,6.238516807556152,14.921282768249512
70,27585,6.238516807556152,14.064053535461426
71,27595,6.238516807556152,13.468117713928223
72,27605,6.238516807556152,13.289340019226074
73,27615,6.296647548675537,13.09680461883545
74,27625,6.35477876663208,12.510039329528809
75,27635,6.410267353057861,12.345013618469238
76,27645,6.35477876663208,12.267081260681152
77,27655,6.439333438873291,12.120388984680176
78,27665,6.6137261390686035,11.767413139343262
79,27675,6.669214725494385,11.542794227600098
80,27685,6.7854766845703125,11.542794227600098
81,27695,6.7854766845703125,11.542794227600098
82,27705,6.7854766845703125,11.542794227600098
83,27715,6.8436079025268555,11.542794227600098
84,27725,6.8436079025268555,11.643641471862793
85,27735,7.073490142822266,11.90035343170166
86,27745,7.131620407104492,12.20290470123291
87,27755,7.446056842803955,12.244162559509277
88,27765,7.562319278717041,12.629227638244629
89,27775,7.591384410858154,12.899689674377441
90,27785,7.763134956359863,13.541464805603027
91,27795,7.792200565338135,14.096142768859863
92,27805,8.31009578704834,14.549969673156738
93,27815,8.711727142333984,14.710413932800293
94,27825,8.740793228149414,14.747086524963379
95,27835,8.82798957824707,14.747086524963379
96,27845,8.82798957824707,14.747086524963379
97,27855,9.086936950683594,14.747086524963379
98,27865,9.142426490783691,14.710413932800293
99,27875,9.171491622924805,14.591227531433105
100,27885,9.63389778137207,14.33910083770752
101,27895,9.689385414123535,14.31159496307373
102,27905,9.977398872375488,14.302428245544434
103,27915,10.294477462768555,13.976956367492676
104,27925,10.352607727050781,13.642315864562988
105,27935,10.669686317443848,13.541464805603027
106,27945,10.696109771728516,13.518546104431152
107,27955,10.812372207641602,13.358099937438965
108,27965,10.841437339782715,12.922608375549316
109,27975,11.071319580078125,12.73007869720459
110,27985,11.472951889038086,12.665898323059082
111,27995,11.618279457092285,12.583386421203613
112,28005,11.73189926147461,12.340428352355957
113,28015,12.078042984008789,12.262497901916504
114,28025,12.165240287780762,12.248745918273926
115,28035,12.249794006347656,12.033291816711426
116,28045,12.654068946838379,12.001204490661621
117,28055,12.767688751220703,11.992035865783691
118,28065,12.85488510131836,11.982867240905762
119,28075,13.000212669372559,11.97828197479248
120,28085,13.026636123657227,11.97828197479248
121,28095,13.026636123657227,11.483199119567871
122,28105,13.113831520080566,11.327340126037598
123,28115,13.372779846191406,11.272332191467285
124,28125,13.40184497833252,11.244824409484863
125,28135,13.544530868530273,10.946856498718262
126,28145,13.803478240966797,10.593880653381348
127,28155,13.890674591064453,10.511368751525879
