,ts,id,T,P
0,592095,BARO0,3146,100230
1,592105,BARO0,3146,100215
2,592115,BARO0,3145,100210
3,592125,BARO0,3147,100230
4,592135,BARO0,3147,100228
5,592145,BARO0,3147,100230
6,592155,BARO0,3146,100210
7,592165,BARO0,3148,100200
8,592175,BARO0,3148,100238
9,592185,BARO0,3148,100231
10,592195,BARO0,3147,100204
11,592205,BARO0,3148,100227
12,592215,BARO0,3148,100222
13,592225,BARO0,3147,100216
14,592235,BARO0,3147,100199
15,592245,BARO0,3146,100215
16,592255,BARO0,3148,100234
17,592265,BARO0,3146,100218
18,592275,BARO0,3148,100213
19,592285,BARO0,3146,100207
20,592295,BARO0,3146,100225
21,592305,BARO0,3148,100214
22,592315,BARO0,3148,100211
23,592325,BARO0,3147,100221
24,592335,BARO0,3146,100229
25,592345,BARO0,3147,100217
26,592355,BARO0,3147,100208
27,592365,BARO0,3148,100218
28,592375,BARO0,3150,100239
29,592385,BARO0,3146,100213
30,592395,BARO0,3149,100213
31,592405,BARO0,3147,100211
32,592415,BARO0,3147,100222
33,592425,BARO0,3147,100220
34,592435,BARO0,3146,100210
35,592445,BARO0,3147,100231
36,592455,BARO0,3147,100202
37,592465,BARO0,3147,100217
38,592475,BARO0,3147,100204
39,592485,BARO0,3147,100227
40,592495,BARO0,3147,100219
41,592505,BARO0,3147,100185
42,592515,BARO0,3148,100215
43,592525,BARO0,3147,100228
44,592535,BARO0,3147,100225
45,592545,BARO0,3147,100215
46,592555,BARO0,3146,100195
47,592565,BARO0,3148,100233
48,592575,BARO0,3146,100205
49,592585,BARO0,3146,100261
50,592595,BARO0,3147,100217
51,592605,BARO0,3147,100237
52,592615,BARO0,3146,100226
53,592625,BARO0,3147,100215
54,592635,BARO0,3147,100224
55,592645,BARO0,3147,100241
56,592655,BARO0,3147,100234
57,592665,BARO0,3148,100201
58,592675,BARO0,3146,100229
59,592685,BARO0,3146,100227
60,592695,BARO0,3148,100206
61,592705,BARO0,3147,100223
62,592715,BARO0,3148,100224
63,592725,BARO0,3147,100234
64,592735,BARO0,3146,100245
65,592745,BARO0,3148,100245
66,592755,BARO0,3147,100195
67,592765,BARO0,3146,100200
68,592775,BARO0,3147,100219
69,592785,BARO0,3148,100227
70,592795,BARO0,3147,100227
71,592805,BARO0,3148,100204
72,592815,BARO0,3147,100218
73,592825,BARO0,3147,100191
74,592835,BARO0,3147,100222
75,592845,BARO0,3147,100229
76,592855,BARO0,3146,100252
77,592865,BARO0,3147,100185
78,592875,BARO0,3149,100207
79,592885,BARO0,3148,100208
80,592895,BARO0,3147,100205
81,592905,BARO0,3148,100214
82,592915,BARO0,3146,100211
83,592925,BARO0,3147,100193
84,592935,BARO0,3147,100199
85,592945,BARO0,3147,100229
86,592955,BARO0,3149,100198
87,592965,BARO0,3146,100159
88,592975,BARO0,3145,100194
89,592985,BARO0,3149,100193
90,592995,BARO0,3147,100191
91,593005,BARO0,3146,100186
92,593015,BARO0,3147,100194
93,593025,BARO0,3147,100183
94,593035,BARO0,3147,100169
95,593045,BARO0,3148,100146
96,593055,BARO0,3147,100174
97,593065,BARO0,3147,100157
98,593075,BARO0,3148,100172
99,593085,BARO0,3146,100176
100,593095,BARO0,3148,100144
101,593105,BARO0,3146,100184
102,593115,BARO0,3148,100168
103,593125,BARO0,3147,100164
104,593135,BARO0,3147,100181
105,593145,BARO0,3147,100158
106,593155,BARO0,3148,100152
107,593165,BARO0,3147,100171
108,593175,BARO0,3147,100161
109,593185,BARO0,3148,100168
110,593195,BARO0,3147,100168
111,593205,BARO0,3147,100114
112,593215,BARO0,3147,100138
113,593225,BARO0,3147,100146
114,593235,BARO0,3147,100128
115,593245,BARO0,3147,100152
116,593255,BARO0,3148,100146
117,593265,BARO0,3148,100127
118,593275,BARO0,3149,100142
119,593285,BARO0,3150,100120
120,593295,BARO0,3148,100111
121,593305,BARO0,3148,100111
122,593315,BARO0,3148,100108
123,593325,BARO0,3148,100122
124,593335,BARO0,3147,100106
125,593345,BARO0,3149,100112
126,593355,BARO0,3149,100096
127,593365,BARO0,3148,100106
128,593375,BARO0,3149,100113
129,593385,BARO0,3149,100093
130,593395,BARO0,3147,100087
131,593405,BARO0,3148,100072
132,593415,BARO0,3147,100080
133,593425,BARO0,3148,100078
134,593435,BARO0,3147,100081
135,593445,BARO0,3149,100073
136,593455,BARO0,3149,100062
137,593465,BARO0,3148,100103
138,593475,BARO0,3148,100058
139,593485,BARO0,3148,100059
140,593495,BARO0,3148,100060
141,593505,BARO0,3148,100050
142,593515,BARO0,3148,100040
143,593525,BARO0,3148,100045
144,593535,BARO0,3148,100032
145,593545,BARO0,3149,100046
146,593555,BARO0,3147,100028
147,593565,BARO0,3148,100002
148,593575,BARO0,3149,100026
149,593585,BARO0,3148,100021
150,593595,BARO0,3149,100008
151,593605,BARO0,3149,100026
152,593615,BARO0,3148,99996
153,593625,BARO0,3148,99994
154,593635,BARO0,3148,99995
155,593645,BARO0,3148,99987
156,593655,BARO0,3147,99971
157,593665,BARO0,3149,99982
158,593675,BARO0,3148,99977
159,593685,BARO0,3149,99989
160,593695,BARO0,3147,99969
161,593705,BARO0,3148,99965
162,593715,BARO0,3147,99948
163,593725,BARO0,3148,99948
164,593735,BARO0,3148,99940
165,593745,BARO0,3150,99934
166,593755,BARO0,3148,99937
167,593765,BARO0,3148,99929
168,593775,BARO0,3147,99915
169,593785,BARO0,3150,99942
170,593795,BARO0,3148,99907
171,593805,BARO0,3147,99906
172,593815,BARO0,3147,99889
173,593825,BARO0,3149,99898
174,593835,BARO0,3148,99895
175,593845,BARO0,3149,99926
176,593855,BARO0,3149,99875
177,593865,BARO0,3148,99889
178,593875,BARO0,3149,99864
179,593885,BARO0,3148,99871
180,593895,BARO0,3147,99872
181,593905,BARO0,3147,99854
182,593915,BARO0,3148,99849
183,593925,BARO0,3148,99838
184,593935,BARO0,3148,99822
185,593945,BARO0,3149,99806
186,593955,BARO0,3147,99815
187,593965,BARO0,3148,99794
188,593975,BARO0,3146,99789
189,593985,BARO0,3148,99780
190,593995,BARO0,3148,99788
191,594005,BARO0,3146,99788
192,594015,BARO0,3148,99769
193,594025,BARO0,3149,99754
194,594035,BARO0,3148,99756
195,594045,BARO0,3149,99746
196,594055,BARO0,3148,99770
197,594065,BARO0,3148,99741
198,594075,BARO0,3148,99740
199,594085,BARO0,3149,99729
200,594095,BARO0,3150,99734
201,594105,BARO0,3148,99708
202,594115,BARO0,3148,99711
203,594125,BARO0,3148,99726
204,594135,BARO0,3148,99706
205,594145,BARO0,3148,99709
206,594155,BARO0,3149,99678
207,594165,BARO0,3148,99663
208,594175,BARO0,3148,99674
209,594185,BARO0,3148,99644
210,594195,BARO0,3148,99672
211,594205,BARO0,3148,99646
212,594215,BARO0,3148,99653
213,594225,BARO0,3148,99650
214,594235,BARO0,3149,99634
215,594245,BARO0,3148,99586
216,594255,BARO0,3149,99610
217,594265,BARO0,3147,99609
218,594275,BARO0,3147,99595
219,594285,BARO0,3148,99575
220,594295,BARO0,3149,99574
221,594305,BARO0,3148,99600
222,594315,BARO0,3148,99558
223,594325,BARO0,3148,99557
224,594335,BARO0,3148,99558
225,594345,BARO0,3149,99555
226,594355,BARO0,3149,99526
227,594365,BARO0,3146,99523
228,594375,BARO0,3148,99492
229,594385,BARO0,3149,99499
230,594395,BARO0,3149,99479
231,594405,BARO0,3148,99476
232,594415,BARO0,3148,99472
233,594425,BARO0,3148,99463
234,594435,BARO0,3148,99466
235,594445,BARO0,3148,99446
236,594455,BARO0,3149,99468
237,594465,BARO0,3147,99454
238,594475,BARO0,3148,99435
239,594485,BARO0,3150,99444
240,594495,BARO0,3149,99418
241,594505,BARO0,3148,99423
242,594515,BARO0,3148,99420
