,ts,Mx,My,Mz
0,-0.371,-0.1934329867362976,0.5260826349258423,0.01974557526409626
1,-0.361,-0.1935534030199051,0.5265864133834839,0.01962554082274437
2,-0.351,-0.1934329867362976,0.5260196328163147,0.019985642284154892
3,-0.341,-0.19307176768779755,0.5255788564682007,0.019205421209335327
4,-0.331,-0.1931319683790207,0.5255788564682007,0.020045658573508263
5,-0.321,-0.19337278604507446,0.5257677435874939,0.01980559155344963
6,-0.311,-0.19295136630535126,0.5263345241546631,0.01974557526409626
7,-0.301,-0.19331258535385132,0.5256417989730835,0.019385473802685738
8,-0.291,-0.19319218397140503,0.5263345241546631,0.018785303458571434
9,-0.281,-0.19277074933052063,0.5257677435874939,0.01842520199716091
10,-0.271,-0.19361360371112823,0.5255788564682007,0.01962554082274437
11,-0.261,-0.19361360371112823,0.5257677435874939,0.019145404919981956
12,-0.251,-0.19337278604507446,0.5260826349258423,0.018785303458571434
13,-0.241,-0.19319218397140503,0.5262085795402527,0.01974557526409626
14,-0.231,-0.1930115669965744,0.5254529118537903,0.018905337899923325
15,-0.221,-0.19319218397140503,0.5252010226249695,0.019025370478630066
16,-0.211,-0.19295136630535126,0.5247601866722107,0.01842520199716091
17,-0.201,-0.19325238466262817,0.5241304636001587,0.018725287169218063
18,-0.191,-0.19367380440235138,0.5246342420578003,0.018845319747924805
19,-0.181,-0.19361360371112823,0.5246971845626831,0.019205421209335327
20,-0.171,-0.1934329867362976,0.5240674614906311,0.017644980922341347
21,-0.161,-0.19331258535385132,0.5237526297569275,0.018725287169218063
22,-0.151,-0.19325238466262817,0.5233117938041687,0.018665269017219543
23,-0.141,-0.19349318742752075,0.5223041772842407,0.01824515126645565
24,-0.131,-0.19265034794807434,0.5223041772842407,0.017825031653046608
25,-0.121,-0.1930115669965744,0.5214225649833679,0.018485218286514282
26,-0.111,-0.19132587313652039,0.5195333361625671,0.016984794288873672
27,-0.101,-0.19114527106285095,0.5170143842697144,0.014884201809763908
28,-0.091,-0.18807490170001984,0.5153771042823792,0.012363490648567677
29,-0.081,-0.18464331328868866,0.516258716583252,0.007682168856263161
30,-0.071,-0.17952604591846466,0.5213596224784851,0.001560440519824624
31,-0.061,-0.17470978200435638,0.5343322157859802,-0.00498140649870038
32,-0.051,-0.1805495023727417,0.5539799928665161,0.0011403219541534781
33,-0.041,-0.2008981853723526,0.5623555183410645,0.023406608030200005
34,-0.031,-0.21871834993362427,0.5440301299095154,0.04381236806511879
35,-0.021,-0.2170928567647934,0.5199741721153259,0.04387238621711731
36,-0.011,-0.2069787234067917,0.5124173164367676,0.034329693764448166
37,-0.001,-0.20071758329868317,0.5141175985336304,0.026827573776245117
38,0.009,-0.19806863367557526,0.5170773863792419,0.02418682910501957
39,0.019,-0.1959013193845749,0.5197222828865051,0.02292647212743759
40,0.029,-0.1949380785226822,0.5220522880554199,0.02286645583808422
41,0.039,-0.19511868059635162,0.5232487916946411,0.02124599739909172
42,0.049,-0.19445644319057465,0.5225561261177063,0.02244633622467518
43,0.059,-0.1942758411169052,0.5233747363090515,0.0225063543766737
44,0.069,-0.19415542483329773,0.5241934061050415,0.022146252915263176
45,0.079,-0.1934329867362976,0.5247601866722107,0.023526642471551895
46,0.089,-0.1942758411169052,0.5265234708786011,0.02280643954873085
47,0.099,-0.1959013193845749,0.5309315919876099,0.026407456025481224
48,0.109,-0.2032461166381836,0.5367251634597778,0.034269675612449646
