,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
162,107604,9260,-213,-151,3764
163,107614,9260,-213,-150,3763
164,107624,9260,-214,-151,3763
165,107634,9261,-215,-152,3763
166,107644,9261,-215,-152,3763
167,107654,9261,-213,-150,3763
168,107664,9261,-213,-147,3763
169,107674,9261,-212,-147,3763
170,107684,9260,-213,-148,3763
171,107694,9260,-216,-150,3763
172,107704,9261,-218,-156,3762
173,107714,9261,-220,-162,3761
174,107724,9261,-220,-165,3760
175,107734,9262,-219,-165,3759
176,107744,9262,-220,-162,3759
177,107754,9262,-220,-156,3758
178,107764,9262,-219,-150,3759
179,107774,9262,-217,-148,3759
180,107784,9262,-216,-146,3760
181,107794,9262,-215,-146,3760
182,107804,9261,-215,-148,3761
183,107814,9261,-215,-151,3761
184,107824,9261,-215,-156,3761
185,107834,9261,-215,-159,3761
186,107844,9261,-216,-161,3760
187,107854,9262,-216,-161,3760
188,107864,9262,-218,-159,3760
189,107874,9262,-218,-156,3759
190,107884,9262,-218,-152,3760
191,107894,9262,-217,-149,3760
192,107904,9262,-217,-146,3760
193,107914,9262,-217,-147,3760
194,107924,9262,-217,-149,3760
195,107934,9262,-219,-153,3760
196,107944,9262,-218,-158,3760
197,107954,9262,-219,-161,3759
198,107964,9262,-219,-164,3759
199,107974,9262,-218,-164,3758
200,107984,9262,-218,-160,3758
201,107994,9262,-216,-157,3759
202,108004,9262,-215,-152,3759
203,108014,9262,-215,-147,3760
204,108024,9262,-214,-146,3761
205,108034,9261,-213,-147,3761
206,108044,9261,-212,-150,3762
207,108054,9261,-213,-153,3762
208,108064,9261,-216,-157,3761
209,108074,9261,-216,-160,3761
210,108084,9261,-216,-161,3760
211,108094,9261,-216,-161,3760
212,108104,9262,-215,-159,3760
213,108114,9261,-214,-157,3760
214,108124,9261,-212,-153,3761
215,108134,9261,-213,-150,3761
216,108144,9261,-214,-148,3762
217,108154,9261,-215,-148,3762
218,108164,9261,-217,-148,3762
219,108174,9261,-218,-150,3761
220,108184,9261,-216,-153,3761
221,108194,9261,-216,-155,3761
222,108204,9261,-216,-156,3761
223,108214,9261,-216,-157,3761
224,108224,9261,-215,-154,3761
225,108234,9261,-214,-150,3761
226,108244,9261,-213,-147,3762
227,108254,9261,-214,-147,3762
228,108264,9261,-216,-148,3762
229,108274,9261,-216,-149,3762
230,108284,9261,-216,-151,3762
231,108294,9261,-217,-153,3761
232,108304,9261,-217,-155,3761
233,108314,9261,-217,-156,3761
234,108324,9261,-216,-158,3761
235,108334,9261,-215,-157,3761
236,108344,9261,-215,-155,3761
237,108354,9261,-216,-154,3761
238,108364,9261,-216,-154,3761
239,108374,9261,-217,-154,3760
240,108384,9262,-216,-155,3760
241,108394,9262,-216,-156,3760
242,108404,9262,-216,-156,3760
243,108414,9262,-216,-156,3760
244,108424,9262,-216,-157,3760
245,108434,9262,-216,-156,3760
246,108444,9262,-216,-156,3760
247,108454,9262,-216,-156,3760
248,108464,9262,-217,-154,3760
249,108474,9262,-218,-153,3760
250,108484,9262,-218,-152,3760
251,108494,9262,-216,-153,3760
252,108504,9262,-215,-152,3760
253,108514,9261,-214,-152,3761
254,108524,9261,-214,-153,3761
255,108534,9261,-215,-153,3761
256,108544,9261,-215,-151,3761
257,108554,9261,-215,-151,3761
258,108564,9261,-214,-150,3762
259,108574,9261,-213,-149,3762
260,108584,9261,-213,-149,3762
261,108594,9261,-212,-151,3763
262,108604,9261,-211,-152,3763
263,108614,9261,-211,-152,3763
264,108624,9261,-211,-152,3763
265,108634,9260,-212,-153,3763
266,108644,9260,-211,-154,3763
267,108654,9260,-211,-155,3763
268,108664,9260,-211,-154,3763
269,108674,9260,-211,-154,3763
270,108684,9260,-211,-153,3763
271,108694,9260,-212,-153,3763
272,108704,9261,-213,-151,3763
273,108714,9261,-212,-151,3763
274,108724,9260,-212,-150,3763
275,108734,9260,-212,-151,3763
276,108744,9260,-212,-151,3763
277,108754,9260,-213,-152,3763
278,108764,9260,-212,-152,3763
279,108774,9260,-213,-153,3763
280,108784,9261,-213,-153,3763
281,108794,9261,-213,-153,3763
282,108804,9261,-214,-151,3763
283,108814,9261,-213,-151,3763
284,108824,9261,-214,-152,3763
285,108834,9261,-214,-153,3762
286,108844,9261,-214,-154,3762
287,108854,9261,-214,-154,3762
288,108864,9261,-215,-154,3762
289,108874,9261,-216,-154,3762
290,108884,9261,-217,-153,3761
291,108894,9261,-216,-151,3761
292,108904,9261,-215,-151,3761
293,108914,9261,-216,-151,3761
294,108924,9261,-215,-151,3762
295,108934,9261,-215,-152,3762
296,108944,9261,-215,-151,3762
297,108954,9261,-215,-151,3762
298,108964,9261,-215,-152,3762
299,108974,9261,-215,-153,3762
300,108984,9261,-215,-152,3761
301,108994,9261,-216,-152,3761
302,109004,9261,-216,-151,3761
303,109014,9261,-215,-151,3761
304,109024,9261,-215,-152,3762
305,109034,9261,-214,-155,3762
306,109044,9261,-214,-156,3761
307,109054,9261,-215,-156,3761
308,109064,9261,-216,-157,3761
309,109074,9261,-216,-158,3761
310,109084,9261,-216,-157,3760
311,109094,9262,-216,-157,3760
312,109104,9262,-217,-156,3760
313,109114,9262,-216,-156,3760
314,109124,9262,-216,-156,3760
315,109134,9262,-216,-155,3760
316,109144,9262,-216,-154,3760
317,109154,9262,-217,-153,3760
318,109164,9262,-217,-153,3760
319,109174,9262,-217,-154,3760
320,109184,9262,-216,-155,3760
321,109194,9262,-216,-155,3760
322,109204,9262,-216,-154,3760
323,109214,9262,-215,-153,3760
324,109224,9261,-214,-153,3761
325,109234,9261,-214,-153,3761
326,109244,9261,-215,-153,3761
327,109254,9261,-216,-153,3761
328,109264,9261,-216,-154,3761
329,109274,9261,-217,-154,3761
330,109284,9261,-216,-155,3761
331,109294,9261,-215,-156,3761
332,109304,9261,-215,-156,3761
333,109314,9261,-214,-156,3761
334,109324,9261,-216,-154,3761
335,109334,9261,-215,-154,3761
336,109344,9261,-215,-154,3761
337,109354,9261,-214,-155,3761
338,109364,9261,-214,-154,3761
339,109374,9261,-215,-154,3761
340,109384,9261,-216,-155,3761
341,109394,9261,-216,-157,3761
342,109404,9261,-216,-158,3761
343,109414,9261,-215,-158,3761
344,109424,9261,-214,-157,3761
345,109434,9261,-214,-157,3761
346,109444,9261,-214,-156,3761
347,109454,9261,-214,-155,3761
348,109464,9261,-214,-154,3761
349,109474,9261,-213,-153,3761
350,109484,9261,-212,-152,3762
351,109494,9261,-213,-151,3762
352,109504,9261,-214,-152,3762
353,109514,9261,-215,-153,3762
354,109524,9261,-216,-152,3761
355,109534,9261,-217,-151,3761
356,109544,9261,-217,-151,3761
357,109554,9261,-217,-151,3761
358,109564,9261,-217,-151,3761
359,109574,9261,-217,-150,3761
360,109584,9261,-217,-151,3761
361,109594,9261,-217,-151,3761
362,109604,9261,-217,-152,3761
363,109614,9261,-216,-152,3761
364,109624,9261,-216,-153,3761
365,109634,9261,-217,-153,3761
366,109644,9261,-217,-153,3760
367,109654,9261,-217,-153,3760
368,109664,9261,-216,-151,3761
369,109674,9261,-216,-151,3761
370,109684,9261,-217,-152,3761
371,109694,9261,-216,-153,3761
