,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,41601,0,0,0,0,0,0
1,41611,0,0,0,0,0,0
2,41621,0,0,0,0,0,0
3,41631,0,0,0,0,0,0
4,41641,0,0,0,0,0,0
5,41651,0,0,0,0,0,0
6,41661,0,0,0,0,0,0
7,41671,0,0,0,0,0,0
8,41681,0,0,0,0,0,0
9,41691,0,0,0,0,0,0
10,41701,0,0,0,0,0,0
11,41711,0,0,0,0,0,0
12,41721,0,0,0,0,0,0
13,41731,0,0,0,0,0,0
14,41741,0,0,0,0,0,0
15,41751,0,0,0,0,0,0
16,41761,0,0,0,0,0,0
17,41771,0,0,0,0,0,0
18,41781,0,0,0,0,0,0
19,41791,0,0,0,0,0,0
20,41801,0,0,0,0,0,0
21,41811,0,0,0,0,0,0
22,41821,0,0,0,0,0,0
23,41831,0,0,0,0,0,0
24,41841,0,0,0,0,0,0
25,41851,0,0,0,0,0,0
26,41861,0,0,0,0,0,0
27,41871,0,0,0,0,0,0
28,41881,0,0,0,0,0,0
29,41891,0,0,0,0,0,0
30,41901,0,0,0,0,0,0
31,41911,0,0,0,0,0,0
32,41921,0,0,0,0,0,0
33,41931,0,0,0,0,0,0
34,41941,0,0,0,0,0,0
35,41951,0,0,0,0,0,0
36,41961,0,0,0,0,0,0
37,41971,0,0,0,0,0,0
38,41981,0,0,0,0,0,0
39,41991,0,0,0,0,0,0
40,42001,0,0,0,0,0,0
41,42011,0,0,0,0,0,0
42,42021,0,0,0,0,0,0
43,42031,0,0,0,0,0,0
44,42041,0,0,0,0,0,0
45,42051,0,0,0,0,0,0
46,42061,0,0,0,0,0,0
47,42071,0,0,0,0,0,0
48,42081,0,0,0,0,0,0
49,42091,0,0,0,0,0,0
50,42101,0,0,0,0,0,0
51,42111,0,0,0,0,0,0
52,42121,0,0,0,0,0,0
53,42131,0,0,0,0,0,0
54,42141,0,0,0,0,0,0
55,42151,0,0,0,0,0,0
56,42161,0,0,0,0,0,0
57,42171,0,0,0,0,0,0
58,42181,0,0,0,0,0,0
59,42191,0,0,0,0,0,0
