,ts,altitude_agl,raw_acceleration,filtered_altitude_AGL,filtered_acceleration
0,-0.281,0.6289755702018738,0.0036700565833598375,0.6289755702018738,-0.011010169982910156
1,-0.271,0.8089424967765808,-3.178914482759865e-07,0.6289755702018738,-0.011010169982910156
2,-0.261,-1.7228602170944214,0.007340113166719675,0.5085970759391785,-3.178914482759865e-07
3,-0.251,-0.5126399993896484,-0.007340431213378906,0.5085970759391785,-3.178914482759865e-07
4,-0.241,0.5989096760749817,-0.014680544845759869,0.5085970759391785,-3.178914482759865e-07
5,-0.231,-0.09528827667236328,0.044040679931640625,-0.6382761001586914,-3.178914482759865e-07
6,-0.221,1.3854469060897827,-0.014679908752441406,-0.005085309501737356,-3.178914482759865e-07
7,-0.211,0.7200886607170105,-0.007339795585721731,-0.005085309501737356,-3.178914482759865e-07
8,-0.201,-0.005806922912597656,0.007340113166719675,0.11549790948629379,-0.0036703746300190687
9,-0.191,-1.241273283958435,0.011010169982910156,-0.5176928639411926,0.0
10,-0.181,-0.1230408325791359,-0.011010169982910156,-0.6382761001586914,-0.0036700565833598375
11,-0.171,-0.6079769134521484,-0.02569039724767208,-0.6382761001586914,-0.007339795585721731
12,-0.161,0.7471391558647156,-3.178914482759865e-07,-0.5176928639411926,-0.007339795585721731
13,-0.151,1.2614446878433228,0.06239064410328865,-0.005806922912597656,0.0
14,-0.141,2.474445104598999,0.14680099487304688,0.23597462475299835,0.0
15,-0.131,4.399648189544678,0.8477776646614075,0.7478606104850769,0.007340431213378906
16,-0.121,3.162271499633789,3.086498498916626,0.7478606104850769,0.014679908752441406
17,-0.111,5.640209674835205,7.850203037261963,1.2614446878433228,0.06239064410328865
18,-0.101,7.477241516113281,11.028450012207031,3.1337974071502686,0.14680099487304688
19,-0.091,2.5306718349456787,13.369933128356934,2.529802083969116,0.8477776646614075
20,-0.081,9.356164932250977,15.649024963378906,4.400327205657959,3.086498498916626
21,-0.071,4.375993251800537,18.34282875061035,5.004322052001953,7.850203037261963
22,-0.061,11.222773551940918,20.453100204467773,5.004322052001953,11.028450012207031
23,-0.051,4.371852874755859,20.66596031188965,5.004322052001953,13.369933128356934
24,-0.041,1.8704500198364258,21.814682006835938,5.004322052001953,15.649024963378906
25,-0.031,1.2648636102676392,22.78723907470703,4.371852874755859,18.34282875061035
26,-0.021,5.6426310539245605,22.680809020996094,4.371852874755859,20.453100204467773
27,-0.011,2.529802083969116,22.2771053314209,3.767857789993286,20.66596031188965
28,-0.001,5.6942877769470215,21.8807430267334,4.371852874755859,21.811010360717773
29,0.009,5.61328649520874,21.68256187438965,4.371852874755859,21.811010360717773
30,0.019,3.7963321208953857,21.410974502563477,3.767857789993286,21.811010360717773
31,0.029,5.699462890625,21.271516799926758,3.767857789993286,21.811010360717773
32,0.039,5.609067916870117,21.16508674621582,3.767857789993286,21.811010360717773
33,0.049,6.2158637046813965,21.03663444519043,4.975151062011719,21.68256187438965
34,0.059,3.6457626819610596,20.82010269165039,4.975151062011719,21.410974502563477
35,0.069,6.216452121734619,20.58521842956543,5.095468044281006,21.271516799926758
36,0.079,9.382802963256836,20.5191593170166,5.609067916870117,21.16875648498535
37,0.089,1.1460765600204468,20.500808715820312,5.609067916870117,21.0329647064209
38,0.099,8.11477279663086,20.574209213256836,5.609067916870117,20.82010269165039
39,0.109,4.980095863342285,20.526498794555664,5.731356143951416,20.621919631958008
40,0.119,4.980095863342285,20.25491714477539,5.611039638519287,20.566869735717773
41,0.129,7.447175979614258,20.218215942382812,5.611039638519287,20.552188873291016
42,0.139,5.5179219245910645,20.376028060913086,5.640209674835205,20.51548957824707
43,0.149,9.874220848083496,20.287946701049805,6.36506986618042,20.44942855834961
44,0.159,9.874220848083496,19.979665756225586,6.9698944091796875,20.394376754760742
45,0.169,8.868667602539062,20.086095809936523,5.612565517425537,20.30262565612793
46,0.179,4.460664749145508,20.43474769592285,6.245034694671631,20.295286178588867
47,0.189,8.155011177062988,21.113704681396484,5.612565517425537,20.295286178588867
48,0.199,8.155011177062988,21.297204971313477,6.879817485809326,20.295286178588867
49,0.209,6.849750995635986,21.528417587280273,6.879817485809326,20.38703727722168
50,0.219,6.360534191131592,21.88808250427246,6.879817485809326,20.442087173461914
51,0.229,6.7848029136657715,22.28444480895996,6.879817485809326,21.113704681396484
52,0.239,6.7848029136657715,22.710168838500977,6.335437774658203,21.297204971313477
53,0.249,9.238312721252441,23.0111141204834,6.335437774658203,21.528417587280273
54,0.259,10.657326698303223,23.033132553100586,6.968628406524658,21.88808250427246
55,0.269,10.657326698303223,23.044143676757812,8.661158561706543,22.28444480895996
56,0.279,11.118474006652832,22.989089965820312,9.265152931213379,22.710168838500977
57,0.289,6.782863140106201,23.029462814331055,8.115601539611816,22.919363021850586
58,0.299,13.880131721496582,22.63309669494629,9.261631965637207,22.919363021850586
59,0.309,9.353657722473145,22.625757217407227,8.749663352966309,22.919363021850586
60,0.319,13.762946128845215,22.324813842773438,9.869147300720215,22.919363021850586
61,0.329,8.148365020751953,22.919363021850586,9.989546775817871,22.92670249938965
62,0.339,13.701666831970215,22.889999389648438,9.989546775817871,22.904680252075195
63,0.349,13.133773803710938,23.1762638092041,10.50151538848877,22.904680252075195
64,0.359,9.353657722473145,23.146902084350586,10.50151538848877,22.904680252075195
65,0.369,14.975077629089355,23.28269386291504,11.22528076171875,22.904680252075195
66,0.379,9.409279823303223,23.08451271057129,11.22528076171875,22.92670249938965
67,0.389,9.900972366333008,22.827611923217773,11.22528076171875,22.92670249938965
