,ts,event,out_idx
0,0.0,EV_LIFTOFF,0
1,6.59,EV_APOGEE,0
2,8.003,EV_TIMER_1,0
3,20.003,EV_TIMER_2,0
4,20.14,EV_POST_APOGEE,0
