,ts,id,T,P
0,-0.331,BARO0,18.02,96118
1,-0.331,BARO1,18.14,96091
2,-0.331,BARO2,17.98,96259
3,-0.321,BARO0,18.0,96094
4,-0.321,BARO1,18.12,96128
5,-0.321,BARO2,17.98,96259
6,-0.311,BARO0,18.02,96057
7,-0.311,BARO1,18.14,96151
8,-0.311,BARO2,17.96,96256
9,-0.301,BARO0,18.0,96094
10,-0.301,BARO1,18.14,96131
11,-0.301,BARO2,17.98,96239
12,-0.291,BARO0,18.02,96118
13,-0.291,BARO1,18.16,96115
14,-0.291,BARO2,17.96,96256
15,-0.281,BARO0,18.02,96057
16,-0.281,BARO1,18.16,96135
17,-0.281,BARO2,17.98,96259
18,-0.271,BARO0,18.02,96098
19,-0.271,BARO1,18.14,96131
20,-0.271,BARO2,17.98,96259
21,-0.261,BARO0,18.0,96074
22,-0.261,BARO1,18.16,96135
23,-0.261,BARO2,17.96,96256
24,-0.251,BARO0,18.0,96135
25,-0.251,BARO1,18.16,96155
26,-0.251,BARO2,17.98,96259
27,-0.241,BARO0,18.0,96115
28,-0.241,BARO1,18.14,96111
29,-0.241,BARO2,17.98,96259
30,-0.231,BARO0,18.0,96074
31,-0.231,BARO1,18.14,96131
32,-0.231,BARO2,17.98,96259
33,-0.221,BARO0,18.02,96077
34,-0.221,BARO1,18.14,96131
35,-0.221,BARO2,17.96,96256
36,-0.211,BARO0,18.02,96077
37,-0.211,BARO1,18.14,96111
38,-0.211,BARO2,17.98,96280
39,-0.201,BARO0,18.02,96098
40,-0.201,BARO1,18.14,96111
41,-0.201,BARO2,17.98,96239
42,-0.191,BARO0,18.0,96074
43,-0.191,BARO1,18.14,96131
44,-0.191,BARO2,17.98,96239
45,-0.181,BARO0,18.0,96115
46,-0.181,BARO1,18.14,96091
47,-0.181,BARO2,17.96,96256
48,-0.171,BARO0,18.02,96098
49,-0.171,BARO1,18.14,96111
50,-0.171,BARO2,17.98,96259
51,-0.161,BARO0,18.02,96098
52,-0.161,BARO1,18.14,96171
53,-0.161,BARO2,17.98,96259
54,-0.151,BARO0,18.0,96115
55,-0.151,BARO1,18.16,96115
56,-0.151,BARO2,17.98,96259
57,-0.141,BARO0,18.02,96077
58,-0.141,BARO1,18.12,96128
59,-0.141,BARO2,17.98,96259
60,-0.131,BARO0,18.02,96098
61,-0.131,BARO1,18.14,96111
62,-0.131,BARO2,17.98,96259
63,-0.121,BARO0,18.02,96118
64,-0.121,BARO1,18.14,96111
65,-0.121,BARO2,17.98,96239
66,-0.111,BARO0,18.0,96094
67,-0.111,BARO1,18.14,96171
68,-0.111,BARO2,17.98,96280
69,-0.101,BARO0,18.02,96200
70,-0.101,BARO1,18.14,96272
71,-0.101,BARO2,17.98,96403
72,-0.091,BARO0,18.02,96302
73,-0.091,BARO1,18.14,96312
74,-0.091,BARO2,17.96,96461
75,-0.081,BARO0,18.02,96302
76,-0.081,BARO1,18.14,96352
77,-0.081,BARO2,17.98,96486
78,-0.071,BARO0,18.0,96299
79,-0.071,BARO1,18.12,96308
80,-0.071,BARO2,17.98,96465
81,-0.061,BARO0,18.02,96261
82,-0.061,BARO1,18.14,96292
83,-0.061,BARO2,17.98,96444
84,-0.051,BARO0,18.0,96196
85,-0.051,BARO1,18.14,96232
86,-0.051,BARO2,17.98,96362
87,-0.041,BARO0,18.02,96159
88,-0.041,BARO1,18.14,96192
89,-0.041,BARO2,17.98,96342
90,-0.031,BARO0,18.02,96098
91,-0.031,BARO1,18.14,96192
92,-0.031,BARO2,17.96,96297
93,-0.021,BARO0,18.0,96053
94,-0.021,BARO1,18.12,96068
95,-0.021,BARO2,17.98,96218
96,-0.011,BARO0,18.02,95996
97,-0.011,BARO1,18.16,96055
98,-0.011,BARO2,17.96,96173
99,-0.001,BARO0,18.02,95955
100,-0.001,BARO1,18.16,95975
101,-0.001,BARO2,17.98,96136
102,0.009,BARO0,18.02,95934
103,0.009,BARO1,18.14,95971
104,0.009,BARO2,17.98,96115
105,0.019,BARO0,18.0,95951
106,0.019,BARO1,18.14,95991
107,0.019,BARO2,17.96,96112
108,0.029,BARO0,18.0,95972
109,0.029,BARO1,18.14,96011
110,0.029,BARO2,17.98,96136
111,0.039,BARO0,18.0,95951
112,0.039,BARO1,18.14,96031
113,0.039,BARO2,17.98,96156
114,0.049,BARO0,18.02,95975
115,0.049,BARO1,18.14,96011
116,0.049,BARO2,17.96,96153
117,0.059,BARO0,18.0,95992
118,0.059,BARO1,18.14,96031
119,0.059,BARO2,17.98,96156
120,0.069,BARO0,18.02,96016
121,0.069,BARO1,18.14,96031
122,0.069,BARO2,17.98,96156
123,0.079,BARO0,18.02,95996
124,0.079,BARO1,18.14,96011
125,0.079,BARO2,17.98,96156
126,0.089,BARO0,18.02,95955
127,0.089,BARO1,18.14,96011
128,0.089,BARO2,17.96,96153
129,0.099,BARO0,18.02,95975
130,0.099,BARO1,18.14,96011
131,0.099,BARO2,17.98,96156
132,0.109,BARO0,18.02,95996
133,0.109,BARO1,18.14,95991
134,0.109,BARO2,17.98,96136
135,0.119,BARO0,18.02,95975
136,0.119,BARO1,18.12,96008
137,0.119,BARO2,17.98,96136
138,0.129,BARO0,18.0,95951
139,0.129,BARO1,18.14,95991
140,0.129,BARO2,17.98,96156
141,0.139,BARO0,18.02,95975
142,0.139,BARO1,18.14,96011
143,0.139,BARO2,17.98,96115
144,0.149,BARO0,18.0,95972
145,0.149,BARO1,18.14,95991
146,0.149,BARO2,17.98,96115
147,0.159,BARO0,18.02,95955
148,0.159,BARO1,18.14,95991
149,0.159,BARO2,17.98,96095
150,0.169,BARO0,18.0,95910
151,0.169,BARO1,18.14,95971
152,0.169,BARO2,17.98,96115
153,0.179,BARO0,18.0,95931
154,0.179,BARO1,18.14,95971
155,0.179,BARO2,17.98,96095
156,0.189,BARO0,18.0,95910
157,0.189,BARO1,18.16,95975
158,0.189,BARO2,17.96,96091
159,0.199,BARO0,18.0,95910
160,0.199,BARO1,18.14,95951
161,0.199,BARO2,17.98,96095
162,0.209,BARO0,18.0,95910
163,0.209,BARO1,18.14,95951
164,0.209,BARO2,17.98,96095
165,0.219,BARO0,18.0,95890
166,0.219,BARO1,18.14,95931
167,0.219,BARO2,17.98,96054
168,0.229,BARO0,18.0,95890
169,0.229,BARO1,18.14,95931
170,0.229,BARO2,17.98,96054
171,0.239,BARO0,18.0,95869
172,0.239,BARO1,18.14,95931
173,0.239,BARO2,17.98,96033
174,0.249,BARO0,18.02,95873
175,0.249,BARO1,18.14,95911
176,0.249,BARO2,17.98,96054
177,0.259,BARO0,18.0,95869
178,0.259,BARO1,18.14,95891
179,0.259,BARO2,17.96,96009
180,0.269,BARO0,18.0,95849
181,0.269,BARO1,18.14,95891
182,0.269,BARO2,17.96,96009
183,0.279,BARO0,18.0,95828
184,0.279,BARO1,18.14,95871
185,0.279,BARO2,17.98,96033
186,0.289,BARO0,18.0,95808
187,0.289,BARO1,18.14,95871
188,0.289,BARO2,17.98,96013
189,0.299,BARO0,18.0,95828
190,0.299,BARO1,18.14,95851
191,0.299,BARO2,17.98,95992
192,0.309,BARO0,18.0,95808
193,0.309,BARO1,18.14,95851
194,0.309,BARO2,17.98,95971
195,0.319,BARO0,18.0,95788
196,0.319,BARO1,18.14,95831
197,0.319,BARO2,17.98,95971
198,0.329,BARO0,18.02,95812
199,0.329,BARO1,18.14,95811
200,0.329,BARO2,17.98,95951
201,0.339,BARO0,18.02,95771
202,0.339,BARO1,18.14,95811
203,0.339,BARO2,17.96,95947
204,0.349,BARO0,18.0,95767
205,0.349,BARO1,18.16,95794
206,0.349,BARO2,17.98,95951
207,0.359,BARO0,18.0,95747
208,0.359,BARO1,18.14,95811
209,0.359,BARO2,17.98,95930
210,0.369,BARO0,18.02,95750
211,0.369,BARO1,18.12,95807
212,0.369,BARO2,17.98,95930
213,0.379,BARO0,18.0,95747
214,0.379,BARO1,18.14,95811
215,0.379,BARO2,17.98,95889
216,0.389,BARO0,18.02,95750
217,0.389,BARO1,18.14,95751
218,0.389,BARO2,17.98,95869
219,0.399,BARO0,18.02,95709
220,0.399,BARO1,18.14,95751
221,0.399,BARO2,17.98,95869
222,0.409,BARO0,18.02,95709
223,0.409,BARO1,18.14,95771
224,0.409,BARO2,17.98,95889
225,0.419,BARO0,18.02,95709
226,0.419,BARO1,18.16,95694
227,0.419,BARO2,17.98,95827
228,0.429,BARO0,18.0,95685
229,0.429,BARO1,18.16,95734
230,0.429,BARO2,17.98,95827
231,0.439,BARO0,18.0,95665
232,0.439,BARO1,18.14,95711
233,0.439,BARO2,17.98,95848
234,0.449,BARO0,18.02,95648
235,0.449,BARO1,18.16,95674
236,0.449,BARO2,17.98,95807
237,0.459,BARO0,18.0,95665
238,0.459,BARO1,18.14,95671
239,0.459,BARO2,17.98,95786
240,0.469,BARO0,18.02,95648
241,0.469,BARO1,18.16,95674
242,0.469,BARO2,17.96,95783
243,0.479,BARO0,18.02,95607
244,0.479,BARO1,18.16,95654
