,ts,id,T,P
0,-0.324,BARO0,21.4,95139
1,-0.324,BARO1,21.17,95157
2,-0.324,BARO2,21.03,95217
3,-0.314,BARO0,21.4,95118
4,-0.314,BARO1,21.16,95174
5,-0.314,BARO2,21.03,95197
6,-0.304,BARO0,21.4,95118
7,-0.304,BARO1,21.17,95157
8,-0.304,BARO2,21.03,95197
9,-0.294,BARO0,21.4,95118
10,-0.294,BARO1,21.17,95157
11,-0.294,BARO2,21.03,95197
12,-0.284,BARO0,21.4,95118
13,-0.284,BARO1,21.19,95140
14,-0.284,BARO2,21.03,95197
15,-0.274,BARO0,21.4,95118
16,-0.274,BARO1,21.17,95157
17,-0.274,BARO2,21.03,95176
18,-0.264,BARO0,21.4,95098
19,-0.264,BARO1,21.17,95117
20,-0.264,BARO2,21.03,95176
21,-0.254,BARO0,21.4,95139
22,-0.254,BARO1,21.17,95157
23,-0.254,BARO2,21.03,95197
24,-0.244,BARO0,21.4,95118
25,-0.244,BARO1,21.17,95096
26,-0.244,BARO2,21.03,95155
27,-0.234,BARO0,21.4,95098
28,-0.234,BARO1,21.17,95117
29,-0.234,BARO2,21.03,95176
30,-0.224,BARO0,21.4,95077
31,-0.224,BARO1,21.17,95096
32,-0.224,BARO2,21.03,95155
33,-0.214,BARO0,21.4,95077
34,-0.214,BARO1,21.19,95080
35,-0.214,BARO2,21.03,95114
36,-0.204,BARO0,21.4,95077
37,-0.204,BARO1,21.19,95100
38,-0.204,BARO2,21.03,95135
39,-0.194,BARO0,21.38,95074
40,-0.194,BARO1,21.17,95036
41,-0.194,BARO2,21.03,95072
42,-0.184,BARO0,21.4,95057
43,-0.184,BARO1,21.16,95053
44,-0.184,BARO2,21.03,95093
45,-0.174,BARO0,21.4,95098
46,-0.174,BARO1,21.17,95157
47,-0.174,BARO2,21.03,95176
48,-0.164,BARO0,21.4,95077
49,-0.164,BARO1,21.17,95117
50,-0.164,BARO2,21.03,95135
51,-0.154,BARO0,21.4,95036
52,-0.154,BARO1,21.17,95096
53,-0.154,BARO2,21.03,95114
54,-0.144,BARO0,21.4,95077
55,-0.144,BARO1,21.17,95076
56,-0.144,BARO2,21.03,95114
57,-0.134,BARO0,21.4,95077
58,-0.134,BARO1,21.16,95073
59,-0.134,BARO2,21.03,95052
60,-0.124,BARO0,21.4,95036
61,-0.124,BARO1,21.19,95080
62,-0.124,BARO2,21.03,95114
63,-0.114,BARO0,21.38,94991
64,-0.114,BARO1,21.17,95036
65,-0.114,BARO2,21.03,95072
66,-0.104,BARO0,21.4,95098
67,-0.104,BARO1,21.19,95080
68,-0.104,BARO2,21.03,95072
69,-0.094,BARO0,21.4,95098
70,-0.094,BARO1,21.16,95073
71,-0.094,BARO2,21.03,95072
72,-0.084,BARO0,21.4,95015
73,-0.084,BARO1,21.17,95056
74,-0.084,BARO2,21.03,95114
75,-0.074,BARO0,21.4,94974
76,-0.074,BARO1,21.17,94996
77,-0.074,BARO2,21.01,95110
78,-0.064,BARO0,21.38,95053
79,-0.064,BARO1,21.17,95056
80,-0.064,BARO2,21.03,95052
81,-0.054,BARO0,21.4,95098
82,-0.054,BARO1,21.16,95053
83,-0.054,BARO2,21.03,95052
84,-0.044,BARO0,21.4,95057
85,-0.044,BARO1,21.17,95036
86,-0.044,BARO2,21.03,95031
87,-0.034,BARO0,21.4,95015
88,-0.034,BARO1,21.17,95056
89,-0.034,BARO2,21.03,95052
90,-0.024,BARO0,21.4,95057
91,-0.024,BARO1,21.17,95016
92,-0.024,BARO2,21.03,95114
93,-0.014,BARO0,21.38,95032
94,-0.014,BARO1,21.19,95080
95,-0.014,BARO2,21.03,95093
96,-0.004,BARO0,21.4,95036
97,-0.004,BARO1,21.17,95036
98,-0.004,BARO2,21.03,95052
99,0.006,BARO0,21.4,95015
100,0.006,BARO1,21.17,95056
101,0.006,BARO2,21.03,95093
102,0.016,BARO0,21.38,94950
103,0.016,BARO1,21.16,94972
104,0.016,BARO2,21.01,95172
105,0.026,BARO0,21.4,95036
106,0.026,BARO1,21.17,95016
107,0.026,BARO2,21.03,95093
108,0.036,BARO0,21.4,95036
109,0.036,BARO1,21.17,94975
110,0.036,BARO2,21.03,95114
111,0.046,BARO0,21.38,95012
112,0.046,BARO1,21.17,94996
113,0.046,BARO2,21.03,95072
114,0.056,BARO0,21.4,95015
115,0.056,BARO1,21.17,94975
116,0.056,BARO2,21.03,95114
117,0.066,BARO0,21.4,94974
118,0.066,BARO1,21.17,94975
119,0.066,BARO2,21.03,95135
120,0.076,BARO0,21.38,94929
121,0.076,BARO1,21.17,95016
122,0.076,BARO2,21.03,95176
123,0.086,BARO0,21.4,94892
124,0.086,BARO1,21.17,95096
125,0.086,BARO2,21.03,95155
126,0.096,BARO0,21.4,95077
127,0.096,BARO1,21.16,95032
128,0.096,BARO2,21.03,95093
129,0.106,BARO0,21.4,95057
130,0.106,BARO1,21.17,95117
131,0.106,BARO2,21.03,95093
132,0.116,BARO0,21.4,94954
133,0.116,BARO1,21.17,94996
134,0.116,BARO2,21.03,95135
135,0.126,BARO0,21.38,94909
