,ts,altitude_agl,raw_acceleration,filtered_altitude_AGL,filtered_acceleration
0,-0.34,3.130152463912964,0.1244196891784668,2.896389961242676,0.10049247741699219
1,-0.33,3.0128822326660156,0.0861363410949707,2.8944239616394043,0.10049247741699219
2,-0.32,2.867950439453125,0.09092187881469727,2.8675296306610107,0.09570741653442383
3,-0.31,3.10156512260437,0.047853946685791016,2.984480142593384,0.09092187881469727
4,-0.3,2.837002992630005,0.06699514389038086,2.982792854309082,0.09092187881469727
5,-0.29,3.1017813682556152,0.11963367462158203,3.0152747631073,0.11963367462158203
6,-0.28,2.867318868637085,0.1244192123413086,2.9846251010894775,0.11963367462158203
7,-0.27,2.984362840652466,0.13399028778076172,3.0727670192718506,0.11963367462158203
8,-0.26,2.8674635887145996,0.11006355285644531,3.0726797580718994,0.11006355285644531
9,-0.25,2.7503485679626465,0.1244192123413086,3.043851375579834,0.11006355285644531
10,-0.24,2.6914756298065186,0.09570741653442383,2.925144910812378,0.11006355285644531
11,-0.23,2.750939130783081,0.07178020477294922,2.8963165283203125,0.11006355285644531
12,-0.22,2.6009511947631836,0.03349733352661133,2.779264211654663,0.11006355285644531
13,-0.21,3.1014316082000732,0.06699514389038086,2.808029890060425,0.11006355285644531
14,-0.2,2.837218999862671,0.10049247741699219,2.808029890060425,0.10049247741699219
15,-0.19,2.7198965549468994,0.08135128021240234,2.7198965549468994,0.09092187881469727
16,-0.18,3.0136640071868896,0.04785346984863281,2.7198879718780518,0.08135128021240234
17,-0.17,2.95554518699646,0.06699514389038086,2.8962454795837402,0.07178020477294922
18,-0.16,2.8959169387817383,0.04306793212890625,2.9250738620758057,0.06699514389038086
19,-0.15,2.808035135269165,0.07178020477294922,2.9250435829162598,0.06699514389038086
20,-0.14,3.099574327468872,0.11006355285644531,2.896254062652588,0.06699514389038086
21,-0.13,2.750460624694824,0.10049295425415039,2.9250435829162598,0.07178020477294922
22,-0.12,2.7792370319366455,0.10049295425415039,2.8657546043395996,0.08135128021240234
23,-0.11,2.6317145824432373,0.6699509620666504,2.836963176727295,0.08135128021240234
24,-0.1,2.9845709800720215,23.706701278686523,2.836963176727295,0.10049295425415039
25,-0.09,-1.2642512321472168,61.16654586791992,2.748706579208374,0.10049295425415039
26,-0.08,2.6912355422973633,81.1837387084961,2.7181084156036377,0.11006355285644531
27,-0.07,3.365877866744995,88.66326904296875,2.748706579208374,0.6699509620666504
28,-0.06,4.362890720367432,87.99810028076172,2.8081650733947754,23.706701278686523
29,-0.05,5.711152076721191,94.53968811035156,2.8963589668273926,61.16654586791992
30,-0.04,5.476524353027344,96.76010131835938,3.015108585357666,81.1837387084961
31,-0.03,5.710707187652588,99.10493469238281,3.423534393310547,87.99810028076172
32,-0.02,6.150020599365234,100.6506118774414,4.362890720367432,88.66326904296875
33,-0.01,7.117586135864258,102.3207015991211,5.210352420806885,94.53968811035156
34,0.0,7.674025535583496,103.406982421875,5.741447448730469,96.76010131835938
35,0.01,8.026543617248535,103.73238372802734,5.9465837478637695,99.10493469238281
36,0.02,8.553606033325195,103.87594604492188,6.150020599365234,100.6506118774414
37,0.03,9.25889778137207,103.71802520751953,7.029608726501465,102.3207015991211
38,0.04,9.170950889587402,104.06735229492188,7.7332048416137695,103.406982421875
39,0.05,8.994512557983398,104.6846694946289,8.055341720581055,103.70367431640625
40,0.06,9.464275360107422,104.97178649902344,8.553606033325195,103.74673461914062
41,0.07,9.99142837524414,104.6463851928711,8.965714454650879,103.87594604492188
42,0.08,11.252885818481445,104.4549789428711,9.113263130187988,104.06735229492188
43,0.09,12.103861808776855,104.62246704101562,9.285987854003906,104.4549789428711
44,0.1,12.455096244812012,104.52674865722656,9.52367115020752,104.52674865722656
45,0.11,13.424948692321777,104.35447692871094,9.99142837524414,104.52674865722656
46,0.12,14.334962844848633,103.9812240600586,11.252885818481445,104.52674865722656
47,0.13,14.65742301940918,103.89030456542969,12.103861808776855,104.52674865722656
48,0.14,15.56873893737793,104.03864288330078,12.455096244812012,104.4549789428711
49,0.15,16.06674575805664,103.71324157714844,13.424948692321777,104.35447692871094
50,0.16,17.241409301757812,103.1198501586914,14.334962844848633,104.03864288330078
51,0.17,17.886430740356445,102.68917083740234,14.65742301940918,103.9812240600586
52,0.18,19.148847579956055,102.52168273925781,15.56873893737793,103.89030456542969
53,0.19,20.062084197998047,102.36376953125,16.06674575805664,103.71324157714844
54,0.2,21.55682945251465,102.26805877685547,17.210865020751953,103.1198501586914
55,0.21,21.85179901123047,101.99530029296875,17.916973114013672,102.68917083740234
56,0.22,23.08841323852539,101.70338439941406,19.148847579956055,102.52168273925781
57,0.23,23.852264404296875,101.57896423339844,20.062084197998047,102.36376953125
58,0.24,24.704050064086914,101.31098937988281,21.55682945251465,102.26805877685547
59,0.25,25.761905670166016,100.10507202148438,21.85179901123047,101.99530029296875
60,0.26,27.26249122619629,98.82260131835938,23.088157653808594,101.70338439941406
61,0.27,28.14270782470703,97.60711669921875,23.764480590820312,101.57896423339844
62,0.28,29.290992736816406,96.85580444335938,24.79208755493164,101.31098937988281
63,0.29,30.555740356445312,96.48255920410156,25.761905670166016,100.10507202148438
64,0.3,31.732358932495117,96.13322448730469,27.26249122619629,98.82260131835938
65,0.31,32.497650146484375,95.68339538574219,28.14270782470703,97.60711669921875
66,0.32,33.99739074707031,95.20486450195312,29.290992736816406,96.85580444335938
67,0.33,34.85105895996094,94.61625671386719,30.555740356445312,96.48255920410156
68,0.34,35.88063430786133,94.08987426757812,31.732358932495117,96.13322448730469
