,ts,id,T,P
0,-0.331,BARO0,20.74,98007
1,-0.331,BARO1,21.27,97951
2,-0.331,BARO2,21.58,98001
3,-0.321,BARO0,20.74,98018
4,-0.321,BARO1,21.27,97954
5,-0.321,BARO2,21.58,97992
6,-0.311,BARO0,20.74,98011
7,-0.311,BARO1,21.27,97953
8,-0.311,BARO2,21.58,97992
9,-0.301,BARO0,20.74,98012
10,-0.301,BARO1,21.27,97960
11,-0.301,BARO2,21.58,97993
12,-0.291,BARO0,20.75,98015
13,-0.291,BARO1,21.27,97949
14,-0.291,BARO2,21.58,97992
15,-0.281,BARO0,20.74,98009
16,-0.281,BARO1,21.27,97958
17,-0.281,BARO2,21.58,97997
18,-0.271,BARO0,20.74,98010
19,-0.271,BARO1,21.27,97953
20,-0.271,BARO2,21.58,97997
21,-0.261,BARO0,20.74,98010
22,-0.261,BARO1,21.27,97960
23,-0.261,BARO2,21.58,97994
24,-0.251,BARO0,20.74,98010
25,-0.251,BARO1,21.27,97960
26,-0.251,BARO2,21.58,97998
27,-0.241,BARO0,20.74,98017
28,-0.241,BARO1,21.27,97960
29,-0.241,BARO2,21.58,97993
30,-0.231,BARO0,20.74,98020
31,-0.231,BARO1,21.27,97952
32,-0.231,BARO2,21.58,97996
33,-0.221,BARO0,20.74,98011
34,-0.221,BARO1,21.27,97962
35,-0.221,BARO2,21.58,98000
36,-0.211,BARO0,20.74,98012
37,-0.211,BARO1,21.27,97946
38,-0.211,BARO2,21.58,97998
39,-0.201,BARO0,20.74,98019
40,-0.201,BARO1,21.27,97948
41,-0.201,BARO2,21.58,97998
42,-0.191,BARO0,20.75,98012
43,-0.191,BARO1,21.27,97960
44,-0.191,BARO2,21.58,97997
45,-0.181,BARO0,20.74,98016
46,-0.181,BARO1,21.27,97952
47,-0.181,BARO2,21.58,97991
48,-0.171,BARO0,20.75,98010
49,-0.171,BARO1,21.27,97953
50,-0.171,BARO2,21.58,97998
51,-0.161,BARO0,20.74,98004
52,-0.161,BARO1,21.27,97964
53,-0.161,BARO2,21.58,97995
54,-0.151,BARO0,20.74,98014
55,-0.151,BARO1,21.27,97950
56,-0.151,BARO2,21.58,98002
57,-0.141,BARO0,20.74,98008
58,-0.141,BARO1,21.27,97955
59,-0.141,BARO2,21.58,97993
60,-0.131,BARO0,20.74,98015
61,-0.131,BARO1,21.27,97950
62,-0.131,BARO2,21.58,98003
63,-0.121,BARO0,20.74,98014
64,-0.121,BARO1,21.27,97951
65,-0.121,BARO2,21.58,98002
66,-0.111,BARO0,20.75,98014
67,-0.111,BARO1,21.27,97958
68,-0.111,BARO2,21.58,98000
69,-0.101,BARO0,20.75,98012
70,-0.101,BARO1,21.27,97954
71,-0.101,BARO2,21.58,97994
72,-0.091,BARO0,20.74,98055
73,-0.091,BARO1,21.27,98005
74,-0.091,BARO2,21.58,98045
75,-0.081,BARO0,20.75,98014
76,-0.081,BARO1,21.28,97958
77,-0.081,BARO2,21.58,97998
78,-0.071,BARO0,20.75,98008
79,-0.071,BARO1,21.27,97943
80,-0.071,BARO2,21.58,97996
81,-0.061,BARO0,20.75,97995
82,-0.061,BARO1,21.27,97940
83,-0.061,BARO2,21.58,97978
84,-0.051,BARO0,20.75,97986
85,-0.051,BARO1,21.27,97923
86,-0.051,BARO2,21.58,97958
87,-0.041,BARO0,20.75,97982
88,-0.041,BARO1,21.27,97921
89,-0.041,BARO2,21.58,97972
90,-0.031,BARO0,20.74,97980
91,-0.031,BARO1,21.27,97926
92,-0.031,BARO2,21.58,97961
93,-0.021,BARO0,20.75,97979
94,-0.021,BARO1,21.27,97917
95,-0.021,BARO2,21.58,97956
96,-0.011,BARO0,20.74,97960
97,-0.011,BARO1,21.27,97912
98,-0.011,BARO2,21.58,97947
99,-0.001,BARO0,20.75,97963
100,-0.001,BARO1,21.27,97892
101,-0.001,BARO2,21.58,97945
102,0.009,BARO0,20.75,97955
103,0.009,BARO1,21.27,97893
104,0.009,BARO2,21.58,97940
105,0.019,BARO0,20.75,97945
106,0.019,BARO1,21.27,97892
107,0.019,BARO2,21.58,97933
108,0.029,BARO0,20.74,97938
109,0.029,BARO1,21.27,97881
110,0.029,BARO2,21.58,97927
111,0.039,BARO0,20.74,97941
112,0.039,BARO1,21.27,97884
113,0.039,BARO2,21.58,97924
114,0.049,BARO0,20.75,97942
115,0.049,BARO1,21.27,97883
116,0.049,BARO2,21.58,97930
117,0.059,BARO0,20.74,97937
118,0.059,BARO1,21.27,97883
119,0.059,BARO2,21.58,97919
120,0.069,BARO0,20.74,97933
121,0.069,BARO1,21.27,97869
122,0.069,BARO2,21.58,97919
123,0.079,BARO0,20.75,97918
124,0.079,BARO1,21.27,97855
125,0.079,BARO2,21.58,97905
126,0.089,BARO0,20.74,97906
127,0.089,BARO1,21.27,97850
128,0.089,BARO2,21.58,97893
129,0.099,BARO0,20.74,97903
130,0.099,BARO1,21.28,97849
131,0.099,BARO2,21.58,97885
132,0.109,BARO0,20.75,97892
133,0.109,BARO1,21.27,97838
134,0.109,BARO2,21.58,97874
135,0.119,BARO0,20.74,97879
136,0.119,BARO1,21.27,97823
137,0.119,BARO2,21.58,97871
138,0.129,BARO0,20.75,97877
139,0.129,BARO1,21.27,97822
140,0.129,BARO2,21.58,97863
141,0.139,BARO0,20.74,97874
142,0.139,BARO1,21.28,97810
143,0.139,BARO2,21.59,97847
144,0.149,BARO0,20.75,97866
145,0.149,BARO1,21.27,97804
146,0.149,BARO2,21.58,97844
147,0.159,BARO0,20.75,97848
148,0.159,BARO1,21.27,97791
149,0.159,BARO2,21.58,97835
150,0.169,BARO0,20.75,97849
151,0.169,BARO1,21.28,97780
152,0.169,BARO2,21.58,97823
153,0.179,BARO0,20.75,97826
154,0.179,BARO1,21.27,97771
155,0.179,BARO2,21.58,97812
156,0.189,BARO0,20.75,97826
157,0.189,BARO1,21.28,97754
158,0.189,BARO2,21.58,97798
159,0.199,BARO0,20.75,97802
160,0.199,BARO1,21.27,97745
161,0.199,BARO2,21.58,97780
162,0.209,BARO0,20.74,97801
163,0.209,BARO1,21.27,97738
164,0.209,BARO2,21.58,97778
165,0.219,BARO0,20.75,97786
166,0.219,BARO1,21.27,97724
167,0.219,BARO2,21.59,97765
168,0.229,BARO0,20.75,97764
169,0.229,BARO1,21.28,97720
170,0.229,BARO2,21.58,97765
171,0.239,BARO0,20.75,97767
172,0.239,BARO1,21.27,97707
173,0.239,BARO2,21.58,97746
174,0.249,BARO0,20.75,97752
175,0.249,BARO1,21.27,97696
176,0.249,BARO2,21.58,97736
177,0.259,BARO0,20.75,97729
178,0.259,BARO1,21.28,97679
179,0.259,BARO2,21.58,97725
180,0.269,BARO0,20.75,97724
181,0.269,BARO1,21.27,97666
182,0.269,BARO2,21.59,97713
183,0.279,BARO0,20.75,97712
184,0.279,BARO1,21.28,97656
185,0.279,BARO2,21.58,97696
186,0.289,BARO0,20.75,97701
187,0.289,BARO1,21.27,97636
188,0.289,BARO2,21.58,97684
189,0.299,BARO0,20.74,97682
190,0.299,BARO1,21.28,97629
191,0.299,BARO2,21.58,97670
192,0.309,BARO0,20.75,97676
193,0.309,BARO1,21.28,97619
194,0.309,BARO2,21.58,97660
195,0.319,BARO0,20.74,97655
196,0.319,BARO1,21.27,97605
197,0.319,BARO2,21.58,97644
198,0.329,BARO0,20.75,97651
199,0.329,BARO1,21.27,97592
200,0.329,BARO2,21.58,97632
201,0.339,BARO0,20.75,97638
202,0.339,BARO1,21.28,97579
203,0.339,BARO2,21.58,97623
204,0.349,BARO0,20.75,97626
205,0.349,BARO1,21.27,97566
206,0.349,BARO2,21.58,97613
207,0.359,BARO0,20.76,97614
208,0.359,BARO1,21.28,97559
209,0.359,BARO2,21.59,97599
210,0.369,BARO0,20.74,97597
211,0.369,BARO1,21.28,97538
212,0.369,BARO2,21.59,97583
213,0.379,BARO0,20.75,97590
214,0.379,BARO1,21.28,97530
215,0.379,BARO2,21.58,97568
216,0.389,BARO0,20.75,97576
217,0.389,BARO1,21.28,97516
218,0.389,BARO2,21.58,97557
219,0.399,BARO0,20.75,97560
220,0.399,BARO1,21.28,97502
221,0.399,BARO2,21.58,97549
222,0.409,BARO0,20.75,97550
223,0.409,BARO1,21.27,97489
224,0.409,BARO2,21.58,97531
225,0.419,BARO0,20.75,97538
226,0.419,BARO1,21.28,97482
227,0.419,BARO2,21.59,97521
228,0.429,BARO0,20.75,97523
229,0.429,BARO1,21.28,97464
230,0.429,BARO2,21.58,97504
231,0.439,BARO0,20.75,97502
232,0.439,BARO1,21.28,97448
233,0.439,BARO2,21.58,97490
234,0.449,BARO0,20.75,97489
235,0.449,BARO1,21.27,97430
236,0.449,BARO2,21.58,97470
237,0.459,BARO0,20.75,97477
238,0.459,BARO1,21.27,97418
239,0.459,BARO2,21.58,97458
240,0.469,BARO0,20.75,97457
241,0.469,BARO1,21.28,97397
242,0.469,BARO2,21.58,97441
243,0.479,BARO0,20.75,97451
244,0.479,BARO1,21.27,97393
245,0.479,BARO2,21.58,97429
246,0.489,BARO0,20.75,97432
247,0.489,BARO1,21.28,97373
248,0.489,BARO2,21.58,97417
249,0.499,BARO0,20.75,97422
250,0.499,BARO1,21.27,97363
251,0.499,BARO2,21.58,97408
252,0.509,BARO0,20.75,97405
253,0.509,BARO1,21.28,97351
254,0.509,BARO2,21.59,97387
255,0.519,BARO0,20.75,97389
256,0.519,BARO1,21.28,97334
257,0.519,BARO2,21.58,97373
258,0.529,BARO0,20.75,97376
259,0.529,BARO1,21.28,97318
260,0.529,BARO2,21.58,97364
261,0.539,BARO0,20.75,97370
262,0.539,BARO1,21.28,97312
263,0.539,BARO2,21.58,97355
264,0.549,BARO0,20.75,97345
265,0.549,BARO1,21.28,97293
266,0.549,BARO2,21.59,97332
267,0.559,BARO0,20.75,97333
268,0.559,BARO1,21.28,97268
269,0.559,BARO2,21.58,97314
270,0.569,BARO0,20.75,97320
271,0.569,BARO1,21.28,97259
272,0.569,BARO2,21.58,97302
273,0.579,BARO0,20.74,97297
274,0.579,BARO1,21.28,97245
275,0.579,BARO2,21.58,97289
276,0.589,BARO0,20.75,97282
277,0.589,BARO1,21.28,97230
278,0.589,BARO2,21.58,97268
279,0.599,BARO0,20.75,97263
280,0.599,BARO1,21.28,97204
281,0.599,BARO2,21.58,97256
282,0.609,BARO0,20.75,97252
283,0.609,BARO1,21.28,97195
284,0.609,BARO2,21.58,97240
285,0.619,BARO0,20.75,97238
286,0.619,BARO1,21.28,97177
287,0.619,BARO2,21.58,97224
288,0.629,BARO0,20.75,97221
289,0.629,BARO1,21.28,97168
290,0.629,BARO2,21.58,97211
291,0.639,BARO0,20.75,97206
292,0.639,BARO1,21.27,97149
293,0.639,BARO2,21.58,97196
294,0.649,BARO0,20.75,97189
295,0.649,BARO1,21.28,97131
296,0.649,BARO2,21.58,97174
297,0.659,BARO0,20.75,97167
298,0.659,BARO1,21.28,97111
299,0.659,BARO2,21.58,97157
300,0.669,BARO0,20.75,97166
301,0.669,BARO1,21.28,97098
302,0.669,BARO2,21.59,97139
303,0.679,BARO0,20.75,97146
304,0.679,BARO1,21.28,97086
305,0.679,BARO2,21.58,97122
306,0.689,BARO0,20.75,97126
307,0.689,BARO1,21.28,97068
308,0.689,BARO2,21.58,97108
309,0.699,BARO0,20.75,97110
310,0.699,BARO1,21.28,97048
311,0.699,BARO2,21.58,97091
312,0.709,BARO0,20.76,97092
313,0.709,BARO1,21.28,97040
314,0.709,BARO2,21.58,97086
315,0.719,BARO0,20.75,97086
316,0.719,BARO1,21.28,97034
317,0.719,BARO2,21.58,97068
318,0.729,BARO0,20.75,97067
319,0.729,BARO1,21.28,97012
320,0.729,BARO2,21.58,97054
321,0.739,BARO0,20.75,97050
322,0.739,BARO1,21.28,97005
323,0.739,BARO2,21.58,97040
324,0.749,BARO0,20.75,97039
325,0.749,BARO1,21.27,96983
326,0.749,BARO2,21.58,97036
327,0.759,BARO0,20.76,97026
328,0.759,BARO1,21.28,96971
329,0.759,BARO2,21.58,97013
330,0.769,BARO0,20.75,97020
331,0.769,BARO1,21.28,96962
332,0.769,BARO2,21.58,96998
333,0.779,BARO0,20.75,96998
334,0.779,BARO1,21.28,96949
335,0.779,BARO2,21.58,96988
336,0.789,BARO0,20.75,96986
337,0.789,BARO1,21.28,96930
338,0.789,BARO2,21.58,96973
339,0.799,BARO0,20.76,96971
340,0.799,BARO1,21.28,96917
341,0.799,BARO2,21.58,96954
342,0.809,BARO0,20.75,96952
343,0.809,BARO1,21.28,96896
344,0.809,BARO2,21.58,96942
345,0.819,BARO0,20.75,96935
346,0.819,BARO1,21.28,96883
347,0.819,BARO2,21.58,96931
348,0.829,BARO0,20.76,96930
349,0.829,BARO1,21.28,96863
350,0.829,BARO2,21.58,96912
351,0.839,BARO0,20.75,96911
352,0.839,BARO1,21.28,96866
353,0.839,BARO2,21.58,96907
354,0.849,BARO0,20.76,96902
355,0.849,BARO1,21.28,96841
356,0.849,BARO2,21.58,96880
357,0.859,BARO0,20.75,96877
358,0.859,BARO1,21.28,96829
359,0.859,BARO2,21.58,96874
360,0.869,BARO0,20.76,96873
361,0.869,BARO1,21.28,96816
362,0.869,BARO2,21.58,96858
363,0.879,BARO0,20.75,96861
364,0.879,BARO1,21.28,96805
365,0.879,BARO2,21.58,96843
366,0.889,BARO0,20.76,96850
367,0.889,BARO1,21.28,96790
368,0.889,BARO2,21.58,96836
369,0.899,BARO0,20.75,96836
370,0.899,BARO1,21.28,96783
371,0.899,BARO2,21.58,96833
372,0.909,BARO0,20.75,96843
373,0.909,BARO1,21.28,96779
374,0.909,BARO2,21.58,96829
375,0.919,BARO0,20.76,96841
376,0.919,BARO1,21.27,96780
377,0.919,BARO2,21.58,96829
378,0.929,BARO0,20.75,96849
379,0.929,BARO1,21.27,96781
380,0.929,BARO2,21.58,96824
381,0.939,BARO0,20.75,96855
382,0.939,BARO1,21.27,96786
383,0.939,BARO2,21.58,96837
