,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
64,0.3,4.781,-4.47,-5.482,-5.204,4.781,-4.47,-5.482,-5.204
65,0.31,4.76,-4.454,-5.502,-5.217,4.76,-4.454,-5.502,-5.217
66,0.32,4.738,-4.435,-5.522,-5.231,4.738,-4.435,-5.522,-5.231
67,0.33,4.717,-4.417,-5.542,-5.245,4.717,-4.417,-5.542,-5.245
68,0.34,4.695,-4.396,-5.563,-5.26,4.695,-4.396,-5.563,-5.26
69,0.35,4.674,-4.377,-5.582,-5.274,4.674,-4.377,-5.582,-5.274
70,0.36,4.651,-4.355,-5.603,-5.29,4.651,-4.355,-5.603,-5.29
71,0.37,4.627,-4.331,-5.625,-5.308,4.627,-4.331,-5.625,-5.308
72,0.38,4.603,-4.305,-5.648,-5.326,4.603,-4.305,-5.648,-5.326
73,0.39,4.578,-4.277,-5.672,-5.345,4.578,-4.277,-5.672,-5.345
74,0.4,4.555,-4.249,-5.694,-5.363,4.555,-4.249,-5.694,-5.363
75,0.41,4.53,-4.221,-5.717,-5.382,4.53,-4.221,-5.717,-5.382
76,0.42,4.506,-4.193,-5.738,-5.4,4.506,-4.193,-5.738,-5.4
77,0.43,4.481,-4.164,-5.761,-5.42,4.481,-4.164,-5.761,-5.42
78,0.44,4.456,-4.135,-5.784,-5.437,4.456,-4.135,-5.784,-5.437
79,0.45,4.429,-4.102,-5.81,-5.457,4.429,-4.102,-5.81,-5.457
80,0.46,4.399,-4.066,-5.839,-5.478,4.399,-4.066,-5.839,-5.478
81,0.47,4.366,-4.028,-5.87,-5.499,4.366,-4.028,-5.87,-5.499
82,0.48,4.329,-3.985,-5.904,-5.523,4.329,-3.985,-5.904,-5.523
83,0.49,4.289,-3.939,-5.941,-5.548,4.289,-3.939,-5.941,-5.548
84,0.5,4.242,-3.886,-5.983,-5.576,4.242,-3.886,-5.983,-5.576
85,0.51,4.188,-3.826,-6.03,-5.607,4.188,-3.826,-6.03,-5.607
86,0.52,4.129,-3.761,-6.08,-5.64,4.129,-3.761,-6.08,-5.64
87,0.53,4.064,-3.689,-6.135,-5.676,4.064,-3.689,-6.135,-5.676
88,0.54,3.993,-3.611,-6.193,-5.714,3.993,-3.611,-6.193,-5.714
89,0.55,3.914,-3.523,-6.255,-5.755,3.914,-3.523,-6.255,-5.755
90,0.56,3.819,-3.421,-6.326,-5.803,3.819,-3.421,-6.326,-5.803
91,0.57,3.711,-3.304,-6.402,-5.857,3.711,-3.304,-6.402,-5.857
92,0.58,3.595,-3.178,-6.482,-5.912,3.595,-3.178,-6.482,-5.912
93,0.59,3.465,-3.036,-6.566,-5.971,3.465,-3.036,-6.566,-5.971
94,0.6,3.319,-2.878,-6.654,-6.033,3.319,-2.878,-6.654,-6.033
95,0.61,3.135,-2.676,-6.756,-6.111,3.135,-2.676,-6.756,-6.111
96,0.62,2.927,-2.449,-6.86,-6.193,2.927,-2.449,-6.86,-6.193
97,0.63,2.7,-2.2,-6.962,-6.276,2.7,-2.2,-6.962,-6.276
98,0.64,2.467,-1.945,-7.055,-6.351,2.467,-1.945,-7.055,-6.351
99,0.65,2.211,-1.663,-7.144,-6.426,2.211,-1.663,-7.144,-6.426
100,0.66,1.947,-1.372,-7.223,-6.492,1.947,-1.372,-7.223,-6.492
101,0.67,1.687,-1.085,-7.289,-6.545,1.687,-1.085,-7.289,-6.545
102,0.68,1.425,-0.797,-7.343,-6.588,1.425,-0.797,-7.343,-6.588
103,0.69,1.152,-0.495,-7.386,-6.623,1.152,-0.495,-7.386,-6.623
104,0.7,0.875,-0.189,-7.417,-6.646,0.875,-0.189,-7.417,-6.646
105,0.71,0.582,0.134,-7.434,-6.661,0.582,0.134,-7.434,-6.661
106,0.72,0.308,0.437,-7.437,-6.663,0.308,0.437,-7.437,-6.663
107,0.73,0.044,0.727,-7.428,-6.654,0.044,0.727,-7.428,-6.654
108,0.74,-0.206,1.002,-7.41,-6.636,-0.206,1.002,-7.41,-6.636
109,0.75,-0.443,1.259,-7.383,-6.61,-0.443,1.259,-7.383,-6.61
110,0.76,-0.66,1.494,-7.35,-6.579,-0.66,1.494,-7.35,-6.579
111,0.77,-0.861,1.711,-7.313,-6.544,-0.861,1.711,-7.313,-6.544
112,0.78,-1.046,1.91,-7.274,-6.507,-1.046,1.91,-7.274,-6.507
113,0.79,-1.212,2.088,-7.233,-6.468,-1.212,2.088,-7.233,-6.468
114,0.8,-1.363,2.247,-7.193,-6.43,-1.363,2.247,-7.193,-6.43
115,0.81,-1.5,2.392,-7.153,-6.391,-1.5,2.392,-7.153,-6.391
116,0.82,-1.623,2.521,-7.116,-6.353,-1.623,2.521,-7.116,-6.353
117,0.83,-1.734,2.636,-7.081,-6.316,-1.734,2.636,-7.081,-6.316
118,0.84,-1.838,2.744,-7.047,-6.278,-1.838,2.744,-7.047,-6.278
119,0.85,-1.933,2.845,-7.015,-6.241,-1.933,2.845,-7.015,-6.241
120,0.86,-2.019,2.935,-6.986,-6.205,-2.019,2.935,-6.986,-6.205
121,0.87,-2.095,3.015,-6.96,-6.17,-2.095,3.015,-6.96,-6.17
122,0.88,-2.169,3.093,-6.934,-6.135,-2.169,3.093,-6.934,-6.135
123,0.89,-2.241,3.169,-6.908,-6.099,-2.241,3.169,-6.908,-6.099
124,0.9,-2.315,3.247,-6.881,-6.061,-2.315,3.247,-6.881,-6.061
125,0.91,-2.388,3.325,-6.854,-6.02,-2.388,3.325,-6.854,-6.02
126,0.92,-2.459,3.403,-6.827,-5.979,-2.459,3.403,-6.827,-5.979
127,0.93,-2.532,3.482,-6.8,-5.934,-2.532,3.482,-6.8,-5.934
128,0.94,-2.605,3.561,-6.771,-5.888,-2.605,3.561,-6.771,-5.888
129,0.95,-2.678,3.642,-6.741,-5.839,-2.678,3.642,-6.741,-5.839
130,0.96,-2.75,3.721,-6.712,-5.79,-2.75,3.721,-6.712,-5.79
131,0.97,-2.821,3.797,-6.683,-5.739,-2.821,3.797,-6.683,-5.739
132,0.98,-2.89,3.871,-6.655,-5.688,-2.89,3.871,-6.655,-5.688
133,0.99,-2.957,3.943,-6.627,-5.637,-2.957,3.943,-6.627,-5.637
134,1.0,-3.022,4.014,-6.599,-5.585,-3.022,4.014,-6.599,-5.585
135,1.01,-3.085,4.082,-6.571,-5.533,-3.085,4.082,-6.571,-5.533
136,1.02,-3.147,4.148,-6.544,-5.481,-3.147,4.148,-6.544,-5.481
137,1.03,-3.208,4.212,-6.517,-5.429,-3.208,4.212,-6.517,-5.429
138,1.04,-3.267,4.273,-6.49,-5.377,-3.267,4.273,-6.49,-5.377
139,1.05,-3.324,4.331,-6.465,-5.328,-3.324,4.331,-6.465,-5.328
140,1.06,-3.377,4.384,-6.44,-5.281,-3.377,4.384,-6.44,-5.281
141,1.07,-3.428,4.434,-6.416,-5.235,-3.428,4.434,-6.416,-5.235
142,1.08,-3.477,4.48,-6.393,-5.191,-3.477,4.48,-6.393,-5.191
143,1.09,-3.523,4.522,-6.372,-5.15,-3.523,4.522,-6.372,-5.15
144,1.1,-3.56,4.553,-6.356,-5.116,-3.56,4.553,-6.356,-5.116
145,1.11,-3.597,4.583,-6.341,-5.083,-3.597,4.583,-6.341,-5.083
146,1.12,-3.63,4.61,-6.327,-5.052,-3.63,4.61,-6.327,-5.052
147,1.13,-3.661,4.635,-6.314,-5.023,-3.661,4.635,-6.314,-5.023
148,1.14,-3.69,4.657,-6.302,-4.997,-3.69,4.657,-6.302,-4.997
149,1.15,-3.719,4.678,-6.29,-4.97,-3.719,4.678,-6.29,-4.97
150,1.16,-3.746,4.696,-6.28,-4.946,-3.746,4.696,-6.28,-4.946
151,1.17,-3.77,4.713,-6.27,-4.923,-3.77,4.713,-6.27,-4.923
152,1.18,-3.793,4.727,-6.263,-4.902,-3.793,4.727,-6.263,-4.902
153,1.19,-3.813,4.74,-6.256,-4.881,-3.813,4.74,-6.256,-4.881
154,1.2,-3.831,4.751,-6.252,-4.862,-3.831,4.751,-6.252,-4.862
155,1.21,-3.849,4.762,-6.248,-4.843,-3.849,4.762,-6.248,-4.843
156,1.22,-3.865,4.772,-6.245,-4.824,-3.865,4.772,-6.245,-4.824
157,1.23,-3.881,4.783,-6.242,-4.804,-3.881,4.783,-6.242,-4.804
158,1.24,-3.896,4.795,-6.24,-4.782,-3.896,4.795,-6.24,-4.782
159,1.25,-3.911,4.808,-6.239,-4.759,-3.911,4.808,-6.239,-4.759
160,1.26,-3.927,4.821,-6.237,-4.735,-3.927,4.821,-6.237,-4.735
161,1.27,-3.944,4.836,-6.235,-4.708,-3.944,4.836,-6.235,-4.708
162,1.28,-3.963,4.853,-6.232,-4.68,-3.963,4.853,-6.232,-4.68
163,1.29,-3.982,4.87,-6.228,-4.65,-3.982,4.87,-6.228,-4.65
164,1.3,-4.004,4.888,-6.222,-4.62,-4.004,4.888,-6.222,-4.62
165,1.31,-4.027,4.906,-6.215,-4.589,-4.027,4.906,-6.215,-4.589
166,1.32,-4.052,4.925,-6.207,-4.558,-4.052,4.925,-6.207,-4.558
167,1.33,-4.078,4.943,-6.198,-4.528,-4.078,4.943,-6.198,-4.528
168,1.34,-4.105,4.961,-6.188,-4.498,-4.105,4.961,-6.188,-4.498
169,1.35,-4.128,4.971,-6.183,-4.473,-4.128,4.971,-6.183,-4.473
170,1.36,-4.154,4.981,-6.176,-4.447,-4.154,4.981,-6.176,-4.447
171,1.37,-4.181,4.993,-6.167,-4.42,-4.181,4.993,-6.167,-4.42
172,1.38,-4.21,5.005,-6.156,-4.393,-4.21,5.005,-6.156,-4.393
173,1.39,-4.24,5.018,-6.145,-4.367,-4.24,5.018,-6.145,-4.367
174,1.4,-4.269,5.03,-6.132,-4.341,-4.269,5.03,-6.132,-4.341
175,1.41,-4.3,5.044,-6.118,-4.315,-4.3,5.044,-6.118,-4.315
176,1.42,-4.329,5.058,-6.104,-4.288,-4.329,5.058,-6.104,-4.288
177,1.43,-4.359,5.073,-6.09,-4.261,-4.359,5.073,-6.09,-4.261
178,1.44,-4.388,5.089,-6.075,-4.234,-4.388,5.089,-6.075,-4.234
179,1.45,-4.416,5.105,-6.06,-4.207,-4.416,5.105,-6.06,-4.207
180,1.46,-4.443,5.121,-6.044,-4.181,-4.443,5.121,-6.044,-4.181
181,1.47,-4.471,5.137,-6.029,-4.155,-4.471,5.137,-6.029,-4.155
182,1.48,-4.498,5.153,-6.013,-4.129,-4.498,5.153,-6.013,-4.129
183,1.49,-4.525,5.169,-5.996,-4.102,-4.525,5.169,-5.996,-4.102
184,1.5,-4.553,5.184,-5.98,-4.077,-4.553,5.184,-5.98,-4.077
185,1.51,-4.579,5.198,-5.964,-4.052,-4.579,5.198,-5.964,-4.052
186,1.52,-4.606,5.213,-5.947,-4.027,-4.606,5.213,-5.947,-4.027
187,1.53,-4.633,5.228,-5.931,-4.002,-4.633,5.228,-5.931,-4.002
188,1.54,-4.659,5.243,-5.913,-3.976,-4.659,5.243,-5.913,-3.976
189,1.55,-4.686,5.259,-5.895,-3.95,-4.686,5.259,-5.895,-3.95
190,1.56,-4.713,5.276,-5.877,-3.924,-4.713,5.276,-5.877,-3.924
191,1.57,-4.74,5.292,-5.858,-3.897,-4.74,5.292,-5.858,-3.897
192,1.58,-4.767,5.309,-5.839,-3.87,-4.767,5.309,-5.839,-3.87
193,1.59,-4.794,5.328,-5.818,-3.842,-4.794,5.328,-5.818,-3.842
194,1.6,-4.819,5.342,-5.801,-3.817,-4.819,5.342,-5.801,-3.817
195,1.61,-4.844,5.358,-5.783,-3.792,-4.844,5.358,-5.783,-3.792
196,1.62,-4.87,5.375,-5.762,-3.765,-4.87,5.375,-5.762,-3.765
197,1.63,-4.897,5.393,-5.74,-3.738,-4.897,5.393,-5.74,-3.738
198,1.64,-4.925,5.411,-5.717,-3.71,-4.925,5.411,-5.717,-3.71
199,1.65,-4.954,5.432,-5.692,-3.678,-4.954,5.432,-5.692,-3.678
200,1.66,-4.984,5.454,-5.665,-3.646,-4.984,5.454,-5.665,-3.646
201,1.67,-5.017,5.479,-5.635,-3.61,-5.017,5.479,-5.635,-3.61
202,1.68,-5.051,5.507,-5.602,-3.571,-5.051,5.507,-5.602,-3.571
203,1.69,-5.086,5.536,-5.568,-3.53,-5.086,5.536,-5.568,-3.53
204,1.7,-5.12,5.566,-5.533,-3.487,-5.12,5.566,-5.533,-3.487
205,1.71,-5.157,5.597,-5.496,-3.442,-5.157,5.597,-5.496,-3.442
206,1.72,-5.195,5.633,-5.454,-3.393,-5.195,5.633,-5.454,-3.393
207,1.73,-5.235,5.67,-5.41,-3.34,-5.235,5.67,-5.41,-3.34
208,1.74,-5.277,5.71,-5.361,-3.283,-5.277,5.71,-5.361,-3.283
209,1.75,-5.319,5.749,-5.313,-3.225,-5.319,5.749,-5.313,-3.225
210,1.76,-5.362,5.789,-5.262,-3.166,-5.362,5.789,-5.262,-3.166
211,1.77,-5.407,5.834,-5.205,-3.1,-5.407,5.834,-5.205,-3.1
212,1.78,-5.454,5.882,-5.143,-3.031,-5.454,5.882,-5.143,-3.031
213,1.79,-5.501,5.931,-5.077,-2.959,-5.501,5.931,-5.077,-2.959
214,1.8,-5.551,5.985,-5.005,-2.88,-5.551,5.985,-5.005,-2.88
215,1.81,-5.601,6.042,-4.928,-2.797,-5.601,6.042,-4.928,-2.797
216,1.82,-5.653,6.101,-4.845,-2.709,-5.653,6.101,-4.845,-2.709
217,1.83,-5.704,6.162,-4.757,-2.616,-5.704,6.162,-4.757,-2.616
218,1.84,-5.757,6.226,-4.662,-2.518,-5.757,6.226,-4.662,-2.518
219,1.85,-5.811,6.293,-4.56,-2.413,-5.811,6.293,-4.56,-2.413
220,1.86,-5.864,6.361,-4.452,-2.304,-5.864,6.361,-4.452,-2.304
221,1.87,-5.921,6.439,-4.327,-2.178,-5.921,6.439,-4.327,-2.178
222,1.88,-5.977,6.518,-4.193,-2.044,-5.977,6.518,-4.193,-2.044
223,1.89,-6.032,6.597,-4.055,-1.906,-6.032,6.597,-4.055,-1.906
224,1.9,-6.086,6.676,-3.908,-1.76,-6.086,6.676,-3.908,-1.76
225,1.91,-6.132,6.745,-3.773,-1.626,-6.132,6.745,-3.773,-1.626
226,1.92,-6.18,6.817,-3.624,-1.48,-6.18,6.817,-3.624,-1.48
227,1.93,-6.224,6.887,-3.469,-1.33,-6.224,6.887,-3.469,-1.33
228,1.94,-6.267,6.958,-3.305,-1.171,-6.267,6.958,-3.305,-1.171
229,1.95,-6.307,7.029,-3.13,-1.004,-6.307,7.029,-3.13,-1.004
230,1.96,-6.342,7.096,-2.953,-0.835,-6.342,7.096,-2.953,-0.835
231,1.97,-6.374,7.162,-2.764,-0.658,-6.374,7.162,-2.764,-0.658
232,1.98,-6.401,7.221,-2.575,-0.482,-6.401,7.221,-2.575,-0.482
233,1.99,-6.424,7.278,-2.38,-0.302,-6.424,7.278,-2.38,-0.302
234,2.0,-6.442,7.331,-2.177,-0.115,-6.442,7.331,-2.177,-0.115
235,2.01,-6.454,7.376,-1.978,0.066,-6.454,7.376,-1.978,0.066
236,2.02,-6.462,7.419,-1.768,0.256,-6.462,7.419,-1.768,0.256
237,2.03,-6.463,7.455,-1.562,0.441,-6.463,7.455,-1.562,0.441
238,2.04,-6.461,7.484,-1.36,0.622,-6.461,7.484,-1.36,0.622
239,2.05,-6.453,7.508,-1.156,0.803,-6.453,7.508,-1.156,0.803
240,2.06,-6.44,7.526,-0.954,0.983,-6.44,7.526,-0.954,0.983
241,2.07,-6.423,7.538,-0.757,1.156,-6.423,7.538,-0.757,1.156
242,2.08,-6.399,7.547,-0.555,1.334,-6.399,7.547,-0.555,1.334
243,2.09,-6.37,7.55,-0.354,1.51,-6.37,7.55,-0.354,1.51
244,2.1,-6.34,7.548,-0.17,1.67,-6.34,7.548,-0.17,1.67
245,2.11,-6.309,7.542,-0.004,1.816,-6.309,7.542,-0.004,1.816
246,2.12,-6.277,7.534,0.148,1.95,-6.277,7.534,0.148,1.95
247,2.13,-6.245,7.523,0.291,2.075,-6.245,7.523,0.291,2.075
248,2.14,-6.216,7.511,0.412,2.182,-6.216,7.511,0.412,2.182
249,2.15,-6.189,7.499,0.517,2.275,-6.189,7.499,0.517,2.275
250,2.16,-6.164,7.486,0.612,2.361,-6.164,7.486,0.612,2.361
251,2.17,-6.138,7.472,0.705,2.444,-6.138,7.472,0.705,2.444
252,2.18,-6.115,7.46,0.782,2.515,-6.115,7.46,0.782,2.515
253,2.19,-6.093,7.447,0.853,2.581,-6.093,7.447,0.853,2.581
254,2.2,-6.072,7.435,0.921,2.645,-6.072,7.435,0.921,2.645
255,2.21,-6.053,7.422,0.979,2.701,-6.053,7.422,0.979,2.701
256,2.22,-6.034,7.41,1.035,2.756,-6.034,7.41,1.035,2.756
257,2.23,-6.017,7.397,1.086,2.808,-6.017,7.397,1.086,2.808
258,2.24,-6.001,7.383,1.137,2.859,-6.001,7.383,1.137,2.859
259,2.25,-5.984,7.368,1.187,2.911,-5.984,7.368,1.187,2.911
260,2.26,-5.968,7.352,1.236,2.963,-5.968,7.352,1.236,2.963
261,2.27,-5.953,7.336,1.283,3.013,-5.953,7.336,1.283,3.013
262,2.28,-5.935,7.318,1.337,3.069,-5.935,7.318,1.337,3.069
263,2.29,-5.917,7.299,1.39,3.124,-5.917,7.299,1.39,3.124
264,2.3,-5.901,7.279,1.441,3.178,-5.901,7.279,1.441,3.178
265,2.31,-5.883,7.259,1.493,3.233,-5.883,7.259,1.493,3.233
266,2.32,-5.869,7.238,1.537,3.283,-5.869,7.238,1.537,3.283
267,2.33,-5.854,7.216,1.587,3.335,-5.854,7.216,1.587,3.335
268,2.34,-5.839,7.193,1.635,3.387,-5.839,7.193,1.635,3.387
269,2.35,-5.824,7.17,1.684,3.438,-5.824,7.17,1.684,3.438
270,2.36,-5.809,7.147,1.73,3.487,-5.809,7.147,1.73,3.487
271,2.37,-5.793,7.124,1.779,3.537,-5.793,7.124,1.779,3.537
272,2.38,-5.779,7.101,1.824,3.582,-5.779,7.101,1.824,3.582
273,2.39,-5.764,7.079,1.869,3.626,-5.764,7.079,1.869,3.626
274,2.4,-5.75,7.057,1.913,3.669,-5.75,7.057,1.913,3.669
275,2.41,-5.736,7.035,1.955,3.71,-5.736,7.035,1.955,3.71
276,2.42,-5.723,7.014,1.995,3.749,-5.723,7.014,1.995,3.749
277,2.43,-5.71,6.993,2.034,3.787,-5.71,6.993,2.034,3.787
278,2.44,-5.697,6.972,2.07,3.824,-5.697,6.972,2.07,3.824
279,2.45,-5.686,6.951,2.105,3.861,-5.686,6.951,2.105,3.861
280,2.46,-5.675,6.93,2.138,3.895,-5.675,6.93,2.138,3.895
281,2.47,-5.665,6.909,2.172,3.929,-5.665,6.909,2.172,3.929
282,2.48,-5.655,6.886,2.207,3.964,-5.655,6.886,2.207,3.964
283,2.49,-5.645,6.863,2.243,3.999,-5.645,6.863,2.243,3.999
284,2.5,-5.634,6.838,2.281,4.034,-5.634,6.838,2.281,4.034
285,2.51,-5.625,6.813,2.318,4.068,-5.625,6.813,2.318,4.068
286,2.52,-5.617,6.787,2.355,4.101,-5.617,6.787,2.355,4.101
287,2.53,-5.609,6.76,2.395,4.133,-5.609,6.76,2.395,4.133
288,2.54,-5.6,6.733,2.435,4.166,-5.6,6.733,2.435,4.166
289,2.55,-5.592,6.706,2.474,4.198,-5.592,6.706,2.474,4.198
290,2.56,-5.584,6.681,2.512,4.226,-5.584,6.681,2.512,4.226
291,2.57,-5.576,6.655,2.55,4.253,-5.576,6.655,2.55,4.253
292,2.58,-5.568,6.632,2.587,4.278,-5.568,6.632,2.587,4.278
293,2.59,-5.561,6.609,2.622,4.301,-5.561,6.609,2.622,4.301
294,2.6,-5.554,6.587,2.655,4.323,-5.554,6.587,2.655,4.323
295,2.61,-5.547,6.566,2.688,4.344,-5.547,6.566,2.688,4.344
296,2.62,-5.54,6.547,2.719,4.364,-5.54,6.547,2.719,4.364
297,2.63,-5.533,6.528,2.748,4.381,-5.533,6.528,2.748,4.381
298,2.64,-5.528,6.511,2.776,4.397,-5.528,6.511,2.776,4.397
299,2.65,-5.522,6.494,2.803,4.412,-5.522,6.494,2.803,4.412
300,2.66,-5.518,6.479,2.827,4.424,-5.518,6.479,2.827,4.424
301,2.67,-5.513,6.465,2.849,4.435,-5.513,6.465,2.849,4.435
302,2.68,-5.508,6.453,2.871,4.445,-5.508,6.453,2.871,4.445
303,2.69,-5.505,6.442,2.89,4.453,-5.505,6.442,2.89,4.453
304,2.7,-5.501,6.432,2.907,4.46,-5.501,6.432,2.907,4.46
305,2.71,-5.499,6.424,2.923,4.464,-5.499,6.424,2.923,4.464
306,2.72,-5.497,6.416,2.938,4.468,-5.497,6.416,2.938,4.468
307,2.73,-5.496,6.41,2.951,4.47,-5.496,6.41,2.951,4.47
308,2.74,-5.495,6.403,2.963,4.473,-5.495,6.403,2.963,4.473
309,2.75,-5.494,6.399,2.974,4.474,-5.494,6.399,2.974,4.474
310,2.76,-5.493,6.394,2.983,4.475,-5.493,6.394,2.983,4.475
311,2.77,-5.494,6.39,2.992,4.474,-5.494,6.39,2.992,4.474
312,2.78,-5.495,6.386,2.999,4.474,-5.495,6.386,2.999,4.474
313,2.79,-5.495,6.381,3.007,4.474,-5.495,6.381,3.007,4.474
314,2.8,-5.497,6.377,3.014,4.474,-5.497,6.377,3.014,4.474
315,2.81,-5.499,6.373,3.019,4.473,-5.499,6.373,3.019,4.473
316,2.82,-5.503,6.369,3.023,4.472,-5.503,6.369,3.023,4.472
317,2.83,-5.506,6.364,3.028,4.472,-5.506,6.364,3.028,4.472
318,2.84,-5.51,6.358,3.033,4.472,-5.51,6.358,3.033,4.472
319,2.85,-5.514,6.351,3.039,4.473,-5.514,6.351,3.039,4.473
320,2.86,-5.517,6.343,3.046,4.475,-5.517,6.343,3.046,4.475
321,2.87,-5.521,6.335,3.053,4.478,-5.521,6.335,3.053,4.478
