,ts,id,T,P
0,-0.371,BARO0,24.0,97749
1,-0.371,BARO1,23.85,97795
2,-0.371,BARO2,23.35,97863
3,-0.361,BARO0,24.01,97743
4,-0.361,BARO1,23.85,97797
5,-0.361,BARO2,23.35,97869
6,-0.351,BARO0,24.0,97747
7,-0.351,BARO1,23.85,97792
8,-0.351,BARO2,23.35,97870
9,-0.341,BARO0,24.0,97738
10,-0.341,BARO1,23.85,97793
11,-0.341,BARO2,23.35,97872
12,-0.331,BARO0,24.0,97744
13,-0.331,BARO1,23.85,97798
14,-0.331,BARO2,23.35,97863
15,-0.321,BARO0,24.0,97745
16,-0.321,BARO1,23.85,97795
17,-0.321,BARO2,23.35,97870
18,-0.311,BARO0,24.0,97747
19,-0.311,BARO1,23.85,97791
20,-0.311,BARO2,23.35,97867
21,-0.301,BARO0,24.0,97747
22,-0.301,BARO1,23.85,97785
23,-0.301,BARO2,23.35,97877
24,-0.291,BARO0,24.0,97744
25,-0.291,BARO1,23.85,97789
26,-0.291,BARO2,23.35,97873
27,-0.281,BARO0,23.99,97743
28,-0.281,BARO1,23.85,97793
29,-0.281,BARO2,23.35,97874
30,-0.271,BARO0,23.99,97754
31,-0.271,BARO1,23.85,97793
32,-0.271,BARO2,23.35,97871
33,-0.261,BARO0,24.0,97750
34,-0.261,BARO1,23.85,97786
35,-0.261,BARO2,23.35,97867
36,-0.251,BARO0,24.0,97744
37,-0.251,BARO1,23.85,97787
38,-0.251,BARO2,23.35,97873
39,-0.241,BARO0,24.0,97752
40,-0.241,BARO1,23.85,97793
41,-0.241,BARO2,23.35,97867
42,-0.231,BARO0,24.0,97745
43,-0.231,BARO1,23.85,97796
44,-0.231,BARO2,23.35,97865
45,-0.221,BARO0,23.99,97743
46,-0.221,BARO1,23.85,97789
47,-0.221,BARO2,23.35,97864
48,-0.211,BARO0,23.99,97739
49,-0.211,BARO1,23.85,97796
50,-0.211,BARO2,23.35,97872
51,-0.201,BARO0,24.0,97750
52,-0.201,BARO1,23.85,97786
53,-0.201,BARO2,23.35,97869
54,-0.191,BARO0,24.0,97740
55,-0.191,BARO1,23.85,97781
56,-0.191,BARO2,23.35,97873
57,-0.181,BARO0,23.99,97733
58,-0.181,BARO1,23.85,97779
59,-0.181,BARO2,23.35,97865
60,-0.171,BARO0,23.99,97750
61,-0.171,BARO1,23.85,97781
62,-0.171,BARO2,23.35,97865
