,ts,id,T,P
0,0.0,BARO1,28.43,101426
1,0.0,BARO2,29.03,101488
2,0.01,BARO0,28.31,101461
3,0.01,BARO1,28.44,101424
4,0.01,BARO2,29.04,101496
5,0.02,BARO0,28.31,101467
6,0.02,BARO1,28.44,101424
7,0.02,BARO2,29.04,101488
8,0.03,BARO0,28.31,101468
9,0.03,BARO1,28.43,101427
10,0.03,BARO2,29.04,101494
11,0.04,BARO0,28.31,101461
12,0.04,BARO1,28.44,101430
13,0.04,BARO2,29.04,101493
14,0.05,BARO0,28.31,101463
15,0.05,BARO1,28.44,101415
16,0.05,BARO2,29.04,101498
17,0.06,BARO0,28.31,101463
18,0.06,BARO1,28.44,101419
19,0.06,BARO2,29.04,101497
20,0.07,BARO0,28.31,101466
21,0.07,BARO1,28.43,101430
22,0.07,BARO2,29.03,101495
23,0.08,BARO0,28.31,101470
24,0.08,BARO1,28.44,101425
25,0.08,BARO2,29.04,101497
26,0.09,BARO0,28.31,101463
27,0.09,BARO1,28.44,101422
28,0.09,BARO2,29.04,101499
29,0.1,BARO0,28.31,101465
30,0.1,BARO1,28.44,101428
31,0.1,BARO2,29.04,101493
32,0.11,BARO0,28.31,101458
33,0.11,BARO1,28.43,101419
34,0.11,BARO2,29.04,101502
35,0.12,BARO0,28.31,101461
36,0.12,BARO1,28.44,101422
37,0.12,BARO2,29.04,101492
38,0.13,BARO0,28.31,101464
39,0.13,BARO1,28.43,101424
40,0.13,BARO2,29.04,101496
41,0.14,BARO0,28.31,101465
42,0.14,BARO1,28.44,101430
43,0.14,BARO2,29.04,101497
44,0.15,BARO0,28.31,101466
45,0.15,BARO1,28.43,101425
46,0.15,BARO2,29.04,101497
47,0.16,BARO0,28.31,101459
48,0.16,BARO1,28.44,101423
49,0.16,BARO2,29.03,101497
50,0.17,BARO0,28.31,101461
51,0.17,BARO1,28.43,101423
52,0.17,BARO2,29.04,101497
53,0.18,BARO0,28.31,101464
54,0.18,BARO1,28.43,101427
55,0.18,BARO2,29.04,101493
56,0.19,BARO0,28.31,101464
57,0.19,BARO1,28.44,101425
