,ts,filtered_altitude_AGL,filtered_acceleration
0,0.001,-0.16382381319999695,-0.02034282684326172
1,0.011,-0.13740062713623047,-0.02034282684326172
2,0.021,-0.13740062713623047,-0.025427818298339844
3,0.031,-0.13740062713623047,-0.025427818298339844
4,0.041,-0.13740062713623047,-0.02034282684326172
5,0.051,-0.13740062713623047,-0.025427818298339844
6,0.061,-0.13740062713623047,-0.025427818298339844
7,0.071,-0.08455422520637512,-0.025427818298339844
8,0.081,-0.13740062713623047,-0.025427818298339844
9,0.091,-0.13740062713623047,-0.025427818298339844
10,0.101,-0.2219548523426056,-0.025427818298339844
11,0.111,-0.2219548523426056,-0.015256881713867188
12,0.121,-0.2219548523426056,0.0
13,0.131,-0.2219548523426056,0.0
14,0.141,-0.2219548523426056,0.0
15,0.151,-0.2219548523426056,-0.015256881713867188
16,0.161,-0.28008586168289185,-0.02034282684326172
17,0.171,-0.2219548523426056,-0.02034282684326172
18,0.181,-0.2219548523426056,-0.015256881713867188
19,0.191,-0.2219548523426056,-0.015256881713867188
20,0.201,-0.16382381319999695,-0.02034282684326172
21,0.211,-0.16382381319999695,-0.02034282684326172
22,0.221,-0.16382381319999695,-0.02034282684326172
23,0.231,-0.13740062713623047,-0.02034282684326172
24,0.241,-0.08455422520637512,-0.015256881713867188
25,0.251,-0.08455422520637512,-0.010170936584472656
26,0.261,-0.1109774261713028,-0.010170936584472656
27,0.271,-0.1109774261713028,-0.010170936584472656
28,0.281,-0.058131031692028046,-0.010170936584472656
29,0.291,-0.026423197239637375,-0.010170936584472656
30,0.301,-0.026423197239637375,-0.015256881713867188
31,0.311,-0.026423197239637375,-0.015256881713867188
32,0.321,-0.026423197239637375,-0.010170936584472656
33,0.331,-0.1109774261713028,-0.010170936584472656
34,0.341,-0.1109774261713028,-0.010170936584472656
35,0.351,-0.08455422520637512,-0.005085945129394531
36,0.361,-0.08455422520637512,-0.005085945129394531
37,0.371,-0.08455422520637512,-0.010170936584472656
38,0.381,-0.08455422520637512,-0.005085945129394531
39,0.391,-0.08455422520637512,-0.005085945129394531
40,0.401,-0.16382381319999695,-0.005085945129394531
41,0.411,-0.08455422520637512,-0.005085945129394531
42,0.421,-0.08455422520637512,-0.015256881713867188
43,0.431,-0.08455422520637512,-0.015256881713867188
44,0.441,-0.08455422520637512,-0.015256881713867188
45,0.451,-0.08455422520637512,-0.010170936584472656
46,0.461,-0.08455422520637512,-0.010170936584472656
47,0.471,-0.19553165137767792,-0.015256881713867188
48,0.481,-0.19553165137767792,-0.010170936584472656
49,0.491,-0.16382381319999695,-0.010170936584472656
50,0.901,-0.08455422520637512,-0.005085945129394531
51,0.911,-0.08455422520637512,-0.005085945129394531
52,0.921,-0.1109774261713028,-0.005085945129394531
53,0.931,-0.16382381319999695,-0.015256881713867188
54,1.291,-0.13740062713623047,-0.005085945129394531
55,1.301,-0.13740062713623047,-0.010170936584472656
56,1.311,-0.16382381319999695,-0.010170936584472656
57,1.321,-0.16382381319999695,-0.010170936584472656
58,1.331,-0.16382381319999695,-0.010170936584472656
59,1.341,-0.16382381319999695,-0.005085945129394531
60,1.351,-0.16382381319999695,0.0
61,1.361,-0.16382381319999695,0.0
62,1.371,-0.1109774261713028,0.0
63,1.381,-0.058131031692028046,0.0
64,1.391,-0.058131031692028046,0.0
65,1.401,-0.058131031692028046,-0.005085945129394531
66,1.411,-0.026423197239637375,-0.005085945129394531
67,1.421,-0.058131031692028046,-0.005085945129394531
68,1.431,-0.058131031692028046,-0.005085945129394531
69,1.441,-0.08455422520637512,-0.005085945129394531
70,1.451,-0.08455422520637512,-0.005085945129394531
71,1.461,-0.08455422520637512,0.005085945129394531
72,1.471,-0.08455422520637512,0.005085945129394531
73,1.481,-0.08455422520637512,0.005085945129394531
74,1.491,-0.08455422520637512,0.005085945129394531
75,1.501,-0.08455422520637512,0.005085945129394531
76,1.511,-0.08455422520637512,0.005085945129394531
77,1.521,-0.058131031692028046,0.005085945129394531
78,1.531,-0.058131031692028046,0.005085945129394531
79,1.541,-0.058131031692028046,9.5367431640625e-07
80,1.551,-0.2219548523426056,0.0
81,1.561,-0.16382381319999695,0.0
82,1.571,-0.2219548523426056,-0.005085945129394531
83,1.581,-0.16382381319999695,-0.005085945129394531
84,1.591,-0.19553165137767792,-0.005085945129394531
85,1.601,-0.2219548523426056,-0.005085945129394531
86,1.611,-0.2219548523426056,-0.005085945129394531
87,1.621,-0.2219548523426056,-0.005085945129394531
88,1.631,-0.19553165137767792,-0.005085945129394531
89,1.641,-0.16382381319999695,-0.005085945129394531
90,1.651,-0.19553165137767792,-0.005085945129394531
91,1.661,-0.16382381319999695,-0.005085945129394531
92,1.671,-0.19553165137767792,0.0
93,1.681,-0.2219548523426056,-0.005085945129394531
94,1.691,-0.13740062713623047,-0.005085945129394531
95,1.701,-0.13740062713623047,-0.005085945129394531
96,1.711,-0.13740062713623047,-0.005085945129394531
97,1.721,-0.13740062713623047,0.0
98,1.731,-0.1109774261713028,0.0
99,1.741,-0.08455422520637512,0.0
100,1.751,-0.1109774261713028,-0.005085945129394531
101,1.761,-0.08455422520637512,-0.005085945129394531
102,1.771,-0.08455422520637512,-0.005085945129394531
103,1.781,-0.1109774261713028,0.0
104,1.791,-0.16382381319999695,0.0
105,1.801,-0.1109774261713028,-0.005085945129394531
106,1.811,-0.16382381319999695,-0.005085945129394531
107,1.821,-0.16382381319999695,-0.005085945129394531
108,1.831,-0.19553165137767792,-0.005085945129394531
109,1.841,-0.28008586168289185,-0.005085945129394531
110,1.851,-0.28008586168289185,-0.005085945129394531
111,1.861,-0.19553165137767792,9.5367431640625e-07
112,1.871,-0.19553165137767792,0.005085945129394531
113,1.881,-0.19553165137767792,0.005085945129394531
114,1.891,-0.19553165137767792,0.005085945129394531
115,1.901,-0.13740062713623047,0.005085945129394531
116,1.911,-0.13740062713623047,0.005085945129394531
117,1.921,-0.13740062713623047,0.005085945129394531
118,1.931,-0.13740062713623047,0.005085945129394531
119,1.941,-0.16382381319999695,0.005085945129394531
120,1.951,-0.2219548523426056,0.005085945129394531
121,1.961,-0.2219548523426056,0.005085945129394531
122,1.971,-0.16382381319999695,9.5367431640625e-07
123,1.981,-0.16382381319999695,0.0
124,1.991,-0.16382381319999695,0.0
125,2.001,-0.24837805330753326,0.0
126,2.011,-0.19553165137767792,0.0
127,2.021,-0.08455422520637512,0.0
128,2.031,-0.0,0.0
129,2.041,-0.0,-0.005085945129394531
130,2.051,-0.0,-0.010170936584472656
131,2.061,-0.058131031692028046,-0.010170936584472656
132,2.071,-0.08455422520637512,-0.010170936584472656
133,2.081,-0.16382381319999695,-0.010170936584472656
134,2.091,-0.16382381319999695,-0.010170936584472656
135,2.101,-0.16382381319999695,-0.010170936584472656
136,2.111,-0.16382381319999695,-0.015255928039550781
137,2.121,-0.28008586168289185,-0.010170936584472656
138,2.131,-0.28008586168289185,-0.010170936584472656
139,2.141,-0.28008586168289185,-0.010170936584472656
140,2.151,-0.28008586168289185,-0.015255928039550781
141,2.161,-0.16382381319999695,-0.015255928039550781
142,2.171,-0.13740062713623047,-0.015255928039550781
143,2.181,-0.026423197239637375,-0.015255928039550781
144,2.191,-0.026423197239637375,-0.015256881713867188
145,2.201,-0.0,-0.015256881713867188
146,2.211,-0.0,-0.015256881713867188
147,2.221,-0.0,-0.015256881713867188
148,2.231,-0.0,-0.015256881713867188
149,2.241,-0.0,-0.015256881713867188
150,2.251,-0.0,-0.015256881713867188
151,2.261,-0.0,-0.015256881713867188
152,2.271,-0.058131031692028046,-0.015256881713867188
153,2.281,-0.058131031692028046,-0.015256881713867188
154,2.291,-0.13740062713623047,-0.015256881713867188
155,2.301,-0.13740062713623047,-0.015256881713867188
156,2.311,-0.16382381319999695,-0.015256881713867188
157,2.321,-0.13740062713623047,-0.015256881713867188
158,2.331,-0.13740062713623047,-0.005085945129394531
159,2.341,-0.13740062713623047,-0.005085945129394531
160,2.351,-0.08455422520637512,0.0
161,2.361,-0.08455422520637512,0.005085945129394531
162,2.371,-0.08455422520637512,0.01016998291015625
163,2.381,-0.08455422520637512,0.010170936584472656
164,2.391,-0.058131031692028046,0.005085945129394531
165,2.401,-0.058131031692028046,0.0
166,2.411,-0.058131031692028046,0.0
167,2.421,-0.0,0.005085945129394531
168,2.431,-0.08455422520637512,0.005085945129394531
169,2.441,-0.0,0.0
170,2.451,-0.1109774261713028,0.0
171,2.461,-0.0,-0.005085945129394531
172,2.471,-0.026423197239637375,-0.010170936584472656
173,2.481,-0.058131031692028046,-0.010170936584472656
174,2.491,-0.058131031692028046,-0.010170936584472656
175,2.501,-0.058131031692028046,-0.015256881713867188
