,ts,acc_x,acc_y,acc_z
0,0.0,0,0,0
1,0.01,0,0,0
2,0.02,0,0,0
3,0.03,-1,0,0
4,0.04,0,0,0
5,0.05,0,0,0
6,0.06,0,0,0
7,0.07,-1,0,0
8,0.08,0,0,0
9,0.09,-1,0,0
10,0.1,-1,0,0
11,0.11,0,0,0
12,0.12,0,0,0
13,0.13,-1,0,0
14,0.14,-1,0,0
15,0.15,0,0,0
16,0.16,0,0,0
17,0.17,0,0,0
18,0.18,0,0,0
19,0.19,0,0,0
20,0.2,0,0,0
21,0.21,0,0,0
22,0.22,0,0,0
23,0.23,0,0,0
24,0.24,0,0,0
25,0.25,0,0,0
26,0.26,0,0,0
27,0.27,-1,0,0
28,0.28,0,0,0
29,0.29,0,0,0
30,0.3,0,0,0
31,0.31,0,0,0
32,0.32,0,0,0
33,0.33,0,0,0
34,0.34,0,0,0
35,0.35,0,0,0
36,0.36,0,0,0
37,0.37,-1,0,0
38,0.38,0,0,0
39,0.39,0,0,0
40,0.4,0,0,0
41,0.41,0,0,0
42,0.42,0,0,0
43,0.43,0,0,0
44,0.44,0,0,0
45,0.45,0,0,0
46,0.46,-1,0,0
47,0.47,0,0,0
48,0.48,0,0,0
49,0.49,0,0,0
50,0.5,0,0,0
51,0.9,0,0,0
52,0.91,-1,0,0
53,0.92,0,0,0
54,0.93,0,0,0
55,0.94,0,0,0
56,1.29,0,0,0
57,1.3,0,0,0
58,1.31,-1,0,0
59,1.32,0,0,0
60,1.33,0,0,0
61,1.34,0,0,0
62,1.35,0,0,0
63,1.36,0,0,0
64,1.37,0,0,0
65,1.38,0,0,0
66,1.39,-1,0,0
67,1.4,0,0,0
68,1.41,0,0,0
69,1.42,0,0,0
70,1.43,0,0,0
71,1.44,0,0,0
72,1.45,0,0,0
73,1.46,0,0,0
74,1.47,0,0,0
75,1.48,0,0,0
76,1.49,0,0,0
77,1.5,0,0,0
78,1.51,-1,0,0
79,1.52,-1,0,0
80,1.53,0,0,0
81,1.54,0,0,0
82,1.55,0,0,0
83,1.56,0,0,0
84,1.57,0,0,0
85,1.58,0,0,0
86,1.59,0,0,0
87,1.6,0,0,0
88,1.61,0,0,0
89,1.62,0,0,0
90,1.63,0,0,0
91,1.64,0,0,0
92,1.65,0,0,0
93,1.66,0,0,0
94,1.67,0,0,0
95,1.68,0,0,0
96,1.69,0,0,0
97,1.7,0,0,0
98,1.71,0,0,0
99,1.72,0,0,0
100,1.73,0,0,0
101,1.74,0,0,0
102,1.75,-1,0,0
103,1.76,0,0,0
104,1.77,0,0,0
105,1.78,0,0,0
106,1.79,-1,0,0
107,1.8,0,0,0
108,1.81,0,0,0
109,1.82,0,0,0
110,1.83,0,0,0
111,1.84,-1,0,0
112,1.85,0,0,0
113,1.86,0,0,0
114,1.87,0,0,0
115,1.88,0,0,0
116,1.89,0,0,0
117,1.9,0,0,0
118,1.91,0,0,0
119,1.92,-1,0,0
