,ts,mx,my,mz
0,0.0,7.880181789398193,8.226449012756348,7.8361124992370605
1,0.01,7.880181789398193,8.226449012756348,7.8361124992370605
2,0.02,7.880181789398193,8.226449012756348,7.8361124992370605
3,0.03,7.880181789398193,8.226449012756348,7.8361124992370605
4,0.04,7.880181789398193,8.226449012756348,7.8361124992370605
5,0.05,7.880181789398193,8.226449012756348,7.8361124992370605
6,0.06,7.880181789398193,8.226449012756348,7.8361124992370605
7,0.07,7.880181789398193,8.226449012756348,7.8361124992370605
8,0.08,7.880181789398193,8.226449012756348,7.8361124992370605
9,0.09,7.880181789398193,8.226449012756348,7.8361124992370605
10,0.1,7.880181789398193,8.226449012756348,7.8361124992370605
11,0.11,7.880181789398193,8.226449012756348,7.8361124992370605
12,0.12,7.880181789398193,8.226449012756348,7.8361124992370605
13,0.13,7.880181789398193,8.226449012756348,7.8361124992370605
14,0.14,7.880181789398193,8.226449012756348,7.8361124992370605
15,0.15,7.880181789398193,8.226449012756348,7.8361124992370605
16,0.16,7.880181789398193,8.226449012756348,7.8361124992370605
17,0.17,7.880181789398193,8.226449012756348,7.8361124992370605
18,0.18,7.880181789398193,8.226449012756348,7.8361124992370605
19,0.19,7.880181789398193,8.226449012756348,7.8361124992370605
20,0.2,7.880181789398193,8.226449012756348,7.8361124992370605
21,0.21,7.880181789398193,8.226449012756348,7.8361124992370605
22,0.22,7.880181789398193,8.226449012756348,7.8361124992370605
23,0.23,7.880181789398193,8.226449012756348,7.8361124992370605
24,0.24,7.880181789398193,8.226449012756348,7.8361124992370605
25,0.25,7.880181789398193,8.226449012756348,7.8361124992370605
26,0.26,7.880181789398193,8.226449012756348,7.8361124992370605
27,0.27,7.880181789398193,8.226449012756348,7.8361124992370605
28,0.28,7.880181789398193,8.226449012756348,7.8361124992370605
29,0.29,7.880181789398193,8.226449012756348,7.8361124992370605
30,0.3,7.880181789398193,8.226449012756348,7.8361124992370605
31,0.31,7.880181789398193,8.226449012756348,7.8361124992370605
32,0.32,7.880181789398193,8.226449012756348,7.8361124992370605
33,0.33,7.880181789398193,8.226449012756348,7.8361124992370605
34,0.34,7.880181789398193,8.226449012756348,7.8361124992370605
35,0.35,7.880181789398193,8.226449012756348,7.8361124992370605
36,0.36,7.880181789398193,8.226449012756348,7.8361124992370605
37,0.37,7.880181789398193,8.226449012756348,7.8361124992370605
38,0.38,7.880181789398193,8.226449012756348,7.8361124992370605
39,0.39,7.880181789398193,8.226449012756348,7.8361124992370605
40,0.4,7.880181789398193,8.226449012756348,7.8361124992370605
41,0.41,7.880181789398193,8.226449012756348,7.8361124992370605
42,0.42,7.880181789398193,8.226449012756348,7.8361124992370605
43,0.43,7.880181789398193,8.226449012756348,7.8361124992370605
44,0.44,7.880181789398193,8.226449012756348,7.8361124992370605
45,0.45,7.880181789398193,8.226449012756348,7.8361124992370605
46,0.46,7.880181789398193,8.226449012756348,7.8361124992370605
47,0.47,7.880181789398193,8.226449012756348,7.8361124992370605
48,0.48,7.880181789398193,8.226449012756348,7.8361124992370605
49,0.49,7.880181789398193,8.226449012756348,7.8361124992370605
50,0.5,7.880181789398193,8.226449012756348,7.8361124992370605
51,0.9,7.880181789398193,8.226449012756348,7.8361124992370605
52,0.91,7.880181789398193,8.226449012756348,7.8361124992370605
53,0.92,7.880181789398193,8.226449012756348,7.8361124992370605
54,0.93,7.880181789398193,8.226449012756348,7.8361124992370605
55,0.94,7.880181789398193,8.226449012756348,7.8361124992370605
56,1.29,7.880181789398193,8.226449012756348,7.8361124992370605
57,1.3,7.880181789398193,8.226449012756348,7.8361124992370605
58,1.31,7.880181789398193,8.226449012756348,7.8361124992370605
59,1.32,7.880181789398193,8.226449012756348,7.8361124992370605
60,1.33,7.880181789398193,8.226449012756348,7.8361124992370605
61,1.34,7.880181789398193,8.226449012756348,7.8361124992370605
62,1.35,7.880181789398193,8.226449012756348,7.8361124992370605
63,1.36,7.880181789398193,8.226449012756348,7.8361124992370605
64,1.37,7.880181789398193,8.226449012756348,7.8361124992370605
65,1.38,7.880181789398193,8.226449012756348,7.8361124992370605
66,1.39,7.880181789398193,8.226449012756348,7.8361124992370605
67,1.4,7.880181789398193,8.226449012756348,7.8361124992370605
68,1.41,7.880181789398193,8.226449012756348,7.8361124992370605
69,1.42,7.880181789398193,8.226449012756348,7.8361124992370605
70,1.43,7.880181789398193,8.226449012756348,7.8361124992370605
71,1.44,7.880181789398193,8.226449012756348,7.8361124992370605
72,1.45,7.880181789398193,8.226449012756348,7.8361124992370605
73,1.46,7.880181789398193,8.226449012756348,7.8361124992370605
74,1.47,7.880181789398193,8.226449012756348,7.8361124992370605
75,1.48,7.880181789398193,8.226449012756348,7.8361124992370605
76,1.49,7.880181789398193,8.226449012756348,7.8361124992370605
77,1.5,7.880181789398193,8.226449012756348,7.8361124992370605
78,1.51,7.880181789398193,8.226449012756348,7.8361124992370605
79,1.52,7.880181789398193,8.226449012756348,7.8361124992370605
80,1.53,7.880181789398193,8.226449012756348,7.8361124992370605
81,1.54,7.880181789398193,8.226449012756348,7.8361124992370605
82,1.55,7.880181789398193,8.226449012756348,7.8361124992370605
83,1.56,7.880181789398193,8.226449012756348,7.8361124992370605
84,1.57,7.880181789398193,8.226449012756348,7.8361124992370605
85,1.58,7.880181789398193,8.226449012756348,7.8361124992370605
86,1.59,7.880181789398193,8.226449012756348,7.8361124992370605
87,1.6,7.880181789398193,8.226449012756348,7.8361124992370605
88,1.61,7.880181789398193,8.226449012756348,7.8361124992370605
89,1.62,7.880181789398193,8.226449012756348,7.8361124992370605
90,1.63,7.880181789398193,8.226449012756348,7.8361124992370605
91,1.64,7.880181789398193,8.226449012756348,7.8361124992370605
92,1.65,7.880181789398193,8.226449012756348,7.8361124992370605
93,1.66,7.880181789398193,8.226449012756348,7.8361124992370605
94,1.67,7.880181789398193,8.226449012756348,7.8361124992370605
95,1.68,7.880181789398193,8.226449012756348,7.8361124992370605
96,1.69,7.880181789398193,8.226449012756348,7.8361124992370605
97,1.7,7.880181789398193,8.226449012756348,7.8361124992370605
98,1.71,7.880181789398193,8.226449012756348,7.8361124992370605
99,1.72,7.880181789398193,8.226449012756348,7.8361124992370605
100,1.73,7.880181789398193,8.226449012756348,7.8361124992370605
101,1.74,7.880181789398193,8.226449012756348,7.8361124992370605
102,1.75,7.880181789398193,8.226449012756348,7.8361124992370605
103,1.76,7.880181789398193,8.226449012756348,7.8361124992370605
104,1.77,7.880181789398193,8.226449012756348,7.8361124992370605
105,1.78,7.880181789398193,8.226449012756348,7.8361124992370605
106,1.79,7.880181789398193,8.226449012756348,7.8361124992370605
107,1.8,7.880181789398193,8.226449012756348,7.8361124992370605
108,1.81,7.880181789398193,8.226449012756348,7.8361124992370605
109,1.82,7.880181789398193,8.226449012756348,7.8361124992370605
110,1.83,7.880181789398193,8.226449012756348,7.8361124992370605
111,1.84,7.880181789398193,8.226449012756348,7.8361124992370605
112,1.85,7.880181789398193,8.226449012756348,7.8361124992370605
113,1.86,7.880181789398193,8.226449012756348,7.8361124992370605
114,1.87,7.880181789398193,8.226449012756348,7.8361124992370605
115,1.88,7.880181789398193,8.226449012756348,7.8361124992370605
116,1.89,7.880181789398193,8.226449012756348,7.8361124992370605
117,1.9,7.880181789398193,8.226449012756348,7.8361124992370605
118,1.91,7.880181789398193,8.226449012756348,7.8361124992370605
119,1.92,7.880181789398193,8.226449012756348,7.8361124992370605
120,1.93,7.880181789398193,8.226449012756348,7.8361124992370605
121,1.94,7.880181789398193,8.226449012756348,7.8361124992370605
122,1.95,7.880181789398193,8.226449012756348,7.8361124992370605
123,1.96,7.880181789398193,8.226449012756348,7.8361124992370605
124,1.97,7.880181789398193,8.226449012756348,7.8361124992370605
125,1.98,7.880181789398193,8.226449012756348,7.8361124992370605
126,1.99,7.880181789398193,8.226449012756348,7.8361124992370605
127,2.0,7.880181789398193,8.226449012756348,7.8361124992370605
128,2.01,7.880181789398193,8.226449012756348,7.8361124992370605
129,2.02,7.880181789398193,8.226449012756348,7.8361124992370605
130,2.03,7.880181789398193,8.226449012756348,7.8361124992370605
131,2.04,7.880181789398193,8.226449012756348,7.8361124992370605
132,2.05,7.880181789398193,8.226449012756348,7.8361124992370605
133,2.06,7.880181789398193,8.226449012756348,7.8361124992370605
134,2.07,7.880181789398193,8.226449012756348,7.8361124992370605
135,2.08,7.880181789398193,8.226449012756348,7.8361124992370605
136,2.09,7.880181789398193,8.226449012756348,7.8361124992370605
137,2.1,7.880181789398193,8.226449012756348,7.8361124992370605
138,2.11,7.880181789398193,8.226449012756348,7.8361124992370605
139,2.12,7.880181789398193,8.226449012756348,7.8361124992370605
140,2.13,7.880181789398193,8.226449012756348,7.8361124992370605
141,2.14,7.880181789398193,8.226449012756348,7.8361124992370605
142,2.15,7.880181789398193,8.226449012756348,7.8361124992370605
143,2.16,7.880181789398193,8.226449012756348,7.8361124992370605
144,2.17,7.880181789398193,8.226449012756348,7.8361124992370605
145,2.18,7.880181789398193,8.226449012756348,7.8361124992370605
146,2.19,7.880181789398193,8.226449012756348,7.8361124992370605
147,2.2,7.880181789398193,8.226449012756348,7.8361124992370605
148,2.21,7.880181789398193,8.226449012756348,7.8361124992370605
149,2.22,7.880181789398193,8.226449012756348,7.8361124992370605
150,2.23,7.880181789398193,8.226449012756348,7.8361124992370605
151,2.24,7.880181789398193,8.226449012756348,7.8361124992370605
152,2.25,7.880181789398193,8.226449012756348,7.8361124992370605
153,2.26,7.880181789398193,8.226449012756348,7.8361124992370605
154,2.27,7.880181789398193,8.226449012756348,7.8361124992370605
155,2.28,7.880181789398193,8.226449012756348,7.8361124992370605
156,2.29,7.880181789398193,8.226449012756348,7.8361124992370605
157,2.3,7.880181789398193,8.226449012756348,7.8361124992370605
158,2.31,7.880181789398193,8.226449012756348,7.8361124992370605
159,2.32,7.880181789398193,8.226449012756348,7.8361124992370605
160,2.33,7.880181789398193,8.226449012756348,7.8361124992370605
161,2.34,7.880181789398193,8.226449012756348,7.8361124992370605
162,2.35,7.880181789398193,8.226449012756348,7.8361124992370605
163,2.36,7.880181789398193,8.226449012756348,7.8361124992370605
164,2.37,7.880181789398193,8.226449012756348,7.8361124992370605
165,2.38,7.880181789398193,8.226449012756348,7.8361124992370605
166,2.39,7.880181789398193,8.226449012756348,7.8361124992370605
167,2.4,7.880181789398193,8.226449012756348,7.8361124992370605
168,2.41,7.880181789398193,8.226449012756348,7.8361124992370605
169,2.42,7.880181789398193,8.226449012756348,7.8361124992370605
170,2.43,7.880181789398193,8.226449012756348,7.8361124992370605
171,2.44,7.880181789398193,8.226449012756348,7.8361124992370605
172,2.45,7.880181789398193,8.226449012756348,7.8361124992370605
173,2.46,7.880181789398193,8.226449012756348,7.8361124992370605
174,2.47,7.880181789398193,8.226449012756348,7.8361124992370605
175,2.48,7.880181789398193,8.226449012756348,7.8361124992370605
176,2.49,7.880181789398193,8.226449012756348,7.8361124992370605
177,2.5,7.880181789398193,8.226449012756348,7.8361124992370605
178,2.51,7.880181789398193,8.226449012756348,7.8361124992370605
179,2.52,7.880181789398193,8.226449012756348,7.8361124992370605
180,2.53,7.880181789398193,8.226449012756348,7.8361124992370605
181,2.54,7.880181789398193,8.226449012756348,7.8361124992370605
182,2.55,7.880181789398193,8.226449012756348,7.8361124992370605
183,2.56,7.880181789398193,8.226449012756348,7.8361124992370605
184,2.57,7.880181789398193,8.226449012756348,7.8361124992370605
185,2.58,7.880181789398193,8.226449012756348,7.8361124992370605
186,2.59,7.880181789398193,8.226449012756348,7.8361124992370605
187,2.6,7.880181789398193,8.226449012756348,7.8361124992370605
188,2.61,7.880181789398193,8.226449012756348,7.8361124992370605
189,2.62,7.880181789398193,8.226449012756348,7.8361124992370605
190,2.63,7.880181789398193,8.226449012756348,7.8361124992370605
191,2.64,7.880181789398193,8.226449012756348,7.8361124992370605
192,2.65,7.880181789398193,8.226449012756348,7.8361124992370605
193,2.66,7.880181789398193,8.226449012756348,7.8361124992370605
194,2.67,7.880181789398193,8.226449012756348,7.8361124992370605
195,2.68,7.880181789398193,8.226449012756348,7.8361124992370605
196,2.69,7.880181789398193,8.226449012756348,7.8361124992370605
197,2.7,7.880181789398193,8.226449012756348,7.8361124992370605
198,2.71,7.880181789398193,8.226449012756348,7.8361124992370605
199,2.72,7.880181789398193,8.226449012756348,7.8361124992370605
200,2.73,7.880181789398193,8.226449012756348,7.8361124992370605
201,2.74,7.880181789398193,8.226449012756348,7.8361124992370605
202,2.75,7.880181789398193,8.226449012756348,7.8361124992370605
203,2.76,7.880181789398193,8.226449012756348,7.8361124992370605
204,2.77,7.880181789398193,8.226449012756348,7.8361124992370605
205,2.78,7.880181789398193,8.226449012756348,7.8361124992370605
206,2.79,7.880181789398193,8.226449012756348,7.8361124992370605
207,2.8,7.880181789398193,8.226449012756348,7.8361124992370605
208,2.81,7.880181789398193,8.226449012756348,7.8361124992370605
209,2.82,7.880181789398193,8.226449012756348,7.8361124992370605
210,2.83,7.880181789398193,8.226449012756348,7.8361124992370605
211,2.84,7.880181789398193,8.226449012756348,7.8361124992370605
212,2.85,7.880181789398193,8.226449012756348,7.8361124992370605
213,2.86,7.880181789398193,8.226449012756348,7.8361124992370605
214,2.87,7.880181789398193,8.226449012756348,7.8361124992370605
215,2.88,7.880181789398193,8.226449012756348,7.8361124992370605
216,2.89,7.880181789398193,8.226449012756348,7.8361124992370605
217,2.9,7.880181789398193,8.226449012756348,7.8361124992370605
218,2.91,7.880181789398193,8.226449012756348,7.8361124992370605
219,2.92,7.880181789398193,8.226449012756348,7.8361124992370605
220,2.93,7.880181789398193,8.226449012756348,7.8361124992370605
221,2.94,7.880181789398193,8.226449012756348,7.8361124992370605
222,2.95,7.880181789398193,8.226449012756348,7.8361124992370605
223,2.96,7.880181789398193,8.226449012756348,7.8361124992370605
224,2.97,7.880181789398193,8.226449012756348,7.8361124992370605
225,2.98,7.880181789398193,8.226449012756348,7.8361124992370605
226,2.99,7.880181789398193,8.226449012756348,7.8361124992370605
227,3.0,7.880181789398193,8.226449012756348,7.8361124992370605
228,3.01,7.880181789398193,8.226449012756348,7.8361124992370605
229,3.02,7.880181789398193,8.226449012756348,7.8361124992370605
230,3.03,7.880181789398193,8.226449012756348,7.8361124992370605
231,3.04,7.880181789398193,8.226449012756348,7.8361124992370605
232,3.05,7.880181789398193,8.226449012756348,7.8361124992370605
233,3.06,7.880181789398193,8.226449012756348,7.8361124992370605
234,3.07,7.880181789398193,8.226449012756348,7.8361124992370605
235,3.08,7.880181789398193,8.226449012756348,7.8361124992370605
236,3.09,7.880181789398193,8.226449012756348,7.8361124992370605
237,3.1,7.880181789398193,8.226449012756348,7.8361124992370605
238,3.11,7.880181789398193,8.226449012756348,7.8361124992370605
239,3.12,7.880181789398193,8.226449012756348,7.8361124992370605
240,3.13,7.880181789398193,8.226449012756348,7.8361124992370605
241,3.14,7.880181789398193,8.226449012756348,7.8361124992370605
242,3.15,7.880181789398193,8.226449012756348,7.8361124992370605
243,3.16,7.880181789398193,8.226449012756348,7.8361124992370605
244,3.17,7.880181789398193,8.226449012756348,7.8361124992370605
245,3.18,7.880181789398193,8.226449012756348,7.8361124992370605
246,3.19,7.880181789398193,8.226449012756348,7.8361124992370605
247,3.2,7.880181789398193,8.226449012756348,7.8361124992370605
248,3.21,7.880181789398193,8.226449012756348,7.8361124992370605
249,3.22,7.880181789398193,8.226449012756348,7.8361124992370605
250,3.23,7.880181789398193,8.226449012756348,7.8361124992370605
251,3.24,7.880181789398193,8.226449012756348,7.8361124992370605
252,3.25,7.880181789398193,8.226449012756348,7.8361124992370605
253,3.26,7.880181789398193,8.226449012756348,7.8361124992370605
254,3.27,7.880181789398193,8.226449012756348,7.8361124992370605
255,3.28,7.880181789398193,8.226449012756348,7.8361124992370605
256,3.29,7.880181789398193,8.226449012756348,7.8361124992370605
257,3.3,7.880181789398193,8.226449012756348,7.8361124992370605
258,3.31,7.880181789398193,8.226449012756348,7.8361124992370605
259,3.32,7.880181789398193,8.226449012756348,7.8361124992370605
260,3.33,7.880181789398193,8.226449012756348,7.8361124992370605
261,3.34,7.880181789398193,8.226449012756348,7.8361124992370605
262,3.35,7.880181789398193,8.226449012756348,7.8361124992370605
263,3.36,7.880181789398193,8.226449012756348,7.8361124992370605
264,3.37,7.880181789398193,8.226449012756348,7.8361124992370605
265,3.38,7.880181789398193,8.226449012756348,7.8361124992370605
266,3.39,7.880181789398193,8.226449012756348,7.8361124992370605
267,3.4,7.880181789398193,8.226449012756348,7.8361124992370605
268,3.41,7.880181789398193,8.226449012756348,7.8361124992370605
269,3.42,7.880181789398193,8.226449012756348,7.8361124992370605
270,3.43,7.880181789398193,8.226449012756348,7.8361124992370605
271,3.44,7.880181789398193,8.226449012756348,7.8361124992370605
272,3.45,7.880181789398193,8.226449012756348,7.8361124992370605
273,3.46,7.880181789398193,8.226449012756348,7.8361124992370605
274,3.47,7.880181789398193,8.226449012756348,7.8361124992370605
275,3.48,7.880181789398193,8.226449012756348,7.8361124992370605
276,3.49,7.880181789398193,8.226449012756348,7.8361124992370605
277,3.5,7.880181789398193,8.226449012756348,7.8361124992370605
278,3.51,7.880181789398193,8.226449012756348,7.8361124992370605
279,3.52,7.880181789398193,8.226449012756348,7.8361124992370605
280,3.53,7.880181789398193,8.226449012756348,7.8361124992370605
281,3.54,7.880181789398193,8.226449012756348,7.8361124992370605
282,3.55,7.880181789398193,8.226449012756348,7.8361124992370605
283,3.56,7.880181789398193,8.226449012756348,7.8361124992370605
284,3.57,7.880181789398193,8.226449012756348,7.8361124992370605
285,3.58,7.880181789398193,8.226449012756348,7.8361124992370605
286,3.59,7.880181789398193,8.226449012756348,7.8361124992370605
287,3.6,7.880181789398193,8.226449012756348,7.8361124992370605
288,3.61,7.880181789398193,8.226449012756348,7.8361124992370605
289,3.62,7.880181789398193,8.226449012756348,7.8361124992370605
290,3.63,7.880181789398193,8.226449012756348,7.8361124992370605
291,3.64,7.880181789398193,8.226449012756348,7.8361124992370605
292,3.65,7.880181789398193,8.226449012756348,7.8361124992370605
293,3.66,7.880181789398193,8.226449012756348,7.8361124992370605
294,3.67,7.880181789398193,8.226449012756348,7.8361124992370605
295,3.68,7.880181789398193,8.226449012756348,7.8361124992370605
296,3.69,7.880181789398193,8.226449012756348,7.8361124992370605
297,3.7,7.880181789398193,8.226449012756348,7.8361124992370605
298,3.71,7.880181789398193,8.226449012756348,7.8361124992370605
299,3.72,7.880181789398193,8.226449012756348,7.8361124992370605
300,3.73,7.880181789398193,8.226449012756348,7.8361124992370605
301,3.74,7.880181789398193,8.226449012756348,7.8361124992370605
302,3.75,7.880181789398193,8.226449012756348,7.8361124992370605
303,3.76,7.880181789398193,8.226449012756348,7.8361124992370605
304,3.77,7.880181789398193,8.226449012756348,7.8361124992370605
305,3.78,7.880181789398193,8.226449012756348,7.8361124992370605
306,3.79,7.880181789398193,8.226449012756348,7.8361124992370605
307,3.8,7.880181789398193,8.226449012756348,7.8361124992370605
308,3.81,7.880181789398193,8.226449012756348,7.8361124992370605
309,3.82,7.880181789398193,8.226449012756348,7.8361124992370605
310,3.83,7.880181789398193,8.226449012756348,7.8361124992370605
311,3.84,7.880181789398193,8.226449012756348,7.8361124992370605
312,3.85,7.880181789398193,8.226449012756348,7.8361124992370605
313,3.86,7.880181789398193,8.226449012756348,7.8361124992370605
314,3.87,7.880181789398193,8.226449012756348,7.8361124992370605
315,3.88,7.880181789398193,8.226449012756348,7.8361124992370605
316,3.89,7.880181789398193,8.226449012756348,7.8361124992370605
317,3.9,7.880181789398193,8.226449012756348,7.8361124992370605
318,3.91,7.880181789398193,8.226449012756348,7.8361124992370605
319,3.92,7.880181789398193,8.226449012756348,7.8361124992370605
320,3.93,7.880181789398193,8.226449012756348,7.8361124992370605
321,3.94,7.880181789398193,8.226449012756348,7.8361124992370605
322,3.95,7.880181789398193,8.226449012756348,7.8361124992370605
323,3.96,7.880181789398193,8.226449012756348,7.8361124992370605
324,3.97,7.880181789398193,8.226449012756348,7.8361124992370605
325,3.98,7.880181789398193,8.226449012756348,7.8361124992370605
326,3.99,7.880181789398193,8.226449012756348,7.8361124992370605
327,4.0,7.880181789398193,8.226449012756348,7.8361124992370605
328,4.01,7.880181789398193,8.226449012756348,7.8361124992370605
329,4.02,7.880181789398193,8.226449012756348,7.8361124992370605
330,4.03,7.880181789398193,8.226449012756348,7.8361124992370605
331,4.04,7.880181789398193,8.226449012756348,7.8361124992370605
