,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,-0.331,IMU0,0.9146341463414634,0.853658536585366,0.30487804878048785,-0.0576171875,0.9921875,-0.04296875
1,-0.331,IMU1,0.0,0.3658536585365854,-0.1829268292682927,-0.0390625,0.998046875,-0.0830078125
2,-0.321,IMU0,0.9146341463414634,0.6707317073170732,0.24390243902439027,-0.0576171875,0.9921875,-0.0439453125
3,-0.321,IMU1,0.0,0.48780487804878053,-0.24390243902439027,-0.0380859375,0.9990234375,-0.0849609375
4,-0.311,IMU0,1.0975609756097562,0.6097560975609757,0.24390243902439027,-0.056640625,0.9931640625,-0.0419921875
5,-0.311,IMU1,-0.06097560975609757,0.6707317073170732,-0.24390243902439027,-0.037109375,0.998046875,-0.083984375
6,-0.301,IMU0,1.0365853658536586,0.7926829268292683,0.24390243902439027,-0.056640625,0.9921875,-0.0400390625
7,-0.301,IMU1,-0.06097560975609757,0.5487804878048781,-0.24390243902439027,-0.0361328125,0.998046875,-0.083984375
8,-0.291,IMU0,0.9146341463414634,0.6707317073170732,0.24390243902439027,-0.0576171875,0.9931640625,-0.0419921875
9,-0.291,IMU1,-0.06097560975609757,0.5487804878048781,-0.24390243902439027,-0.037109375,0.998046875,-0.083984375
10,-0.281,IMU0,1.0365853658536586,0.5487804878048781,0.24390243902439027,-0.0556640625,0.9931640625,-0.04296875
11,-0.281,IMU1,-0.12195121951219513,0.5487804878048781,-0.1829268292682927,-0.037109375,0.998046875,-0.083984375
12,-0.271,IMU0,1.0975609756097562,0.48780487804878053,0.24390243902439027,-0.0556640625,0.9921875,-0.04296875
13,-0.271,IMU1,-0.12195121951219513,0.3658536585365854,-0.24390243902439027,-0.0361328125,0.9970703125,-0.0830078125
14,-0.261,IMU0,1.1585365853658538,0.48780487804878053,0.1829268292682927,-0.0546875,0.9931640625,-0.041015625
15,-0.261,IMU1,-0.06097560975609757,0.3658536585365854,-0.1829268292682927,-0.0361328125,0.9970703125,-0.083984375
16,-0.251,IMU0,1.0975609756097562,0.6707317073170732,0.24390243902439027,-0.0546875,0.994140625,-0.0400390625
17,-0.251,IMU1,-0.12195121951219513,0.426829268292683,-0.24390243902439027,-0.037109375,0.998046875,-0.0830078125
18,-0.241,IMU0,0.9756097560975611,0.7926829268292683,0.24390243902439027,-0.0537109375,0.994140625,-0.0419921875
19,-0.241,IMU1,-0.1829268292682927,0.426829268292683,-0.30487804878048785,-0.0361328125,0.9970703125,-0.0830078125
20,-0.231,IMU0,0.9146341463414634,0.853658536585366,0.1829268292682927,-0.0546875,0.994140625,-0.0439453125
21,-0.231,IMU1,-0.24390243902439027,0.426829268292683,-0.30487804878048785,-0.0361328125,0.998046875,-0.0830078125
22,-0.221,IMU0,0.853658536585366,0.853658536585366,0.1829268292682927,-0.0546875,0.9951171875,-0.04296875
23,-0.221,IMU1,-0.1829268292682927,0.3658536585365854,-0.3658536585365854,-0.0361328125,0.9970703125,-0.0830078125
24,-0.211,IMU0,0.7317073170731708,0.853658536585366,0.1829268292682927,-0.0546875,0.9951171875,-0.041015625
25,-0.211,IMU1,-0.12195121951219513,0.426829268292683,-0.30487804878048785,-0.0361328125,0.998046875,-0.08203125
26,-0.201,IMU0,0.853658536585366,0.6707317073170732,0.12195121951219513,-0.0546875,0.994140625,-0.041015625
27,-0.201,IMU1,-0.12195121951219513,0.48780487804878053,-0.3658536585365854,-0.0361328125,0.9970703125,-0.0830078125
28,-0.191,IMU0,1.0975609756097562,0.5487804878048781,0.12195121951219513,-0.0537109375,0.9921875,-0.0419921875
29,-0.191,IMU1,-0.12195121951219513,0.30487804878048785,-0.3658536585365854,-0.03515625,0.9970703125,-0.0810546875
30,-0.181,IMU0,1.1585365853658538,0.30487804878048785,0.06097560975609757,-0.0546875,0.9931640625,-0.0419921875
31,-0.181,IMU1,-0.12195121951219513,0.12195121951219513,-0.3658536585365854,-0.037109375,0.998046875,-0.0830078125
32,-0.171,IMU0,1.1585365853658538,0.48780487804878053,0.0,-0.0556640625,0.994140625,-0.0419921875
33,-0.171,IMU1,-0.12195121951219513,0.12195121951219513,-0.426829268292683,-0.0361328125,0.998046875,-0.083984375
34,-0.161,IMU0,1.2195121951219514,0.426829268292683,0.0,-0.056640625,0.9931640625,-0.041015625
35,-0.161,IMU1,-0.12195121951219513,0.1829268292682927,-0.48780487804878053,-0.0361328125,0.998046875,-0.083984375
36,-0.151,IMU0,1.1585365853658538,0.5487804878048781,0.0,-0.0546875,0.994140625,-0.041015625
37,-0.151,IMU1,-0.12195121951219513,0.24390243902439027,-0.48780487804878053,-0.037109375,1.0,-0.08203125
38,-0.141,IMU0,1.2195121951219514,0.3658536585365854,0.0,-0.0546875,0.9931640625,-0.041015625
39,-0.141,IMU1,-0.12195121951219513,0.12195121951219513,-0.48780487804878053,-0.03515625,0.9990234375,-0.08203125
40,-0.131,IMU0,1.0975609756097562,0.1829268292682927,0.06097560975609757,-0.0537109375,0.9912109375,-0.0400390625
41,-0.131,IMU1,-0.12195121951219513,-0.30487804878048785,-0.426829268292683,-0.03515625,0.99609375,-0.08203125
42,-0.121,IMU0,1.2195121951219514,0.0,0.0,-0.0546875,1.001953125,-0.041015625
43,-0.121,IMU1,-0.12195121951219513,-0.3658536585365854,-0.426829268292683,-0.03515625,1.0068359375,-0.083984375
44,-0.111,IMU0,1.2195121951219514,-1.0975609756097562,0.06097560975609757,-0.0283203125,0.9873046875,-0.060546875
45,-0.111,IMU1,-0.06097560975609757,-1.6463414634146343,-0.426829268292683,-0.009765625,0.986328125,-0.1005859375
46,-0.101,IMU0,-5.853658536585367,-10.548780487804878,1.3414634146341464,0.220703125,3.32421875,-0.505859375
47,-0.101,IMU1,-12.621951219512196,-12.195121951219512,4.207317073170732,0.22265625,3.5478515625,-1.091796875
48,-0.091,IMU0,2.378048780487805,-10.0,1.3414634146341464,0.0546875,6.7998046875,-0.0361328125
49,-0.091,IMU1,-20.670731707317074,-10.914634146341465,6.2804878048780495,0.1123046875,6.84765625,-0.798828125
