,ts,acc_x,acc_y,acc_z
0,-0.331,-2,0,0
1,-0.321,-2,0,0
2,-0.311,-2,0,0
3,-0.301,-2,0,0
4,-0.291,-2,0,0
5,-0.281,-2,0,0
6,-0.271,-2,0,0
7,-0.261,-2,0,0
8,-0.251,-2,0,0
9,-0.241,-2,0,0
10,-0.231,-2,0,0
11,-0.221,-2,0,0
12,-0.211,-2,0,0
13,-0.201,-2,0,0
14,-0.191,-2,0,0
15,-0.181,-2,0,0
16,-0.171,-2,0,0
17,-0.161,-2,0,0
18,-0.151,-2,0,0
19,-0.141,-2,0,0
20,-0.131,-2,0,0
21,-0.121,-2,0,0
22,-0.111,-2,0,0
23,-0.101,-18,-1,0
24,-0.091,-11,0,0
25,-0.081,-13,-1,0
26,-0.071,-12,0,0
27,-0.061,-13,0,0
28,-0.051,-11,0,0
29,-0.041,-12,0,0
30,-0.031,-12,0,0
31,-0.021,-12,0,0
32,-0.011,-12,0,0
33,-0.001,-12,0,0
34,0.009,-12,0,0
35,0.019,-12,0,0
36,0.029,-11,0,0
37,0.039,-12,0,0
38,0.049,-12,0,0
39,0.059,-12,0,0
40,0.069,-12,1,0
41,0.079,-12,0,0
42,0.089,-11,0,0
43,0.099,-12,0,0
44,0.109,-12,0,0
45,0.119,-11,0,0
46,0.129,-12,0,0
47,0.139,-11,0,0
48,0.149,-11,0,0
49,0.159,-11,0,0
50,0.189,-11,0,0
51,0.199,-11,0,0
52,0.209,-11,0,0
53,0.219,-12,0,0
54,0.229,-12,0,0
55,0.239,-12,0,0
56,0.249,-11,0,0
57,0.259,-12,0,0
58,0.269,-12,0,0
59,0.279,-11,0,0
60,0.289,-11,0,0
61,0.299,-11,0,0
62,0.309,-11,0,0
63,0.319,-11,0,0
64,0.329,-11,0,0
65,0.339,-11,0,0
66,0.349,-11,0,0
67,0.359,-11,0,0
68,0.369,-11,0,0
69,0.379,-11,0,0
70,0.389,-11,0,0
71,0.399,-11,0,0
72,0.409,-11,0,0
73,0.419,-10,0,0
74,0.429,-11,0,0
75,0.439,-11,1,0
76,0.449,-10,0,0
77,0.459,-11,0,0
78,0.469,-11,1,0
79,0.479,-11,1,0
80,0.489,-11,0,0
81,0.499,-11,1,0
82,0.509,-11,0,0
83,0.519,-10,1,0
84,0.529,-10,1,0
85,0.539,-10,1,0
86,0.549,-11,1,0
87,0.559,-10,1,0
88,0.569,-10,1,0
89,0.579,-10,1,0
90,0.589,-10,1,0
91,0.599,-10,0,0
92,0.609,-10,1,0
93,0.619,-10,1,0
94,0.629,-10,1,0
95,0.639,-10,1,0
96,0.649,-10,1,0
97,0.659,-11,0,0
98,0.669,-10,0,0
99,0.679,-10,1,0
100,0.689,-10,0,0
101,0.699,-9,0,0
102,0.709,-9,1,0
103,0.719,-10,1,0
104,0.729,-10,0,0
105,0.739,-9,1,0
106,0.749,-9,0,0
107,0.759,-10,1,0
108,0.769,-10,0,0
109,0.779,-10,0,0
110,0.789,-9,0,0
111,0.799,-9,0,0
112,0.809,-9,0,0
113,0.819,-9,0,0
114,0.829,-10,0,0
115,0.839,-9,1,0
116,0.849,-9,0,0
117,0.859,-9,1,0
