,ts,height,velocity,acceleration,lower_bound,upper_bound
3622,35.9,264.47491455078125,-7.798165321350098,0.03794758766889572,265.4668694959523,263.4829596056102
3623,35.91,264.4168701171875,-7.770700931549072,0.038370877504348755,265.4088250623586,263.4249151720164
3624,35.92,264.3353271484375,-7.775552749633789,0.03828905150294304,265.3272820936086,263.3433722032664
3625,35.93,264.2493591308594,-7.786306858062744,0.0381149984896183,265.24131407603045,263.2574041856883
3626,35.94,264.1623229980469,-7.7983927726745605,0.037920158356428146,265.15427794321795,263.1703680528758
3627,35.95,264.0751037597656,-7.810593605041504,0.03772355616092682,265.0670587049367,263.08314881459455
3628,35.96,263.98931884765625,-7.820666790008545,0.03756023570895195,264.9812737928273,262.9973639024852
3629,35.97,263.90325927734375,-7.830957412719727,0.037393536418676376,264.8952142225148,262.9113043321727
3630,35.98,263.818603515625,-7.839230537414551,0.03725840151309967,264.8105584607961,262.8266485704539
3631,35.99,263.733642578125,-7.847764015197754,0.037119217216968536,264.7255975232961,262.7416876329539
3632,36.0,263.6500549316406,-7.854315280914307,0.0370110347867012,264.6420098768117,262.65809998646955
3633,36.01,263.5661926269531,-7.861167907714844,0.03689815476536751,264.5581475721242,262.57423768178205
3634,36.02,263.4771728515625,-7.874960899353027,0.03667682409286499,264.4691277967336,262.4852179063914
3635,36.03,263.3846740722656,-7.893298149108887,0.03638450801372528,264.3766290174367,262.39271912709455
3636,36.04,263.29290771484375,-7.910390377044678,0.036111701279878616,264.2848626600148,262.3009527696727
3637,36.05,263.2025146484375,-7.92535924911499,0.035872120410203934,264.1944695936086,262.2105597032664
3638,36.06,263.11358642578125,-7.938147068023682,0.035666659474372864,264.1055413709523,262.1216314806102
3639,36.07,263.02294921875,-7.953099250793457,0.035427410155534744,264.0149041639211,262.0309942735789
3640,36.08,262.93212890625,-7.968097686767578,0.03518747165799141,263.9240838514211,261.9401739610789
3641,36.09,262.8412170410156,-7.983024597167969,0.034948691725730896,263.8331719861867,261.84926209584455
3642,36.1,262.7501220703125,-7.997983932495117,0.034709442406892776,263.7420770154836,261.7581671251414
3643,36.11,262.6571044921875,-8.015365600585938,0.034432366490364075,263.6490594373586,261.6651495470164
3644,36.12,262.5600280761719,-8.038044929504395,0.03407254070043564,263.55198302134295,261.5680731310008
3645,36.13,262.4595642089844,-8.065001487731934,0.03364592418074608,263.45151915415545,261.4676092638133
3646,36.14,262.3574523925781,-8.093818664550781,0.033190298825502396,263.3494073377492,261.36549744740705
3647,36.15,262.24896240234375,-8.13094711303711,0.03260485827922821,263.2409173475148,261.2570074571727
3648,36.16,262.1397399902344,-8.168587684631348,0.032011501491069794,263.13169493540545,261.1477850450633
3649,36.17,262.03057861328125,-8.205596923828125,0.03142809867858887,263.0225335584523,261.0386236681102
3650,36.18,261.9198913574219,-8.244197845458984,0.030819904059171677,262.91184630259295,260.9279364122508
3651,36.19,261.8141784667969,-8.275519371032715,0.03032558038830757,262.80613341196795,260.8222235216258
3652,36.2,261.70855712890625,-8.306262016296387,0.0298403762280941,262.7005120740773,260.7166021837352
3653,36.21,261.6054992675781,-8.333148956298828,0.02941550314426422,262.5974542127492,260.61354432240705
3654,36.22,261.5025939941406,-8.359451293945312,0.028999853879213333,262.4945489393117,260.51063904896955
3655,36.23,261.39801025390625,-8.38769817352295,0.028553875163197517,262.3899651990773,260.4060553087352
3656,36.24,261.29595947265625,-8.412128448486328,0.028167618438601494,262.2879144178273,260.3040045274852
3657,36.25,261.1922912597656,-8.438414573669434,0.027752410620450974,262.1842462049367,260.20033631459455
3658,36.26,261.0902404785156,-8.462139129638672,0.02737729623913765,262.0821954236867,260.09828553334455
3659,36.27,260.9898681640625,-8.483255386352539,0.027042998000979424,261.9818231092336,259.9979132188914
3660,36.28,260.888916015625,-8.504899024963379,0.026700513437390327,261.8808709607961,259.8969610704539
3661,36.29,260.78631591796875,-8.528477668762207,0.026327837258577347,261.7782708631398,259.7943609727977
3662,36.3,260.68548583984375,-8.549322128295898,0.025997955352067947,261.6774407850148,259.6935308946727
3663,36.31,260.584716796875,-8.569838523864746,0.025673240423202515,261.5766717420461,259.5927618517039
3664,36.32,260.4822998046875,-8.59231185913086,0.02531800977885723,261.4742547498586,259.4903448595164
3665,36.33,260.3799133300781,-8.614395141601562,0.024968931451439857,261.3718682752492,259.38795838490705
3666,36.34,260.2792663574219,-8.633861541748047,0.02466079220175743,261.27122130259295,259.2873114122508
3667,36.35,260.1754150390625,-8.65740966796875,0.024288909509778023,261.1673699842336,259.1834600938914
3668,36.36,260.06854248046875,-8.684755325317383,0.023857738822698593,261.0604974256398,259.0765875352977
3669,36.37,259.9633483886719,-8.709423065185547,0.0234684981405735,260.95530333384295,258.9713934435008
3670,36.38,259.8600158691406,-8.73126220703125,0.023123523220419884,260.8519708143117,258.86806092396955
3671,36.39,259.7526550292969,-8.75829792022705,0.022697392851114273,260.74460997446795,258.7607000841258
3672,36.4,259.6454162597656,-8.784771919250488,0.022280104458332062,260.6373712049367,258.65346131459455
3673,36.41,259.5366516113281,-8.812952041625977,0.02183619886636734,260.5286065564992,258.54469666615705
3674,36.42,259.42816162109375,-8.840411186218262,0.021403638646006584,260.4201165662648,258.4362066759227
3675,36.43,259.32147216796875,-8.86502742767334,0.02101559191942215,260.3134271131398,258.3295172227977
3676,36.44,259.21734619140625,-8.885856628417969,0.020686786621809006,260.2093011365773,258.2253912462352
3677,36.45,259.113525390625,-8.905957221984863,0.020369406789541245,260.1054803357961,258.1215704454539
3678,36.46,259.01068115234375,-8.924504280090332,0.02007634937763214,260.0026360975148,258.0187262071727
3679,36.47,258.910400390625,-8.939299583435059,0.01984197273850441,259.9023553357961,257.9184454454539
3680,36.48,258.8118591308594,-8.951557159423828,0.019647305831313133,259.80381407603045,257.8199041856883
3681,36.49,258.7158203125,-8.960221290588379,0.019508833065629005,259.7077752576711,257.7238653673289
3682,36.5,258.6222839355469,-8.96538257598877,0.01942511275410652,259.61423888071795,257.6303289903758
3683,36.51,258.5303649902344,-8.968253135681152,0.019377203658223152,259.52231993540545,257.5384100450633
3684,36.52,258.4400634765625,-8.968890190124512,0.019364219158887863,259.4320184217336,257.4481085313914
3685,36.53,258.3497009277344,-8.96959400177002,0.019350191578269005,259.34165587290545,257.3577459825633
3686,36.54,258.2593688964844,-8.970285415649414,0.019336355850100517,259.25132384165545,257.2674139513133
3687,36.55,258.17230224609375,-8.966527938842773,0.01939205266535282,259.1642571912648,257.1803473009227
3688,36.56,258.0827331542969,-8.966229438781738,0.019393686205148697,259.07468809946795,257.0907782091258
3689,36.57,257.9930725097656,-8.966055870056152,0.019393378868699074,258.9850274549367,257.00111756459455
