,ts,id,Ax,Ay,Az,Gx,Gy,Gz
100,251594,IMU0,206,-6636,-275,101,1123,-45
101,251594,IMU1,178,-6659,-281,95,1117,-40
102,251604,IMU0,337,-6624,-294,97,989,-64
103,251604,IMU1,333,-6648,-275,87,958,-61
104,251614,IMU0,164,-6636,-208,40,772,-105
105,251614,IMU1,157,-6645,-158,23,778,-98
106,251624,IMU0,74,-6648,-62,-47,718,-124
107,251624,IMU1,48,-6667,-36,-59,718,-120
108,251634,IMU0,-29,-6612,-90,-108,643,-117
109,251634,IMU1,-39,-6627,-76,-115,618,-106
110,251644,IMU0,-334,-6615,-278,-135,406,16
111,251644,IMU1,-321,-6620,-255,-145,431,35
112,251654,IMU0,477,-6620,-71,-133,459,-8
113,251654,IMU1,461,-6645,-66,-134,433,-14
114,251664,IMU0,156,-6595,-25,-115,353,-41
115,251664,IMU1,140,-6621,16,-122,360,-36
116,251674,IMU0,-16,-6590,316,-97,182,-42
117,251674,IMU1,-47,-6616,337,-104,189,-37
118,251684,IMU0,-43,-6639,364,-94,-2,-9
119,251684,IMU1,-89,-6645,378,-94,12,-4
120,251694,IMU0,-406,-6640,-22,-80,61,121
121,251694,IMU1,-312,-6674,8,-69,66,124
122,251704,IMU0,321,-6697,-361,-48,-257,104
123,251704,IMU1,304,-6716,-343,-45,-247,112
124,251714,IMU0,351,-6705,-364,-28,-261,41
125,251714,IMU1,334,-6718,-348,-35,-249,50
126,251724,IMU0,-105,-6747,-166,-8,-499,4
127,251724,IMU1,-109,-6762,-141,-18,-490,11
128,251734,IMU0,-361,-6775,179,-7,-602,75
129,251734,IMU1,-354,-6789,195,-15,-590,81
130,251744,IMU0,-287,-6808,226,-23,-588,188
131,251744,IMU1,-293,-6825,245,-28,-578,194
132,251754,IMU0,160,-6819,-154,-45,-647,204
133,251754,IMU1,144,-6834,-131,-48,-638,212
134,251764,IMU0,312,-6821,-513,-63,-648,135
135,251764,IMU1,293,-6837,-495,-67,-639,144
136,251774,IMU0,17,-6806,-631,-72,-612,84
137,251774,IMU1,3,-6822,-611,-79,-603,92
138,251784,IMU0,-386,-6800,-435,-74,-626,127
139,251784,IMU1,-387,-6816,-414,-82,-617,136
140,251794,IMU0,-315,-6802,-33,-84,-584,236
141,251794,IMU1,-316,-6817,-12,-91,-573,243
142,251804,IMU0,15,-6823,80,-111,-564,279
143,251804,IMU1,6,-6839,101,-115,-553,287
144,251814,IMU0,255,-6824,-62,-145,-558,230
145,251814,IMU1,240,-6841,-42,-148,-549,238
146,251824,IMU0,98,-6798,-382,-172,-532,169
147,251824,IMU1,83,-6815,-361,-176,-524,178
148,251834,IMU0,-273,-6784,-610,-184,-524,188
149,251834,IMU1,-283,-6799,-587,-187,-516,198
150,251844,IMU0,-333,-6790,-526,-189,-499,277
151,251844,IMU1,-338,-6805,-504,-193,-492,286
152,251854,IMU0,-68,-6803,-269,-202,-473,342
153,251854,IMU1,-77,-6820,-248,-204,-465,350
154,251864,IMU0,198,-6811,-29,-232,-472,321
155,251864,IMU1,184,-6828,-9,-234,-465,328
156,251874,IMU0,143,-6814,-19,-269,-468,262
157,251874,IMU1,132,-6832,2,-272,-461,270
158,251884,IMU0,-170,-6790,-238,-297,-468,255
159,251884,IMU1,-177,-6807,-219,-298,-462,262
160,251894,IMU0,-354,-6774,-489,-311,-453,322
161,251894,IMU1,-359,-6790,-467,-312,-446,331
162,251904,IMU0,-191,-6780,-557,-320,-424,402
163,251904,IMU1,-199,-6796,-535,-321,-417,410
164,251914,IMU0,68,-6786,-381,-332,-409,419
165,251914,IMU1,54,-6801,-360,-336,-400,426
166,251924,IMU0,135,-6788,-109,-356,-399,383
167,251924,IMU1,122,-6803,-89,-359,-390,390
168,251934,IMU0,-58,-6779,23,-386,-389,364
169,251934,IMU1,-67,-6793,44,-387,-380,371
170,251944,IMU0,-250,-6769,-112,-411,-378,403
171,251944,IMU1,-253,-6783,-93,-412,-370,411
172,251954,IMU0,-184,-6745,-372,-427,-356,467
173,251954,IMU1,-189,-6760,-353,-426,-349,475
174,251964,IMU0,30,-6744,-526,-437,-330,495
175,251964,IMU1,18,-6760,-507,-437,-323,503
176,251974,IMU0,144,-6756,-427,-448,-313,473
177,251974,IMU1,129,-6770,-407,-450,-304,481
178,251984,IMU0,40,-6743,-160,-463,-298,449
179,251984,IMU1,26,-6757,-139,-465,-290,457
180,251994,IMU0,-131,-6734,32,-482,-287,465
181,251994,IMU1,-137,-6749,51,-482,-278,475
182,252004,IMU0,-119,-6720,-2,-500,-279,509
183,252004,IMU1,-124,-6733,15,-496,-269,519
184,252014,IMU0,28,-6699,-212,-513,-269,533
185,252014,IMU1,18,-6715,-195,-510,-259,541
186,252024,IMU0,118,-6693,-413,-526,-258,519
187,252024,IMU1,104,-6708,-399,-522,-249,527
188,252034,IMU0,39,-6688,-435,-536,-248,503
189,252034,IMU1,24,-6703,-411,-534,-239,511
190,252044,IMU0,-95,-6672,-265,-545,-232,521
191,252044,IMU1,-103,-6689,-239,-545,-223,529
192,252054,IMU0,-86,-6663,-56,-559,-217,563
193,252054,IMU1,-89,-6678,-34,-559,-209,571
194,252064,IMU0,74,-6658,10,-579,-207,581
195,252064,IMU1,69,-6673,30,-575,-199,591
196,252074,IMU0,182,-6638,-92,-598,-200,561
197,252074,IMU1,170,-6650,-83,-595,-193,569
198,252084,IMU0,112,-6628,-239,-609,-193,534
199,252084,IMU1,96,-6643,-229,-607,-186,543
200,252094,IMU0,-32,-6619,-289,-611,-179,543
201,252094,IMU1,-44,-6631,-269,-610,-171,553
202,252104,IMU0,-49,-6615,-188,-612,-165,582
203,252104,IMU1,-54,-6627,-164,-610,-155,592
204,252114,IMU0,106,-6616,-13,-614,-152,606
205,252114,IMU1,101,-6632,8,-611,-144,615
206,252124,IMU0,263,-6622,93,-622,-144,586
207,252124,IMU1,253,-6635,110,-618,-137,593
208,252134,IMU0,245,-6596,65,-630,-136,545
209,252134,IMU1,231,-6613,82,-625,-128,553
210,252144,IMU0,104,-6580,-33,-628,-127,530
211,252144,IMU1,92,-6595,-15,-624,-120,540
212,252154,IMU0,43,-6569,-90,-616,-110,553
213,252154,IMU1,37,-6583,-71,-614,-101,562
214,252164,IMU0,154,-6568,-42,-601,-93,573
215,252164,IMU1,151,-6584,-23,-599,-84,582
216,252174,IMU0,310,-6571,91,-589,-83,556
217,252174,IMU1,305,-6585,113,-589,-74,564
218,252184,IMU0,335,-6556,219,-583,-75,512
219,252184,IMU1,323,-6572,237,-580,-67,520
220,252194,IMU0,228,-6544,246,-571,-70,483
221,252194,IMU1,219,-6558,260,-568,-63,492
222,252204,IMU0,167,-6524,169,-553,-60,487
223,252204,IMU1,164,-6538,178,-551,-56,495
224,252214,IMU0,250,-6512,74,-528,-51,491
225,252214,IMU1,247,-6526,85,-528,-44,500
226,252224,IMU0,388,-6502,89,-501,-38,463
227,252224,IMU1,370,-6519,97,-503,-31,475
228,252234,IMU0,399,-6490,217,-475,-27,418
229,252234,IMU1,390,-6506,221,-478,-20,428
230,252244,IMU0,304,-6485,356,-451,-21,383
231,252244,IMU1,304,-6499,363,-454,-13,392
232,252254,IMU0,304,-6485,356,-451,-21,383
233,252254,IMU1,239,-6486,399,-429,-2,381
234,252264,IMU0,295,-6442,294,-398,4,369
235,252264,IMU1,283,-6459,315,-400,10,378
236,252274,IMU0,400,-6438,205,-365,17,344
237,252274,IMU1,387,-6453,219,-368,24,353
238,252284,IMU0,423,-6428,205,-329,34,299
239,252284,IMU1,416,-6444,214,-333,40,310
240,252294,IMU0,338,-6409,302,-294,42,261
241,252294,IMU1,338,-6424,307,-300,49,272
242,252304,IMU0,279,-6406,394,-264,52,251
243,252304,IMU1,276,-6420,406,-268,58,259
244,252314,IMU0,356,-6402,397,-233,63,242
245,252314,IMU1,345,-6421,413,-236,69,251
246,252324,IMU0,454,-6391,314,-203,66,206
247,252324,IMU1,444,-6407,329,-207,71,217
248,252334,IMU0,434,-6367,230,-172,66,155
249,252334,IMU1,430,-6387,250,-178,72,166
250,252344,IMU0,311,-6344,220,-139,75,126
251,252344,IMU1,310,-6359,230,-147,80,135
252,252354,IMU0,258,-6322,277,-104,82,125
253,252354,IMU1,253,-6339,286,-113,88,132
254,252364,IMU0,360,-6305,361,-72,99,120
255,252364,IMU1,347,-6320,369,-79,104,129
256,252374,IMU0,479,-6281,392,-43,109,84
257,252374,IMU1,465,-6296,401,-50,114,93
258,252384,IMU0,481,-6261,360,-15,115,28
259,252384,IMU1,476,-6278,378,-23,119,37
260,252394,IMU0,370,-6239,282,11,127,-13
261,252394,IMU1,368,-6255,300,4,130,-4
262,252404,IMU0,278,-6215,214,41,140,-24
263,252404,IMU1,273,-6232,230,33,145,-17
264,252414,IMU0,323,-6192,201,72,159,-24
265,252414,IMU1,313,-6207,213,66,165,-17
266,252424,IMU0,451,-6180,246,101,175,-48
267,252424,IMU1,437,-6197,255,93,183,-43
268,252434,IMU0,500,-6150,316,125,189,-100
269,252434,IMU1,492,-6167,325,115,197,-96
270,252444,IMU0,421,-6143,342,148,200,-150
271,252444,IMU1,419,-6159,354,138,207,-145
272,252454,IMU0,316,-6124,284,169,216,-175
273,252454,IMU1,313,-6141,304,160,222,-168
274,252464,IMU0,290,-6099,182,194,234,-181
275,252464,IMU1,285,-6114,190,185,239,-175
276,252474,IMU0,354,-6092,107,218,252,-194
277,252474,IMU1,349,-6106,116,207,257,-190
278,252484,IMU0,394,-6081,121,238,268,-228
279,252484,IMU1,384,-6095,130,225,273,-225
280,252494,IMU0,336,-6065,180,255,281,-265
281,252494,IMU1,325,-6077,192,242,285,-259
282,252504,IMU0,239,-6035,213,267,291,-284
283,252504,IMU1,230,-6050,224,255,295,-277
284,252514,IMU0,209,-6015,173,279,305,-287
285,252514,IMU1,204,-6031,181,266,310,-280
286,252524,IMU0,250,-6038,66,290,323,-292
287,252524,IMU1,246,-6051,75,277,327,-287
288,252534,IMU0,273,-6020,-21,298,340,-317
289,252534,IMU1,261,-6032,-12,283,345,-313
290,252544,IMU0,208,-5999,-39,302,360,-342
291,252544,IMU1,193,-6010,-22,289,364,-338
292,252554,IMU0,98,-5973,-13,306,385,-349
293,252554,IMU1,87,-5985,6,292,389,-343
294,252564,IMU0,44,-5953,24,307,417,-343
295,252564,IMU1,36,-5966,45,293,421,-336
296,252574,IMU0,38,-5941,9,302,447,-334
297,252574,IMU1,33,-5952,20,289,452,-327
298,252584,IMU0,37,-5917,-71,293,477,-330
299,252584,IMU1,29,-5931,-59,281,482,-323
300,252594,IMU0,9,-5899,-159,287,507,-326
301,252594,IMU1,-4,-5911,-144,273,512,-320
302,252604,IMU0,-62,-5885,-188,280,528,-312
303,252604,IMU1,-72,-5897,-174,267,533,-304
304,252614,IMU0,-76,-5863,-161,272,553,-283
305,252614,IMU1,-80,-5874,-135,260,557,-274
306,252624,IMU0,-11,-5848,-111,263,575,-261
307,252624,IMU1,-13,-5861,-86,250,579,-254
308,252634,IMU0,29,-5844,-103,248,584,-261
309,252634,IMU1,20,-5855,-86,235,588,-255
310,252644,IMU0,2,-5830,-152,230,598,-264
311,252644,IMU1,-10,-5841,-137,218,600,-257
312,252654,IMU0,-84,-5815,-246,211,610,-255
313,252654,IMU1,-96,-5827,-235,198,612,-247
314,252664,IMU0,-144,-5813,-333,192,620,-229
315,252664,IMU1,-152,-5826,-317,178,624,-221
316,252674,IMU0,-142,-5812,-351,172,635,-199
317,252674,IMU1,-147,-5823,-330,158,640,-190
318,252684,IMU0,-117,-5789,-304,149,650,-177
319,252684,IMU1,-123,-5800,-281,135,656,-169
320,252694,IMU0,-114,-5767,-246,122,664,-164
321,252694,IMU1,-126,-5777,-223,107,668,-157
322,252704,IMU0,-161,-5748,-242,90,680,-148
323,252704,IMU1,-171,-5761,-224,78,685,-139
324,252714,IMU0,-200,-5734,-316,60,693,-120
325,252714,IMU1,-207,-5745,-301,47,697,-111
326,252724,IMU0,-196,-5710,-393,29,707,-84
327,252724,IMU1,-202,-5724,-378,21,711,-77
328,252734,IMU0,-164,-5690,-408,2,724,-57
329,252734,IMU1,-168,-5701,-388,-7,726,-50
330,252744,IMU0,-140,-5676,-352,-25,735,-41
331,252744,IMU1,-148,-5688,-322,-35,738,-33
332,252754,IMU0,-158,-5664,-266,-57,745,-23
333,252754,IMU1,-165,-5677,-244,-64,749,-16
334,252764,IMU0,-175,-5649,-239,-88,755,-1
335,252764,IMU1,-181,-5661,-218,-93,758,7
336,252774,IMU0,-174,-5633,-275,-116,768,24
337,252774,IMU1,-180,-5647,-251,-121,773,32
338,252784,IMU0,-147,-5623,-317,-141,782,48
339,252784,IMU1,-153,-5636,-297,-146,787,55
340,252794,IMU0,-122,-5612,-318,-164,795,65
341,252794,IMU1,-130,-5626,-297,-167,800,73
342,252804,IMU0,-102,-5611,-256,-185,808,79
343,252804,IMU1,-110,-5624,-234,-189,812,87
344,252814,IMU0,-101,-5591,-174,-207,816,90
345,252814,IMU1,-109,-5604,-154,-211,821,97
346,252824,IMU0,-110,-5579,-139,-229,826,106
347,252824,IMU1,-116,-5592,-120,-232,830,113
348,252834,IMU0,-91,-5585,-169,-249,833,123
349,252834,IMU1,-97,-5598,-150,-250,836,130
350,252844,IMU0,-54,-5593,-205,-264,842,135
351,252844,IMU1,-62,-5605,-186,-265,843,142
352,252854,IMU0,-30,-5591,-190,-276,853,142
353,252854,IMU1,-39,-5604,-169,-279,857,149
354,252864,IMU0,-37,-5586,-116,-284,864,145
355,252864,IMU1,-44,-5599,-98,-289,867,152
356,252874,IMU0,-39,-5607,-25,-293,876,156
357,252874,IMU1,-44,-5619,-7,-296,879,163
358,252884,IMU0,-19,-5596,27,-300,886,167
359,252884,IMU1,-24,-5609,42,-303,890,174
360,252894,IMU0,36,-5562,24,-303,894,171
361,252894,IMU1,29,-5575,39,-305,895,179
362,252904,IMU0,86,-5528,0,-304,907,166
363,252904,IMU1,77,-5543,14,-306,909,173
364,252914,IMU0,74,-5496,5,-299,917,155
365,252914,IMU1,66,-5510,20,-304,920,163
366,252924,IMU0,45,-5466,73,-289,935,152
367,252924,IMU1,39,-5480,88,-295,939,159
368,252934,IMU0,45,-5428,173,-280,948,156
369,252934,IMU1,40,-5443,188,-284,950,163
370,252944,IMU0,89,-5302,233,-269,957,156
371,252944,IMU1,85,-5316,248,-272,959,162
372,252954,IMU0,119,-4972,224,-258,967,144
373,252954,IMU1,115,-4982,238,-261,969,152
374,252964,IMU0,112,-4431,184,-242,968,133
375,252964,IMU1,109,-4441,201,-247,972,139
376,252974,IMU0,92,-3787,172,-224,977,125
377,252974,IMU1,92,-3797,191,-228,981,131
378,252984,IMU0,96,-3244,207,-200,984,120
379,252984,IMU1,95,-3252,226,-205,987,126
380,252994,IMU0,123,-3066,289,-177,985,111
381,252994,IMU1,125,-3076,307,-180,989,117
382,253004,IMU0,160,-3051,346,-157,987,98
383,253004,IMU1,160,-3063,353,-162,992,104
384,253014,IMU0,145,-2131,388,-124,969,79
385,253014,IMU1,144,-2128,405,-128,974,85
386,253024,IMU0,119,-1361,425,-95,962,65
387,253024,IMU1,125,-1364,436,-98,965,71
388,253034,IMU0,144,-884,384,-55,969,54
389,253034,IMU1,150,-884,401,-58,971,59
390,253044,IMU0,165,-481,396,-24,964,33
391,253044,IMU1,170,-483,411,-27,967,39
392,253054,IMU0,154,-171,395,5,967,8
393,253054,IMU1,159,-171,407,0,970,14
394,253064,IMU0,88,-10,365,35,970,-11
395,253064,IMU1,93,-10,379,30,972,-4
396,253074,IMU0,26,80,315,65,971,-11
397,253074,IMU1,33,80,329,58,974,-4
398,253084,IMU0,53,126,269,93,976,-8
399,253084,IMU1,61,123,281,85,979,-2
400,253094,IMU0,80,142,236,114,981,-17
401,253094,IMU1,86,141,250,108,984,-11
402,253104,IMU0,70,168,217,133,984,-31
403,253104,IMU1,75,167,230,127,986,-26
404,253114,IMU0,18,181,197,150,988,-39
405,253114,IMU1,23,179,212,143,989,-33
406,253124,IMU0,-22,191,158,163,993,-34
407,253124,IMU1,-15,188,175,155,995,-28
408,253134,IMU0,-12,194,105,173,998,-29
409,253134,IMU1,-6,192,120,165,1000,-22
410,253144,IMU0,17,196,62,179,1007,-28
411,253144,IMU1,22,194,77,171,1008,-22
412,253154,IMU0,14,198,43,181,1012,-33
413,253154,IMU1,17,195,59,174,1013,-27
414,253164,IMU0,-24,200,47,183,1018,-35
415,253164,IMU1,-21,196,64,175,1019,-29
416,253174,IMU0,-57,203,57,185,1031,-27
417,253174,IMU1,-51,200,74,176,1033,-21
418,253184,IMU0,-42,199,44,183,1045,-16
419,253184,IMU1,-36,198,61,175,1047,-10
420,253194,IMU0,6,203,10,179,1058,-14
421,253194,IMU1,10,199,25,171,1059,-9
422,253204,IMU0,11,202,-32,174,1065,-19
423,253204,IMU1,13,199,-13,167,1068,-13
424,253214,IMU0,-26,202,-48,171,1070,-18
425,253214,IMU1,-24,200,-31,164,1072,-12
426,253224,IMU0,-37,201,-53,165,1076,-4
427,253224,IMU1,-31,199,-35,157,1078,1
428,253234,IMU0,26,199,-103,152,1075,8
429,253234,IMU1,32,197,-87,144,1078,13
430,253244,IMU0,121,196,-174,134,1080,-9
431,253244,IMU1,121,195,-158,127,1081,-2
432,253254,IMU0,60,200,-239,112,1090,-32
433,253254,IMU1,56,198,-221,106,1091,-25
434,253264,IMU0,-49,205,-281,92,1098,-29
435,253264,IMU1,-49,203,-261,86,1099,-24
436,253274,IMU0,-66,205,-286,71,1105,-5
437,253274,IMU1,-67,203,-266,68,1107,0
438,253284,IMU0,54,198,-255,52,1115,8
439,253284,IMU1,46,199,-240,47,1116,15
440,253294,IMU0,144,201,-217,25,1117,-13
441,253294,IMU1,142,198,-200,20,1119,-6
442,253304,IMU0,95,209,-213,-4,1118,-40
443,253304,IMU1,103,207,-194,-10,1120,-33
444,253314,IMU0,-6,214,-261,-32,1120,-36
445,253314,IMU1,1,213,-240,-37,1121,-32
446,253324,IMU0,30,215,-328,-56,1126,-16
447,253324,IMU1,25,213,-308,-61,1125,-10
448,253334,IMU0,166,223,-362,-80,1130,-13
449,253334,IMU1,155,221,-346,-85,1131,-5
450,253344,IMU0,287,211,-324,-107,1139,-40
451,253344,IMU1,279,208,-310,-113,1139,-30
452,253354,IMU0,278,202,-240,-133,1151,-84
453,253354,IMU1,278,201,-229,-140,1151,-75
454,253364,IMU0,172,209,-157,-158,1159,-113
455,253364,IMU1,181,205,-142,-166,1159,-106
456,253374,IMU0,111,212,-125,-177,1171,-117
457,253374,IMU1,113,210,-108,-185,1172,-110
458,253384,IMU0,157,216,-145,-191,1175,-120
459,253384,IMU1,154,214,-128,-199,1176,-113
460,253394,IMU0,233,212,-151,-201,1181,-147
461,253394,IMU1,230,211,-134,-209,1180,-138
462,253404,IMU0,181,207,-95,-208,1184,-186
463,253404,IMU1,188,208,-84,-217,1185,-177
464,253414,IMU0,34,206,-15,-212,1184,-205
465,253414,IMU1,45,207,-2,-222,1187,-198
466,253424,IMU0,-51,211,38,-213,1188,-195
467,253424,IMU1,-44,211,56,-221,1191,-188
468,253434,IMU0,-22,214,40,-211,1188,-181
469,253434,IMU1,-21,212,57,-219,1191,-174
470,253444,IMU0,48,213,18,-207,1188,-185
471,253444,IMU1,49,212,36,-216,1190,-179
472,253454,IMU0,37,214,20,-204,1187,-205
473,253454,IMU1,43,213,38,-212,1189,-199
474,253464,IMU0,-66,215,58,-196,1188,-212
475,253464,IMU1,-55,215,75,-204,1189,-204
476,253474,IMU0,-142,216,109,-186,1190,-198
477,253474,IMU1,-133,214,127,-193,1193,-189
478,253484,IMU0,-135,218,143,-174,1192,-178
479,253484,IMU1,-130,217,163,-181,1195,-170
480,253494,IMU0,-87,217,154,-163,1194,-169
481,253494,IMU1,-77,214,171,-169,1195,-163
482,253504,IMU0,-78,217,147,-151,1197,-174
483,253504,IMU1,-72,213,165,-159,1198,-166
484,253514,IMU0,-146,218,139,-137,1193,-172
485,253514,IMU1,-142,216,158,-145,1193,-164
486,253524,IMU0,-206,215,155,-120,1190,-152
487,253524,IMU1,-197,213,173,-128,1191,-144
488,253534,IMU0,-200,211,176,-102,1183,-125
489,253534,IMU1,-189,210,195,-110,1186,-118
490,253544,IMU0,-151,210,193,-85,1179,-109
491,253544,IMU1,-141,209,211,-92,1181,-102
492,253554,IMU0,-141,211,207,-68,1177,-105
493,253554,IMU1,-135,208,224,-77,1178,-98
494,253564,IMU0,-192,215,193,-54,1173,-97
495,253564,IMU1,-189,212,210,-61,1174,-89
496,253574,IMU0,-234,213,165,-39,1169,-74
497,253574,IMU1,-227,210,177,-44,1169,-65
498,253584,IMU0,-223,210,132,-24,1167,-46
499,253584,IMU1,-212,207,144,-30,1168,-37
500,253594,IMU0,-177,207,111,-11,1163,-29
501,253594,IMU1,-170,205,129,-17,1164,-20
502,253604,IMU0,-173,205,129,1,1160,-18
503,253604,IMU1,-169,204,150,-5,1163,-10
504,253614,IMU0,-208,206,158,11,1161,-4
505,253614,IMU1,-204,203,177,6,1163,4
506,253624,IMU0,-229,209,157,21,1158,19
507,253624,IMU1,-223,207,172,16,1159,27
508,253634,IMU0,-202,211,111,29,1161,44
509,253634,IMU1,-192,207,126,24,1162,51
510,253644,IMU0,-172,208,44,36,1160,59
511,253644,IMU1,-166,205,60,30,1162,65
512,253654,IMU0,-169,206,4,40,1160,76
513,253654,IMU1,-164,204,22,33,1160,82
514,253664,IMU0,-151,201,-21,39,1163,98
515,253664,IMU1,-141,200,-4,33,1167,105
516,253674,IMU0,-78,193,-43,35,1165,115
517,253674,IMU1,-68,191,-26,29,1167,122
518,253684,IMU0,-2,192,-58,27,1164,116
519,253684,IMU1,3,190,-42,22,1166,122
520,253694,IMU0,15,193,-62,19,1166,108
521,253694,IMU1,16,193,-42,15,1166,114
522,253704,IMU0,-21,197,-43,11,1168,106
523,253704,IMU1,-18,195,-23,8,1172,113
524,253714,IMU0,-19,197,-31,5,1173,115
525,253714,IMU1,-12,195,-15,1,1175,122
526,253724,IMU0,41,193,-50,-4,1178,117
527,253724,IMU1,50,190,-36,-8,1181,123
528,253734,IMU0,100,188,-93,-13,1179,105
529,253734,IMU1,103,186,-80,-16,1180,110
530,253744,IMU0,96,190,-119,-23,1181,83
531,253744,IMU1,92,187,-102,-29,1180,88
532,253754,IMU0,0,195,-122,-34,1184,75
533,253754,IMU1,-3,194,-103,-40,1185,82
534,253764,IMU0,-25,193,-113,-43,1192,90
535,253764,IMU1,-17,190,-94,-50,1195,97
