,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,-0.032,4.25588321685791,9.382023811340332,31.123516082763672,3.88638973236084,4.99926016511657,3.5125062685992505
1,-0.022,4.451992511749268,9.908676147460938,32.837684631347656,5.7837677001953125,5.195344247693548,3.7086407758049873
2,-0.012,4.760752201080322,10.651511192321777,34.045860290527344,11.572136878967285,5.504078814064711,4.017425588095934
3,-0.002,5.014500141143799,11.281717300415039,34.61381149291992,9.400643348693848,5.757801675425503,4.271198606862095
4,0.008,5.314403533935547,11.993032455444336,35.130126953125,11.211776733398438,6.0576800563301845,4.571127011540909
5,0.018,5.675381183624268,12.817743301391602,36.24536895751953,11.211776733398438,6.418632738399515,4.93212962884902
6,0.028,6.030595779418945,13.623961448669434,37.009517669677734,13.0175199508667,6.773822455957826,5.2873691028800645
7,0.038,6.2431793212890625,14.15389347076416,37.87692642211914,7.589510440826416,6.986381118758793,5.499977523819332
8,0.048,6.544124603271484,14.84323787689209,38.16606521606445,11.211776733398438,7.287301633623949,5.80094757291902
9,0.058,6.794345855712891,15.426711082458496,38.3312873840332,11.211776733398438,7.537498163238073,6.051193548187708
10,0.068,6.954287052154541,15.826346397399902,38.18671798706055,2.0806469917297363,7.697414681146847,6.211159423162235
11,0.078,7.222343921661377,16.41355323791504,37.12310791015625,9.400643348693848,7.965446916419622,6.479240926903132
12,0.088,7.486049175262451,16.980403900146484,37.009517669677734,9.400643348693848,8.2291276026498,6.742970747875101
13,0.098,7.700259208679199,17.447471618652344,37.53615951538086,5.7837677001953125,8.443313135565452,6.957205281792947
14,0.108,7.983180522918701,18.036457061767578,37.55681228637695,11.211776733398438,8.72620999361884,7.240151052218563
15,0.118,8.374881744384766,18.807342529296875,36.17308807373047,16.99977684020996,9.11788682578032,7.631876662989211
16,0.128,8.828845977783203,19.67632293701172,35.553504943847656,18.54255485534668,9.571826691636472,8.085865263929934
17,0.138,9.181867599487305,20.329450607299805,34.74805450439453,13.0175199508667,9.924823990126377,8.438911208848232
18,0.148,9.647306442260742,21.177881240844727,34.13880157470703,20.35368537902832,10.390238599146828,8.904374285374656
19,0.158,10.098023414611816,21.98509407043457,34.36598205566406,22.164819717407227,10.840931382084648,9.355115447138985
20,0.168,10.590229988098145,22.85219955444336,33.98390579223633,22.164819717407227,11.333113810501782,9.847346165694507
21,0.178,11.043085098266602,23.620922088623047,33.1991081237793,20.35368537902832,11.785944842516015,10.300225354017188
22,0.188,11.46192741394043,24.30562400817871,32.68278884887695,22.164819717407227,12.20476312438978,10.71909170349108
